;Titulo;Corpo;Link
61;Maior incidência de tuberculose em Roraima está entre homens;15/02/2014 19h11- Atualizado em15/02/2014 19h11 Do G1 RR A maior incidência de casos de tuberculose registrados em Roraima no ano passado está entre a população masculina, com 68%. Dados do Núcleo Estadual de Controle da Tuberculose mostram que, em 2013, foram 159 registros, sendo 146 pessoas residentes em Roraima e 13 não residentes, relacionados a pacientes vindos da Guiana, Venezuela, Pará,  Amazonas e Rio de Janeiro.Segundo a gerente do Núcleo, Goreth Alves, esse aumento no número de casos novos é considerado positivo. “Não significa um índice maior de contaminação, mas sim o aumento no número de pessoas que tiveram acesso aos serviços de rastreamento disponíveis na rede de atenção básica. Ou seja, pessoas que tiveram acesso à efetivação do serviço de busca ativa, por meio de exames de diagnóstico precoce”, explicou.A tuberculose é uma doença infectocontagiosa causada por uma bactéria que afeta principalmente os pulmões, podendo ocorrer ainda nos ossos, rins e meninges (membranas que envolvem o cérebro). A transmissão da tuberculose é direta, portanto a aglomeração de pessoas é o principal fator de transmissão. A pessoa com tuberculose expele ao falar, espirrar ou tossir, pequenas gotas de saliva que contêm o agente infeccioso e podem ser aspiradas por outro indivíduo, contaminando-o. Má alimentação, tabagismo, alcoolismo, falta de higiene ou qualquer outro fator que gere baixa resistência orgânica, também favorecem o estabelecimento da tuberculose.Aos primeiros sintomas, como tosse por mais de três semanas, com ou sem catarro, é preciso procurar a rede de atenção básica para realizar o exame de baciloscopia e o raio-X, quando necessário, para identificar se há contaminação.OficinaO Núcleo Estadual promove na próxima terça-feira (18) a oficina de Avaliação e Programação das Ações de Controle da Tuberculose, com os técnicos dos municípios. A programação termina no dia 20 e pretende definir as metas e ações a serem desenvolvidas em 2014, de forma que o plano estadual de prevenção e controle da doença possa ser reforçado em Roraima. ;https://g1.globo.com/busca/click?q=tuberculose&p=64&r=1749010949785&u=https%3A%2F%2Fg1.globo.com%2Frr%2Froraima%2Fnoticia%2F2014%2F02%2Fmaior-incidencia-de-tuberculose-em-roraima-esta-entre-homens.html&syn=False&key=5e8a8df16370e7a175a55c186967b0d4
62;Reeducandos em MT passam por campanha contra tuberculose;23/03/2013 11h31- Atualizado em23/03/2013 11h31 Do G1 MT Uma campanha de prevenção à tuberculose mobilizou o sistema penitenciário durante o mês de março emCuiabáeVárzea Grande, região metropolitana da capital. A ação também será feita a partir desta segunda-feira (25) em penitenciárias, cadeias públicas e centros de detenção provisória do interior do estado. O objetivo, conforme a assessoria da Secretaria de Justiça e Direitos Humanos (Sejudh),  é de alertar os servidores, a população carcerária e familiares que comparecem às visitas no sistema penitenciário, sobre a prevenção, transmissão e tratamento da doença. A campanha, realizada pela gerência de Saúde do Sistema Penitenciário, ocorre por ocasião do Dia Mundial do Combate à Tuberculose, no dia 24 de março. De acordo com o gerente de saúde Hozano Delgado, a mobilização também pretende identificar os novos casos e oferecer o devido encaminhamento. Na mobilização são realizadas palestras, distribuição de material educativo, busca ativa para casos de tuberculose e baciloscopia.  A tuberculose é uma doença causada por uma bactéria que ataca principalmente os pulmões, mas pode também ocorrer em outras partes do corpo, como ossos, rins e meninges (as membranas que envolvem o cérebro). Ela é transmitida de pessoa a pessoa ao espirrar, tossir ou falar, quando o doente com tuberculose expele as bactérias que podem ser aspiradas por outras pessoas. Conforme a Sejudh, em 2012 foram registrados 189 casos de tuberculose no sistema penitenciário, todos devidamente encaminhados para tratamento. Desses dados, o índice de cura chega a 80% em um tratamento de até seis meses. ;https://g1.globo.com/busca/click?q=tuberculose&p=65&r=1749010949787&u=https%3A%2F%2Fg1.globo.com%2Fmato-grosso%2Fnoticia%2F2013%2F03%2Freeducandos-em-mt-passam-por-campanha-contra-tuberculose.html&syn=False&key=77264d490d428466cd52913fdb29b69b
63;Presas grávidas são transferidas em MT após casos de tuberculose;"08/05/2014 08h37- Atualizado em08/05/2014 16h38 Pollyana AraújoDo G1 MT Oito detentas foram transferidas da Penitenciária Feminina Ana Maria do Couto May, em Cuiabá, para evitar a contaminação de tuberculose, já que outras reeducandas foram diagnosticadas com a doença. Seis das presas que deixaram a unidade estão grávidas e duas tiveram bebês recentemente. Elas foram levadas para a Cadeia Pública de Cáceres, a 250 km da capital, e a previsão é que retornem para a penitenciária da capital no próximo mês. A Secretaria Estadual de Justiça e Direitos Humanos (Sejudh) pediu a transferência e o juiz da Vara de Execuções Penais, Geraldo Fidélis, deferiu o pedido. Conforme a assessoria do magistrado, quase a metade das mais de 180 mulheres que cumprem pena na unidade foram diagnosticadas com tuberculose. Por isso, a necessidade de evitar que as gestantes e crianças tivessem contato com as reeducandas que fazem tratamento contra a doença. A diretora da Penitenciária Feminina, Elizabeth Ourives, confirmou aoG1que as detentas foram transferidas. ""A doença pode ser transmitida pelo ar e umidade, então enquanto não passar essa quarentena elas vão ficar em Cáceres"", afirmou. Atualmente, 170 presas cumprem pena na unidade, porém, o número oscila. Segundo a diretora da unidade, os filhos poderiam ficar com as mães até os cinco anos, quando começa o período pré-escolar. No entanto, como a creche da penitenciária está desativada, só podem ficar durante a fase de amamentação. ""Hoje não tem atividades para as crianças porque a creche está desativada, então, depois que passar o período da amamentação, elas ficam com os familiares das presas"", explicou. Desse modo, os filhos ficam com as mães na unidade que fica no Bairro Jardim Industriário, na capital, até um ano e dois meses, no máximo. Por ser uma doença contagiosa que se espalha principalmente em ambientes fechados, a norma do Ministério da Saúde é que toda vez que um caso é identificado, as pessoas que tiveram contato direto com o doente nos últimos dias também precisam ser examinadas por um médico. Em março deste ano, a Sejudh informou que 30 reeducandas da penitenciária feminina estavam com a doença. Por causa disso, as doentes ficam em um mesmo espaço, separadas das outras detentas. O tratamento é feito dentro da própria unidade prisional. Em meados do ano passado, um reeducando que cumpria pena na Penitenciária Central do Estado (PCE), maior unidade prisional do estado, morreu vítima da doença. Na época, a Superintendência de Gestão Penitenciária da Sejudh alegou que a direção não sabia que ele estava com tuberculose, pois os médicos haviam apresentado diagnóstico de pneumonia. Desse modo, ele tratava de pneumonia quando morreu de tuberculose. ";https://g1.globo.com/busca/click?q=tuberculose&p=66&r=1749010949790&u=https%3A%2F%2Fg1.globo.com%2Fmato-grosso%2Fnoticia%2F2014%2F05%2Fpresas-gravidas-sao-transferidas-em-mt-apos-casos-de-tuberculose.html&syn=False&key=cf3314d402a85e0d62648483e379006c
64;Tuberculose afeta unidades prisionais da Grande Cuiabá, diz Sejudh;"16/06/2013 19h16- Atualizado em16/06/2013 19h19 Dhiego MaiaDo G1 MT Casos de tuberculose entre a população carcerária são uma constante. Segundo levantamento da Secretaria de Justiça e Direitos Humanos (Sejudh), que administra o sistema prisional de Mato Grosso, em todas as unidades prisionais da GrandeCuiabáhá casos da doença entre os detentos. Neste domingo (16), o detento Alan Silva Arruda, de 25 anos, morreu em uma cela da Penitenciária Central do Estado (PCE), com sintomas de tuberculose. Segundo a família de Alan, mesmo após ter sido diagnosticado com a doença, ele não recebeu tratamento adequado. A Sejudh diz que concluiu a realização de exames para detectar a doença entre os presos da PCE, da Cadeia Pública de Várzea Grande, localizada na região metropolitana da capital, e no presídio Ana Maria do Couto May, que abriga detentas. A pasta que administra o sistema prisional, via assessoria de imprensa, afirmou que apenas na Cadeia Pública de Várzea Grande foram identificados oito detentos com a doença. Outros 11 estão sendo submetidos a tratamento preventivo porque tiveram contato com os doentes. O quadro epidemiológico pode ser ainda maior na PCE, que concentra a maior quantidade de detentos do estado e no presídio feminino. Mesmo sem ter o número preciso dos casos da doença nas duas unidades, a Sejudh confirmou que há presos doentes nesses locais. A secretaria afirmou aoG1que a meta da pasta é realizar exames preventivos e de tratamento aos doentes em 100% da população carcerária. A mobilização começou, segundo a pasta, em 2012. A Sejudh confirmou ainda aoG1que é de sua responsabilidade, o tratamento clínico de detentos que estão nas penitenciárias e Centros de Detenção Provisória. Já aqueles que cumprem prisão nas Cadeias Públicas são encaminhados a tratamento que é disponibilizado na rede pública em cada município. A pasta disse ainda que projetos de engenharia das novas unidades prisionais que serão construídas no estado foram formatados para captar uma maior ventilação no interior das celas, uma medida que, segundo a Sejudh, poderá diminuir a circulação do bacilo causador da doença. Morte de Alan O detento Alan Silva Arruda morreu deitado em uma cela da PCE, neste domingo. Segundo a mulher dele, que não quis se identificar, o detento não recebeu cuidado médico condizente com a gravidade do caso. “Ele foi jogado no caminhão de lixo e levado para a enfermaria. O médico disse que ele não tinha nada. Ele não conseguia andar, não falava. Até o banho quem dava nele eram os outros presos”, afirmou. “O meu marido começou a passar mal na última segunda-feira (10). Chegou na quinta-feira (13) ele não conseguia falar, andar e nem se mexer. Não comia e nem bebia”, complementou. O advogado da família, Luciano Pedroso de Jesus, afirmou aoG1que vai requisitar exames no IML para comprovar que Alan morreu por complicações da tuberculose. Para a Sejudh, Alan recebeu atendimento médico e foi diagnosticado com pneumonia. Quanto à incidência de tuberculose nos presídios, a Sejudh informou que, a medida que surgem suspeitas de casos, os presos são submetidos aos exames para diagnóstico e encaminhados ao tratamento, o que, segundo a pasta irá acontecer com os detentos que tiveram contato com Alan. Mais de 14 mil carteiras de identidade deixaram de ser emitidas no estado.
Falhas no processo de segurança atrasaram a reposição do papel-moeda. Servidores tentaram ingressar na Penitenciária Central de Mato Grosso.
Demissões foram publicadas nesta terça-feira (22) no Diário Oficial. ";https://g1.globo.com/busca/click?q=tuberculose&p=67&r=1749010949792&u=https%3A%2F%2Fg1.globo.com%2Fmato-grosso%2Fnoticia%2F2013%2F06%2Ftuberculose-afeta-unidades-prisionais-da-grande-cuiaba-diz-sejudh.html&syn=False&key=cbd40d95b2807405b1908f4b26b902e5
65;Estudo revela que vitamina C cura tuberculose resistente a remédios;23/05/2013 12h42- Atualizado em23/05/2013 12h42 BBC Uma pesquisa realizada por cientistas de uma universidade dos Estados Unidos revelou que a vitamina C pode ser eficaz no tratamento da tuberculose multirresistente, uma forma grave da doença que não responde aos remédios geralmente usados contra ela. Segundo o estudo dos pesquisadores da Universidade de Yeshiva, em Nova York, a bactéria causadora dessa tuberculose não resistiu a um tratamento com vitamina C em laboratório. Resta saber se tal descoberta pode ser usada em um tratamento com remédios no futuro. Os cientistas acreditam que o que ocorreu no estudo foi que a vitamina C agiu induzindo a formação de moléculas de oxigênio com mais elétrons e altamente reativas, conhecidas como radicais livres. Essas moléculas, por sua vez, reagiram com moléculas de bactérias que causam a doença, mesmo as resistentes a medicamentos, e as mataram. O estudo foi divulgado em um artigo na publicação científica Nature Communications. Novo mecanismo O líder da pesquisa, William Jacobs, professor de microbiologia e imunologia na Faculdade de Medicina da Universidade de Yeshiva, disse que os cientistas foram capazes de demonstrar essa aplicação da vitamina C 'somente em um tubo de ensaio, e não sabemos se vai funcionar em seres humanos e animais'. 'Isso seria um grande estudo a se considerar, porque temos cepas de tuberculose para as quais não há medicamentos, e eu sei que no laboratório podemos matar esses tipos com a vitamina C.' 'Também ajuda sabermos que a vitamina C é barata, amplamente disponível e muito segura de usar. Pelo menos, este trabalho mostra-nos um novo mecanismo que podemos explorar para atacar a tuberculose', completou. Pode ser que, no futuro, a vitamina C possa ser usada juntamente com medicamentos contra a tuberculose. Uma outra aplicação da descoberta seria o desenvolvimento de novos medicamentos contra a tuberculose que sejam capazes de gerar grande número de radicais livres. Estima-se que 650 mil pessoas no mundo têm tuberculose multirresistente. A vitamina C, ou ácido ascórbico, tem muitas funções importantes no corpo, incluindo proteger as células e mantê-las saudáveis. Boas fontes naturais da vitamina incluem laranja, groselha e brócolis, e a maioria das pessoas obtém tudo que necessita por meio de sua dieta. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=tuberculose&p=68&r=1749010949793&u=https%3A%2F%2Fg1.globo.com%2Fciencia-e-saude%2Fnoticia%2F2013%2F05%2Festudo-revela-que-vitamina-c-cura-tuberculose-resistente-a-remedios.html&syn=False&key=175dfc85ad18c631111c9fcdfa0ce022
66;Em Moçambique, ratos treinados detectam tuberculose pelo cheiro;"27/01/2015 05h00- Atualizado em27/01/2015 05h00 Mariana LenharoDo G1, em São Paulo Desde 2013, ratos treinados foram os responsáveis por detectar 1.182 casos de tuberculose que passaram despercebidos em unidades de saúde da cidade de Maputo, capital deMoçambique, no sudeste da África. Apropriadamente apelidados de “HeroRATs”, ou “ratos heróis”, eles conseguem diagnosticar a doença com uma precisão de até 80%. Além de ser mais barato, o método pode ser até 20 vezes mais rápido do que os testes tradicionais, ampliando a detecção e tratamento da doença e, consequentemente, freando sua propagação. O projeto, que teve início na Tanzânia, é da organização belga Apopo, que se dedica a desenvolver métodos de detecção usando ratos treinados. O diagnóstico de tuberculose é apenas uma vertente da ONG, que também treina roedores para encontrar minas terrestres em países afetados por esse problema. Por que ratos? O médico Emilio Valverde, gerente do projeto de detecção de tuberculose em Moçambique e professor da Universidade Vanderbilt, nos EUA, conta que a ideia de usar ratos para ajudar a humanidade foi do fundador da Apopo, Bart Weetjens. ""Ele mantinha ratos como bichos de estimação quando criança e percebeu que os animais eram inteligentes, treináveis e com olfato muito preciso."" Primeiro, veio a ideia de treiná-los para detectar minas terrestres enquanto analisava o problema que atinge muitos países devastados pela guerra na África Subsaariana. Valverde conta que o explosivo usado em minas terrestres, o TNT, tem um odor forte e Weetjens passou a treinar os bichos para reconhecer esse cheiro. Deu certo e hoje o projeto é desenvolvido em Moçambique, Tanzânia, Tailândia, Angola, Cambojam Vietnã e Laos. Em seguida, Weetjens e uma equipe de pesquisadores quiseram ver se havia outras questões humanitárias ""relacionadas ao odor"" em que os ratos poderiam ser usados. ""Em estágios avançados da doença, até os humanos podem sentir um pouco do cheiro da tuberculose, então eles decidiram tentar e começaram a treinar ratos, com sucesso"", conta o médico. Como funciona? Os ""ratos heróis"" começam a ser treinados a partir da quarta ou quinta semana de vida. Na primeira fase, os ratinhos são separados das mães e começam a se familiarizar com o mundo humano. A partir da sexta semana de vida, os ratos são treinados para associar um barulho de clique com uma recompensa em forma de comida. Duas semanas depois, são apresentados ao cheiro característico da bactéria causadora da tuberculose, oMycobacterium tuberculosis. O rato se especializa, então, em reconhecer esse odor em amostras de escarro humano. Durante o treinamento, os ratos cheiram uma série de 10 buracos dentro de uma gaiola. Sob cada buraco está uma amostra de escarro humano que deve ser avaliado. Quando ele detecta a tuberculose, sinaliza para os profissionais do laboratório mantendo seu nariz no buraco por pelo menos três segundos. Quando eles indicam a presença da tuberculose em uma amostra que comprovadamente contém a bactéria, recebem comida de recompensa: banana ou amendoim. Para serem acreditados como HeroRATs, os bichos têm de passar por um teste final em que comprovem sua capacidade de detectar a doença. Qual a vantagem? Valverde observa que os países mais afetados pela tuberculose são justamente os mais pobres. ""Recursos limitados são um problema prevalente em regiões que têm uma carga elevada de tuberculose."" Ele cita que, a cada ano, 9 milhões de pessoas são infectadas pela tuberculose e 3 milhões desses casos ocorrem na África Subsaariana justamente por causa dos sistemas inadequados de saúde e falhas na detecção da doença. O exame mais usado nesses países é o de microscopia. Apesar de serem precisos na teoria, eles são muito demorados e, dependendo da qualificação dos técnicos que o realizam, de 20% a 80% dos casos podem passar sem ser detectados. ""Os ratos de detecção da tuberculose são pelo menos tão precisos quanto os exames convencionais de microscopia, mas sua principal vantagem é que eles são 20 vezes mais rápidos"", diz Valverde. Enquanto um rato é capaz de cheirar centenas de amostras em 20 minutos, um técnico de laboratório faria o mesmo trabalho em quatro dias. Em Maputo, a organização Apopo desenvolve o projeto em colaboração com o Ministério da Saúde de Moçambique e com a Universidade Eduardo Mondlane, maior universidade do país. O projeto tem parceria com 13 unidades de saúde da cidade. Desde 2013, os ratos já avaliaram 36,561 amostras humanas da capital, aumentando em 48% a taxa de detecção da doença nessas clínicas. A organização calcula que 8,5 mil novos casos foram evitados a partir dos casos a mais que foram detectados com os ratos. Comércio entre os dois países disparou com o 'desembarque' da Vale.
Economia moçambicana cresceu 7,4% em 2014, segundo o Banco Mundial. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=tuberculose&p=69&r=1749010949795&u=https%3A%2F%2Fg1.globo.com%2Fciencia-e-saude%2Fnoticia%2F2015%2F01%2Fem-mocambique-ratos-treinados-detectam-tuberculose-pelo-cheiro.html&syn=False&key=e944d888531e01f24afb2367f8587b17
67;Poá e Ferraz fazem exames gratuitos para identificar tuberculose;"19/11/2016 12h06- Atualizado em19/11/2016 12h06 Do G1 Mogi das Cruzes e Suzano Até segunda-feira (21), os moradores dePoácom sintomas de tuberculose podem participar de uma ação que busca identificar casos ativos da doença no município. A atividade é realizada em diversas unidades de saúde, onde o escarro será coletado para exame. Quem tiver a doença será encaminhado para tratamento gratuito. O mesmo trabalho também é desenvolvido em Ferraz neste sábado (19) e na segunda. PoáDe acordo com a Secretaria Municipal de Saúde, a Intensificação da Busca Ativa de Casos de Tuberculose é realizada duas vezes ao ano e é uma recomendação da Secretaria de Saúde do Estado. A ação é recomendada para quem apresenta sintomas como tosse seca contínua,  presença de secreção por mais de quatro semanas, febre baixa, cansaço excessivo, sudorese noturna, falta de apetite, palidez, rouquidão, fraqueza ou prostração. Nestes casos o paciente pode comparecer a uma Unidade Básica de Saúde (UBS), unidade do Programa de Estratégia de Saúde da Família (ESF), Hospital Municipal Guido Guida ou no Serviço de Assistência Especializado (SAE) para coleta de escarro, das 7h às 17h. O material será analisado e, caso a doença seja confirmada, o SAE entrará em contato com o paciente para início imediato de tratamento, que leva cerca de seis meses para ser concluído. Caso a pessoa não receba nenhum contato do SAE, é possível retirar o resultado do exame após 15 dias da coleta. Atualmente, 18 pessoas fazem tratamento contra a tuberculose em Poá. Ainda durante a campanha, o SAE realizará ações de conscientização para a população. Ferraz de VasconcelosSegundo a Secretaria de Saúde de Ferraz, na cidade houve queda de 15% nos casos de tuberculose de janeiro a outubro deste ano. Enquanto neste período de 2015 haviam sido registrados 70 casos, em 2016 foram 59. O trabalho para descobrir novos casos é feito na cidade neste sábado e na segunda-feira no Centro de Integração á Cidadania do Parque São Francisco. Informações pelo telefone 4679-1942. Ele foi encontrado por policiais agonizando.
Vítima foi encaminhada para hospital em Ferraz. ";https://g1.globo.com/busca/click?q=tuberculose&p=70&r=1749010949797&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fmogi-das-cruzes-suzano%2Fnoticia%2F2016%2F11%2Fpoa-e-ferraz-fazem-exames-gratuitos-para-identificar-tuberculose.html&syn=False&key=3cdc3da39af0f2c9506d3be1da17f149
68;Blitz informativa intensifica combate à tuberculose em Uberaba;"24/03/2015 09h49- Atualizado em24/03/2015 09h49 Do G1 Triângulo Mineiro A Prefeitura deUberaba, em parceria da Universidade Federal do Triângulo Mineiro (UFTM), realiza na manhã desta terça-feira (24) um trabalho de conscientização sobre a tuberculose, no Calçadão da Artur Machado, no Centro da cidade. A equipe realizará blitzes informativas e educacionais aos uberabenses até às 12h. As atividades estão inseridas na Semana de Mobilização e Luta Contra a Tuberculose, e se encerram no dia 27 de março. Segundo o diretor do Departamento de Vigilância Epidemiológica, Robert Boaventura, a SMS fará campanha ativa de informações nas unidades de saúde da cidade, além de busca por pacientes com sintomas da doença. Ele informou, também, que o tema da ação neste ano será “Testar, Tratar e Vencer”. Durante a campanha, a equipe vai divulgar e explicar sobre a doença, sua prevenção, diagnósticos e tratamento, de modo que sensibilize gestores e comunidade. No ano passado em Uberaba, foram constatados 67 casos de tuberculose, e foram distribuídas cerca de 40 mil doses da vacina BCG, que imuniza crianças contra a doença. Entretanto, neste ano, Uberaba enfrenta um déficit de vacinas a serem utilizadas na imunização da população. SintomasDentre os sintomas da tuberculose, estão a tosse persistente por três ou mais semanas, perda de peso e cansaço fácil, febre baixa, dor no peito ou nas costas e suores noturnos. A doença é transmitida pelo ar, quando o doente, ao tossir ou espirrar, elimina gotículas contendo em seu interior, de um a dois bacilos de Koch, causadores da doença. Segundo dados do Ministério da Saúde, é registrado anualmente cerca de 70 mil novos casos de tuberculose em todo o país, tendo 4,6 mil mortes em decorrência da doença.  Ação começa às 8h deste domingo (13), em Uberaba.
Mergulhadores começarão a procurar no leito do rio os lixos jogados. São 11 vagas na área medica, quatro na assistencial e duas no administrativo.
Ebserh lançou concurso público nacional. Crime aconteceu na manhã deste sábado (12).
Ninguém foi preso até o momento; perícia foi acionada. ";https://g1.globo.com/busca/click?q=tuberculose&p=71&r=1749010949799&u=https%3A%2F%2Fg1.globo.com%2Fminas-gerais%2Ftriangulo-mineiro%2Fnoticia%2F2015%2F03%2Fblitz-informativa-intensifica-combate-tuberculose-em-uberaba.html&syn=False&key=5623541e82584cf763d9934b68e4feb1
69;Cadeia pode ser interditada por suspeita de tuberculose, no Paraná;18/03/2011 16h25- Atualizado em18/03/2011 16h41 Do G1 PR, com informações da RPC TV Maringá A suspeita de que diversos presos estariam com tuberculose pode interditar a cadeia de Sarandi, na Região Metropolitana de Maringá. De acordo com a Vigilância Sanitária, cinco casos da doença já foram confirmados. Na manhã desta desta sexta-feira (18) outros 20 presos da ala principal foram submetidos a exames de sangue para saber se também estão contaminados. Na ala principal ficam 90 presos. De acordo com o superintendente da delegacia, Carlos de Oliveira, os presos contaminados estão em celas separadas para evitar a proliferação da doença. As visitas na cadeia foram canceladas desde as 9h desta sexta. Segundo o secretário municipal de saúde Marco Aurélio da Rosa, se a doença for confirmada pelos outros presos, as visitas permanecerão canceladas e a cadeia será interditada para limpeza. Caso contrário, os familiares poderão ver os presos normalmente no fim de semana. A cadeia tem capacidade para 60 presos, mas cerca de 200 dividem as celas. As condições de higiene são precárias e há falta de ventilação, afirmou o delegado José Maurício de Lima. ;https://g1.globo.com/busca/click?q=tuberculose&p=72&r=1749010949800&u=https%3A%2F%2Fg1.globo.com%2Fparana%2Fnoticia%2F2011%2F03%2Ftuberculose-ameaca-interdicao-da-cadeia-de-sarandi-no-parana.html&syn=False&key=89cb740bf0ffb7881b4e6e4b6e47e764
70;Campos, RJ, tem conscientização sobre a tuberculose nesta sexta-feira;"24/03/2017 07h57- Atualizado em24/03/2017 07h57 Do G1 Norte Fluminense Campos dos Goytacazes, no Norte Fluminense, tem conscientização sobre a tuberculose nesta sexta-feira (24), Dia Mundial de Combate à doença. A programação começa às 9h, com bolo no Hospital Geral de Guarus. Na Praça do Santíssimo Salvador, no mesmo horário, haverá ações de prevenção à tuberculose; a programação vai até 16h. Segundo a coordenadora do programa de Controle da Tuberculose, Verônica Verdan, na praça, serão entregues panfletos explicativos e será dada toda a orientação à população quanto aos sintomas, diagnóstico, transmissão e tratamento da tuberculose. O Programa de Controle da Tuberculose, no Centro de Referência Augusto Guimarães, na Estrada de Santa Rosa (atrás do HGG), funciona de segunda à sexta-feira, a partir das 8h. Para o tratamento eficaz da doença, é importante que o diagnóstico seja feito precocemente. A doençaA tuberculose é uma doença causada pelo bacilo de Koch (Mycobacterium tuberculosis) que afeta vários órgãos do corpo, mas principalmente os pulmões. Os principais sintomas são tosse, por mais de três semanas, com ou sem catarro, cansaço, emagrecimento, febre e suor noturno. Qualquer pessoa com estes sintomas deve procurar uma unidade de saúde para fazer o diagnóstico e, caso seja confirmada a doença, o tratamento deve ser iniciado imediatamente de modo que a cadeia de transmissão seja interrompida. Suspeitos foram encontrados com duas armas na tarde desta quinta (23).
Eles foram levados para a 146ª DP, onde o caso foi registrado. Homem e adolescente foram abordados com 180 gramas da droga, diz PM.
Material apreendido seria levado para o cidade do ES nesta quarta (22). ";https://g1.globo.com/busca/click?q=tuberculose&p=73&r=1749010949802&u=https%3A%2F%2Fg1.globo.com%2Frj%2Fnorte-fluminense%2Fnoticia%2F2017%2F03%2Fcampos-rj-tem-conscientizacao-sobre-tuberculose-nesta-sexta-feira.html&syn=False&key=c7a2a00b5502e702632db8680ebbf6ad
71;Médicos alertam para a interrupção no tratamento contra a tuberculose;11/11/2015 16h56- Atualizado em11/11/2015 18h27 Do G1 Santarém  A tuberculose ainda é uma doença presente e perigosa que preocupa os órgãos de saúde de Santarém, no oeste do Pará. Segundo dados divulgados pela Secretaria de Estado de Saúde Pública (Sespa), até agora, 325 casos foram registrados nos 20 municípios que fazem parte da 9ª regional da Sespa. Desse total, 123 foram em Santarém. Os números são de 1º de janeiro a 28 de outubro e preocupa os especialistas devido a interrupção do tratamento, que dificulta a cura da doença. De acordo com a coordenadora regional do Programa Nacional de Controle da Tuberculose (PNCT), Kely Melo, a duração para o tratamento da tuberculose dura em média seis meses. Se interrompido, a doença pode se agravar. “Muitas vezes o abandono ocorre por medo, o paciente as vezes tem medo de continuar o ou simplesmente ele melhora, acha que está tudo bem, começou a ganhar peso, os sintomas reduziram, não está mais tossindo, não deu mais febre e aí que está o perigo”. A transmissão da tuberculose ocorre pela saliva contaminada, quando alguém tosse, espirra ou fala muito perto do outro. No corpo, a bactéria ataca geralmente os pulmões e a pessoa começa a ter tosse seca por mais de três semanas, febre, a suar muito e a perder de peso. Segundo a Organização Mundial da Saúde (OMS), a tuberculose relacionada com a Aids é a principal causa de mortes por doenças infecciosas. O médico pneumologista Rubem Dourado explica que a melhor forma de prevenir a transmissão da doença é fazer o diagnóstico precoce e iniciar o tratamento adequado. “Todas as pessoas que tem uma gripe, que não se cura em duas ou três semanas, procure um serviço de saúde para fazer a baciloscopia, que é o exame principal de diagnóstico de tuberculose ou mesmo um raio x. Se a pessoa não fizer um tratamento correto, ou ele morre, ou ele fica um tuberculoso crônico ou um insuficiente respiratório crônico”. ;https://g1.globo.com/busca/click?q=tuberculose&p=74&r=1749010949803&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fsantarem-regiao%2Fnoticia%2F2015%2F11%2Fmedicos-alertam-para-interrupcao-no-tratamento-contra-tuberculose.html&syn=False&key=8c2b99481d471f6727b9136cc92796ad
