;Titulo;Corpo;Link
66;Pacientes do Hemorio são contamidos por superbactéria;28/05/2014 11h57- Atualizado em28/05/2014 11h57 Do G1 Rio Dezessete pacientes do Hemorio, centro de referência em doação de sangue na cidade, estão com uma superbactéria. Segundo o instituto, três deles estão com infecção e os outros 14 estão colonizados, ou seja, estão com uma bactéria presente, no entanto ela não causa nenhum dano ao organismo. De acordo com a direção do Hemorio, a taxa global de infecção hospitalar na unidade foi de 1,4% no mês de março e de 1,3% em abril.  Os pacientes com infecção estão sendo tratados com antibióticos específicos para o tipo de bactéria identificada. O instituto afirmou que a Comissão de Controle de Infecção Hospitalar realiza rastreamento semanal das infecções inclusive em pacientes assintomáticos, com busca ativa de pacientes colonizados justamente para que esses sejam isolados e não haja proliferação para os demais. Sobre a informação da alimentação, a direção do Hemorio notificou a empresa Mazan, que fornece alimentação à unidade, e determinou a inutilização do estoque de arroz assim que alertada. Foi exigida a troca da Chefia de Nutrição da empresa e o Hemorio intensificou a vigilância no processo da Nutrição da fornecedora. O Hemorio também realizou acompanhamento das crianças internadas e nenhuma delas apresentou qualquer alteração. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=super+bact%C3%A9ria&p=67&r=1749151203721&u=https%3A%2F%2Fg1.globo.com%2Frio-de-janeiro%2Fnoticia%2F2014%2F05%2Fpacientes-do-hemorio-sao-contamidos-por-superbacteria.html&syn=False&key=a18e24603e178f19c943d271052bac2c
67;Contaminação por 'superbactéria' em hospital de Foz do Iguaçu é controlada;17/09/2012 21h28- Atualizado em17/09/2012 22h43 Do G1 PR com informações da RPC TV  Foz do Iguaçu  A contaminação pela superbactéria KPC (Klebsiella pneumoniae carbapenemase), no Hospital Municipal deFoz do Iguaçu, no oeste do Paraná, foi controlada, segundo a direção da unidade. Dos oito pacientes que foram contaminados, um morreu por causa da bactéria e outros dois, diagnosticados com ela, morreram por outras causas. Outro paciente recebeu alta e passa bem. Os outros quatro continuam em observação, em uma área isolada do hospital. Os médicos coletaram material dos pacientes ainda internados e enviaram ao Laboratório Central (Lacen) do Paraná. O resultado dos exames deve sair em até 15 dias. A KPC preocupa os profissionais de saúde porque é resistente ao tratamento com antibióticos. De acordo com Roberto Doldan, do Departamento de Vigilância Epidemiológica, foram feitos todos os procedimentos necessários para controlar a contaminação. “Foi feito todo o trabalho de isolamento, de desinfecção, enfim, tudo o que reza o protocolo”, explica. Para ler mais notícias do G1 Paraná, clique emg1.globo.com/parana. Siga também o G1 Paraná noTwittere noRSS. ;https://g1.globo.com/busca/click?q=super+bact%C3%A9ria&p=68&r=1749151203724&u=https%3A%2F%2Fg1.globo.com%2Fparana%2Fnoticia%2F2012%2F09%2Fcontaminacao-por-superbacteria-em-hospital-de-foz-do-iguacu-e-controlada.html&syn=False&key=c5878db101d2e7635ada1ff7efe4a1ff
68;Desenvolvimento de superbactérias ameaça futuro da medicina;03/04/2011 08h00- Atualizado em03/04/2011 08h00 Da Reuters David Livermore está numa corrida contra a evolução. Em seu laboratório no Norte de Londres, segura uma placa de culturas com um cheiro ruim, lambuzada de bactérias. Esta colônia, de tom amarelo e aspecto cremoso, é o inimigo: um novo tipo de germes, resistente aos mais poderosos antibióticos já feitos pela humanidade. Nas ruas, Steve Owen corre a mesma corrida – batendo pernas para atrair atenção para o problema das infecções resistentes às drogas. Donald, pai de Owen, morreu há quatro anos de falência múltipla dos órgãos num hospital britânico. Ele tinha dado entrada para operar o joelho. Mas pegou Staphylococcus aureus resistente à meticilina (MRSA, na sigla em inglês), uma “superbactéria” que nenhuma das drogas receitadas pelos médicos conseguiu vencer. Depois de quase 18 meses de muita dor, a infecção chegou ao sangue dele, dominou os órgãos vitais e o matou. Owen e sua esposa Jules se comprometeram a correr 12 corridas ao longo do mesmo número de meses para angariar fundos para uma instituição que trabalha para combater a MRSA. “Isso simplesmente não deveria ter acontecido”, diz Jules, enquanto o casal cuida das pernas doloridas, depois de uma meia-maratona. “Era o joelho – não é algo que deveria tê-lo matado”. Bem vindos a um mundo no qual as drogas não funcionam. Depois que Alexander Fleming descobriu o primeiro antibiótico, a penicilina, rapidamente nos convencemos de que tínhamos a química para vencer as bactérias. É claro, elas evoluem e desenvolvem resistência. Mas por décadas os cientistas conseguiram desenvolver medicamentos para estar pelo menos um passo à frente do inimigo sempre mutante. Agora, contudo, nossa estrada pode estar perto do fim. Estima-se que somente a MRSA mate cerca de 19 mil pessoas por ano nos EUA – bem mais que o HIV e a Aids – e um número semelhante na Europa. Outras superbactérias estão se espalhando. A tuberculose “com resistência abrangente às drogas” cresceu como uma praga nos últimos anos. Uma nova onda de “super superbactérias”, com uma mutação chamada NDM 1, que surgiu inicialmente na Índia, já está em todo o mundo, da Grã-Bretanha à Nova Zelândia. É NDM 1 que está crescendo nas placas que Livermore segura com as mãos vestidas com luvas. “Não dá para vencer a evolução”, diz o cientista, que passa os dias monitorando a emergência de superbactérias num laboratório de referência nacional na Agência Britânica de Proteção à Saúde. “Tudo o que se pode tentar fazer é estar um passo à frente”. Isso não está acontecendo no momento por uma série de razões. De início, as bactérias estão em todos os lugares, dando às bactérias incontáveis oportunidades de desenvolver rotas de escape. As drogas podem ser pegas sem prescrição por centavos em países como Tailândia, Índia e partes da América Latina. Embora o uso seja controlado no Ocidente, o sistema estimula os médicos a atirar nas bactérias primeiro e perguntar depois. Talvez mais preocupante seja o fato de que as duas maiores companhias farmacêuticas do mundo, deparadas com um retorno cada vez menor e com uma ciência cada vez mais cara e difícil, não só diminuíram seus esforços no desenvolvimento de antibióticos, como também estão abandonando esse campo. Hoje, apenas duas grandes companhias – GlaxoSmithKline e AstraZeneca – ainda têm pesquisas e programas de desenvolvimento fortes e ativos em relação aos antibióticos, segundo a Sociedade de Doenças Infecciosas dos EUA. Nos anos 1990, havia cerca de 20. O impacto sobre o modo como tratamos nossas doenças pode ser profundo. “Se alguns dos mais potentes tipos multirresistentes que conhecemos hoje se acumularem, então a medicina moderna – desde transplantes até tratamento de câncer, e mesmo cirurgias mais comuns – se torna insustentável”, diz Livermore. “Você precisa da capacidade de tratar infecções em pacientes vulneráveis. Perca isso e uma faixa da medicina moderna se torna instável”.  Estaríamos em via de começar a ir para trás, para uma era antes dos antibióticos, na qual próteses, quimioterapia e terapia intensiva eram simplesmente impossíveis? O medo é grande o suficiente para que Organização Mundial da Saúde dedicasse o Dia Mundial da Saúde deste ano (7 de abril) à resistência antimicrobial, numa tentativa de salvaguardar as drogas as futuras gerações. “A medicina moderna não funciona sem antibióticos eficazes”, diz Derek Butler, presidente da instituição “MRSA Action UK”, para a qual Owen está angariando fundos. “Se perdermos essas balas mágicas, a medicina regredirá em mais de 80 anos”. Um aspecto da corrida contra as bactérias mudou pouco desde a época de Fleming. A higiene hospitalar é o trabalho básico, mal pago e sem glamour que forma a primeira linha de defesa, vital contra os patógenos. Quando feita corretamente, diminui a demanda pelas drogas. Ainda assim, Steve Owen se lembra do pai contando que viu um rato correndo pela enfermaria – um choque para um hospital de um país desenvolvido. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=super+bact%C3%A9ria&p=69&r=1749151203730&u=https%3A%2F%2Fg1.globo.com%2Fciencia-e-saude%2Fnoticia%2F2011%2F04%2Fdesenvolvimento-de-superbacterias-ameaca-futuro-da-medicina.html&syn=False&key=a7be6104024df35b8f11f722ae52fba9
69;Superbactéria mata dois bebês em GO;Edição do dia 20/03/2017 20/03/2017 14h41- Atualizado em20/03/2017 14h41 Honório JacomettoGoiânia  Uma superbactéria causou a morte de dois bebês no Hospital Materno Infantil em Goiás, que é referência no atendimento de gestantes de alta complexidade. A ala foi isolada e o atendimento às gravidas foi suspenso. As duas mortes aconteceram na semana passada. Na sexta-feira (17), exames mostraram que a causa foi a mesma: uma superbactéria resistente a antibióticos. Dezessete bebês estão sendo monitorados 24 horas e uma ala foi isolada. Desde sexta-feira, a ala do hospital onde estão os bebês passou por três desinfecções. Foram lavadas as paredes, camas, berçários e equipamentos. O hospital decidiu não receber mais nenhum paciente para internação, pelo menos, até quarta-feira (22), quando sai o laudo da vigilância sanitária e da comissão interna de infecção hospitalar dizendo se a superbactéria ainda oferece perigo. A direção técnica do hospital afirma que a superlotação foi responsável pela proliferação da bactéria. Mais gente entrando e saindo do hospital aumenta o risco de contaminação. “Foi em decorrência da superlotação, porque é uma unidade que tem capacidade para 22 bebês e nós chegamos a colocar 35 bebês lá dentro, onde a gente não consegue manter um espaço entre os berços”, afirma Sara Gardenia, diretora técnica do hospital. Segundo o hospital, a superlotação aconteceu depois do fechamento temporário da Maternidade Municipal Dona Iris por quatro dias na semana passada. O Materno Infantil faz uma média de 300 partos e mais de cinco mil atendimentos por mês. Quem tem filho internado no hospital está com medo. “Eles não dão informação nenhuma e o que acontece: mãe sai, vai pro quarto de outra criança e se pega uma bactéria aqui dentro?”, questiona a dona de casa Vanessa Santos Silva. A infectologista Letícia Aires diz que esse é o maior risco: “Tem que obedecer as normas do hospital, lavar as mãos de maneira correta sempre antes e depois de cuidar do paciente, tanto o profissional de saúde como o acompanhante”. A Secretaria Municipal de Saúde deGoiâniadisse que a justificativa do Hospital Materno Infantil não procede. Segundo a Secretaria, o atendimento de urgência e emergência da Maternidade Dona Iris não foi reduzido e os serviços ambulatoriais foram retomados na mesma semana. ;https://g1.globo.com/busca/click?q=super+bact%C3%A9ria&p=70&r=1749151203733&u=https%3A%2F%2Fg1.globo.com%2Fjornal-hoje%2Fnoticia%2F2017%2F03%2Fsuperbacteria-mata-dois-bebes-em-go.html&syn=False&key=d37d8a351cf1257b36873004adf2b69b
70;Título não encontrado;"Por Roberto Paiva, SP2 24/11/2020 19h27Atualizadohá 4 anos Mão é iluminada no Memorial da América Latina em campanha contra Covid-19 — Foto: Divulgação A escultura ""Mão"", de Oscar Niemeyer, um dos cartões-postais de São Paulo e localizado no Memorial da América Latina, está sendo iluminada e passará por uma intervenção virtual na noite desta terça-feira (24) em uma campanha de conscientização sobre a prática de lavar as mãos para a prevenção da Covid-19 e a superbactérias resistentes. A escultura será tomada por bactérias resistentes a antibióticos virtualmente, através de iluminação, e elas serão combatidas após uma lavagem virtual da escultura, feita por meio de uma projeção. A projeção integra a campanha que ocorre durante esta semana mundialmente em prol do uso consciente de antibióticos pela população.  Escultura ""Mão"", de Oscar Niemeyer, entra na campanha contra o novo coronavírus Durante a pandemia de Covid-19, a lavagem constante e adequada das mãos é apontada pelos médicos uma das principais estratégias de prevenção ao novo coronavírus. A campanha aponta ainda que o hábito também é efetivo contra uma das maiores ameaças à saúde global: a resistência bacteriana. O problema preocupa a comunidade médica porque está relacionado a consequências de forte impacto para os sistemas de saúde e a vida dos pacientes e suas famílias, tais como o aumento do tempo de permanência dos pacientes em hospitais, a dificuldade para enfrentar enfermidades para as quais já havia tratamentos estabelecidos e, consequentemente, o crescimento da mortalidade. Memorial da América Latina é iluminado em campanha de conscientização sobre antibióticos — Foto: Divulgação Veja também     Carla Zambelli entra na lista de procurados da Interpol e pode ser presa fora do país 'Pesadelo': mulher de homem achado morto em buraco desabafa Quanto vai custar o Switch 2, da Nintendo? O que mudou no console? Carla Zambelli: como youtuber descobriu localização da deputada nos EUA a partir de um vídeo Criador de conteúdo analisou vídeo da parlamentar, feito em rua não identificada, para determinar coordenadas geográficas exatas de onde ele foi gravado. Zambelli foi para a Flórida após ser condenada a 10 anos de prisão no Brasil. Dono de construtora é morto em assalto dentro de casa no Jardim Paulista, bairro nobre de SP Ao menos quatro ladrões entraram de carro pela garagem da residência por volta das 19h20 usando um controle clonado do portão. Vítima foi morta com tiro na nuca. Eleição 2026: Lula empata com Bolsonaro, Tarcísio, Ratinho Jr., Michelle e Eduardo Leite em eventual 2º turno, diz Quaest Presidente e ex-presidente têm 41% das intenções de voto. Na pesquisa anterior, divulgada em abril, Lula (PT) vencia todos os outros concorrentes e empatava somente com Jair Bolsonaro (PL). Rejeição do petista oscila para cima e segue semelhante à do antecessor. Vídeo mostra como foi o resgate do corpo do empresário encontrado em buraco no Autódromo de Interlagos Adalberto Amarilio dos Santos Junior, de 35 anos, foi localizado quatro dias após desaparecimento. Ele foi retirado do buraco sem calça nem tênis, não tinha marcas aparentes de agressão nem de sangue. Segundo polícia, principal hipótese é que ele tenha sido colocado no local já sem vida. Adolescente que morreu após desmaiar em casa teve sangramento vaginal durante relação sexual, diz polícia Vítima, de 16 anos, foi levada ao posto de saúde do Distrito da Varginha, em Itapetininga (SP), após passar mal em casa. Segundo a polícia, a relação era consensual e laudos do IML devem apontar a causa da morte. ";https://g1.globo.com/busca/click?q=super+bact%C3%A9ria&p=71&r=1749151203738&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-paulo%2Fnoticia%2F2020%2F11%2F24%2Fescultura-mao-de-oscar-niemeyer-em-sp-e-lavada-em-campanha-no-combate-a-covid-19.ghtml&syn=False&key=e176d2a16a53e298c4e0bc29284b57d2
71;Hospital detecta superbactéria e dois pacientes são monitorados em UTI;"05/05/2014 22h49- Atualizado em05/05/2014 23h01 Do G1 SC  Exames detectaram uma superbactéria no Hospital Regional do Oeste, em Chapecó. Dois pacientes internados na Unidade de Terapia Intensiva (UTI) estão infectados com o micro-organismo. De acordo com a Secretaria de Saúde, os pacientes estão sendo monitorados, mas passam bem. De acordo com a unidade de saúde, a bactéria afeta o sistema respiratório, mas pode ser controlada com a ajuda de antibióticos. Segundo o infectologista Hugo Noel, a bactéria é chamada 'Acinetobacter' e outros hospitais, inclusive o Hospital Regional, já tiveram surtos. ""Outros hospitais de grande porte já foram infectados. Através de exames laboratoriais nós constatamos a presença dela. Não significa que as pessoas estão com a doença, mas que a bactéria está no ambiente e nas pessoas e é preciso monitorar, porque sempre há risco. E ela é de fácil contágio e pode ser transmitida até pelo aperto de mão, por isso há a necessidade de que medidas para o hospital e para a comunidade sejam lançadas"", explicou.  Ainda segundo ele, diversas entidades estão envolvidas nas ações para que a disseminação da bactéria seja bloqueada. ""Foi detectada uma bactéria, foi dado o alerta, a partir disso, a direção do hospital e o controle de vigilância do estado estão agindo para que a gente bloqueie a disseminação e isso possa repercutir na segurança. Estamos evitando o fluxo de pessoas no hospital, o fluxo no horário especial de visitas, foram feitas higienizações em aparelhos, porque agora precisamos esperar o tempo, que é natural, para que a bactéria se dissemine"", disse. A unidade também diz que a Vigilância Epidemiológica estadual foi notificada e todas as medidas para o combate foram tomadas. Não houve necessidade de interditar a UTI.   Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=super+bact%C3%A9ria&p=72&r=1749151203741&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fnoticia%2F2014%2F05%2Fhospital-detecta-superbacteria-e-dois-pacientes-sao-monitorados-em-uti.html&syn=False&key=28a613b48bd172d771536ce74be10711
72;Morte suspeita por superbactéria será investigada;"16/03/2012 21h03- Atualizado em16/03/2012 21h03 Agencia Estado A morte de duas pessoas suspeitas de uma superbactéria no Instituto do Câncer do Ceará (ICC) nesta semana motivou uma ação do Ministério Público Estadual. A procuradora estadual da Saúde, Isabel Porto, quer saber dessa suspeita para responsabilizar o hospital pelas mortes e pelas suspeitas de que outros cinco pacientes estariam internados com a contração da superbactéria chamada de KPC. Hoje o Ministério Público Estadual enviou ofício à direção do ICC pedindo todas informações sobre os casos de infecção pela KPC. Segundo a procuradora, Isabel Porto, somente com estes dados o Ministério Público poderá adotar alguma providência. ""Não tive contato com a direção do ICC. Pretendo fazer isso na próxima semana, mas o procedimento já foi instaurado e os ofícios foram encaminhados"", informa Isabel Porto, lamentando as duas mortes. No ICC há a suspeita, ainda não comprovada em laboratório, da existência da bactéria na unidade de saúde. São sete casos de contaminação que estão em investigação com as duas pessoas mortas. Os nomes das vítimas não foram revelados pelo ICC, que preferiu não se manifestar sobre o assunto, garantindo no entanto informar todo o procedimento à procuradora estadual da Saúde, Isabel Porto. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=super+bact%C3%A9ria&p=73&r=1749151203745&u=https%3A%2F%2Fg1.globo.com%2Fbrasil%2Fnoticia%2F2012%2F03%2Fmorte-suspeita-por-superbacteria-sera-investigada.html&syn=False&key=b1faf40fb95424a1e1486feae07c7870
73;Mais um paciente com superbactéria é isolado em hospital em AL;04/04/2011 15h24- Atualizado em04/04/2011 15h37 Do G1, em São Paulo O Hospital Universitário de Maceió isolou mais um paciente que está contaminado com uma superbactéria. Após o resultado do exame que comprovou a contaminação pelaAcinetobacter baumannii, ele foi isolado ainda na sexta-feira (1º). O homem, de 60 anos, tem diabetes e foi transferido de unidade em Coruripe (AL) para o Hospital Universitário no dia 29 de março. O estado de saúde dele é grave. A bactéria é considerada perigosa porque é muito resistente a antibióticos. Além do homem, outras duas mulheres e quatro bebês também estão contaminados e seguem internados em isolamento. Desde o início do ano, a bactéria já provocou a morte de seis pessoas no hospital. Segundo a assessoria de imprensa do órgão, para conter a bactéria, a maternidade e a UTI neonatal do hospital foram interditadas. O hospital também aumentou a frequência e o rigor das medidas de higienização. Para circular entre as alas, os profissionais devem inclusive trocar de roupa. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=super+bact%C3%A9ria&p=74&r=1749151203750&u=https%3A%2F%2Fg1.globo.com%2Fbrasil%2Fnoticia%2F2011%2F04%2Fmais-um-paciente-com-superbacteria-e-isolado-em-hospital-em-al.html&syn=False&key=5d74a023294f89d3d78f3db0ba02db3a
74;Ausência de antibióticos para superbactérias alarma especialistas;"28/10/2010 13h16- Atualizado em28/10/2010 13h35 BBC O Diário Oficial da União publicou nesta quinta-feira (28) determinação da Anvisa (Agência Nacional de Vigilância Sanitária) que obriga farmácias a reterem receitas de antibióticos, cujo uso indiscriminado é apontado como um fator para o fortalecimento das chamadas ""superbactérias"". E, para evitar contaminações pela KPC (Klebsiella pneumoniaecarbapenemase), que seria responsável por pelo menos 18 mortes no Distrito Federal e se tornou resistente a antibióticos, a Anvisa obrigará hospitais e clínicas a colocar recipientes de álcool em gel em suas dependências. Especialistas ouvidos pela BBC Brasil, no entanto, alertam para um problema que vai além da contaminação: a produção de medicamentos para o tratamento das vítimas. ""A resistência de bactérias não é nenhuma novidade"", disse à BBC Brasil David Uip, diretor do hospital Emilio Ribas. ""O que preocupa é a falta de perspectiva (quanto à produção de medicamentos). Atualmente, estamos reabilitando velhos antibióticos, como polimixina, e usando-os com novos para melhorar sua performance."" Para Giuseppe Cornaglia, microbiologista da Universidade de Verona (Itália) e membro da Sociedade Europeia de Microbiologia Clínica e Doenças Infecciosas, superbactérias ""são um problema de saúde pública para o qual não teremos antibióticos nos próximos dez anos"". Ana Cristina Gales, professora de infectologia da Universidade Federal de São Paulo, afirma que há testes sendo feitos para drogas que possam combater a bactéria KPC, ""mas, para bactérias resistentes à polimixina, não há opção terapêutica"". Mesmo experiências com vacinas e anticorpos têm eficácia incerta. KPC e NDM-1Só no Distrito Federal, região mais atingida do país, a Secretaria da Saúde local contabilizou 194 casos de KPC até 22 de outubro. Mas a superbactéria está restrita aos hospitais e não deve causar epidemias, segundo especialistas consultados. Superbactérias semelhantes têm sido identificadas em outros lugares. O caso mais recente a ganhar repercussão mundial é do NDM-1, enzima que fortalece as bactérias perante medicamentos usados para combater infecções graves, causadas por outras bactérias resistentes. Estudo do médico Timothy Walsh publicado em setembro no periódico especializado Lancet identificou infecções por bactérias portadoras do NDM-1 na Índia, no Paquistão e na Grã-Bretanha. Há relatos de casos também na América do Norte, na Austrália e em outros países da Europa. ""É grande o potencial (da bactéria) de se tornar um problema de saúde pública mundial, e é necessária vigilância coordenada internacional"", escreveu Walsh. Muitos especialistas relativizam a possibilidade de superbactérias se tornarem uma calamidade global, mas advertem para sua rápida proliferação. ""Em muitos casos, temos portadores (da bactéria) que não estão nem ficarão doentes. Mas ela se espalha muito rapidamente"", disse Cornaglia. Correr contra o tempoO cientista afirma que não há formas de controlar o surgimento de bactérias resistentes. Elas sempre encontram um jeito de superar os medicamentos. ""A questão é o tempo. Quanto mais disseminado o uso de antibióticos, mais rapidamente elas ficarão resistentes"", explicou Cornaglia. ""Quanto menor for o controle, mais rapidamente elas se proliferarão. Podemos tornar o processo mais lento usando antibióticos de uma melhor forma."" Para Ana Cristina Gales, o controle da proliferação passa por aumentar a proporção de funcionários por pacientes nos hospitais e sempre bater na tecla da higiene. ""Todos nos hospitais têm de lavar as mãos. É a medida mais simples e importante."" A prescrição e o uso disseminados dos antibióticos também preocupam os especialistas. Para aumentar o controle sobre seu uso, a Anvisa determina, na resolução publicada nesta quinta-feira, que a farmácia retenha a primeira via da receita do medicamento, sob pena de multa e interdição se não o fizer. A segunda via da receita é carimbada e devolvida ao paciente. Mas, além do uso tradicional, os medicamentos se fazem presentes em formas menos óbvias, diz Gales: ""há antibióticos nos resíduos descartados por hospitais, nos animais criados na pecuária. Seria necessário discutir seu controle em todos os setores"". InvestimentosQuanto à produção de novas drogas, Uip se diz pessimista. Calcula que, da descoberta em laboratório da molécula a ser usada contra as superbactérias até a comercialização do remédio produzido, sejam necessários investimentos de ""800 milhões de euros"". ""Por isso, defendo uma política pública global no desenvolvimento de antibióticos"", opinou Uip. Nos Estados Unidos existe até lobby por uma iniciativa do tipo. A organização Infectious Diseases Society for America defende ""a união das comunidades científica, industrial, econômica, intelectual, política, médica e filantrópica"" para desenvolver dez novas drogas antibacterianas até 2020, sob o argumento de que ""infecções resistentes estão crescendo nos EUA e ao redor do mundo"". Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=super+bact%C3%A9ria&p=75&r=1749151203753&u=https%3A%2F%2Fg1.globo.com%2Fciencia-e-saude%2Fnoticia%2F2010%2F10%2Fausencia-de-antibioticos-para-superbacterias-alarma-especialistas.html&syn=False&key=79bd78b04930b3480a3e2324572d6ecd
75;Título não encontrado;fique pordentro Por Luís Eduardo Silva, RBS TV 21/09/2017 18h26Atualizadohá 7 anos Hospital Universitário de Santa Maria suspendeu internações em razão da superbactéria — Foto: Reprodução/RBS TV O Hospital Universitário deSanta Maria(HUSM) confirmou, nesta quinta-feira (21), a morte de um bebê em razão de uma superbactéria. Segundo a instituição, o óbito aconteceu no dia 12 de setembro, mas a causa só foi comprovada após um exame que cosntatou a presença da bactéria KPC, que é resistente a antibióticos, no sangue da criança. A vigilância em saúde da 4ª Coordenadoria de Saúde do Rio Grande do Sul afirmou que foi notificada sobre o caso. Outro bebê também foi diagnosticado com a superbactéria na instituição de saúde. O recém-nascido está internado e inspira cuidados, segundo o HUSM. O médico pediatra Larry Argenta, que atua como porta voz do hospital para este caso, disse que a suspensão de novas internações na UTI Neonatal foi realizada a partir da confirmação desses diagnósticos. A decisão de não realizar partos de alto risco de bebês prematuros,informada na quarta-feira (20), se deve ao fato de a superbactéria atingir, principalmente, pessoas hospitalizadas com baixa imunidade. Outros quatro bebês foram testados e o resultado foi negativo para a presença da KPC. Ainda são aguardados os resultados de outros cinco exames em recém-nascidos. A UTI Neonatal do DUSM tem, hoje, 13 pacientes e não está aceitando novas internações até que seja descartado o risco de contaminação. Carla Zambelli entra na lista de procurados da Interpol e pode ser presa fora do país 'Pesadelo': mulher de homem achado morto em buraco desabafa Quanto vai custar o Switch 2, da Nintendo? O que mudou no console? Zambelli chegou hoje à Itália, antes de ser incluída na lista da Interpol Quem são as brasileiras procuradas pela Interpol, além de Zambelli Musk está irritado porque 'mandato do carro elétrico' acabou, diz Trump Nem Lula, nem Bolsonaro: Quaest mostra alta rejeição a candidaturas OCTAVIO GUEDES: antipetismo já é maior que o bolsonarismo 1 min ;https://g1.globo.com/busca/click?q=super+bact%C3%A9ria&p=76&r=1749151208984&u=https%3A%2F%2Fg1.globo.com%2Frs%2Frio-grande-do-sul%2Fnoticia%2Fhospital-universitario-de-santa-maria-confirma-morte-de-bebe-por-superbacteria.ghtml&syn=False&key=3001218b92ce267c5143cf35b530925c
