Titulo,Corpo,tokens
Bebês com tuberculose passam por tratamento em Campinas (SP),"Edição do dia 09/10/2012 09/10/2012 08h25- Atualizado em09/10/2012 08h25  O Departamento de Vigilância em Saúde deCampinasdivulgou na tarde desta segunda-feira um novo balanço de casos de tuberculose envolvendo o Hospital Madre Teodora. Até o momento, 166 bebês passaram por exames. Desse número, cinco crianças estão doentes e 13 possuem a bactéria, mas não desenvolveram a doença. Ainda há três casos suspeitos que serão investigados. Os casos confirmados vão passar por tratamento durante seis meses com três tipos de antibióticos. Os bebês não precisam ficar no hospital, estão em casa com as famílias. Nesta semana, o hospital suspendeu a realização dos exames e o atendimento será retomado na próxima segunda-feira (15). Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",edição atualizar departamento vigilância saúde decampinasdivulgar feira balanço caso tuberculose envolver hospital madre teodoro bebê passar exame criança doente possuir bactéria desenvolver doença caso suspeito ser investigar caso confirmar passar tratamento durante tipo antibiótico bebê precisar ficar hospital casa família semana hospital suspender realização exame atendimento ser retomar feira magaziner luiza philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
Secretaria descarta tuberculose em enfermeira de posto em Cuiabá,"Denise SoaresDo G1 MT O caso de suspeita de tuberculose em uma enfermeira do Posto de Saúde da Família (PSF) do Bairro Jardim Vitória, emCuiabá, foi descartado pela Secretaria Municipal de Saúde. Em nota, a secretaria afirma que os exames feitos na servidora, e também em outros funcionários, deram negativo para tuberculose. Ainda conforme a secretaria, os servidores foram submetidos a exames. Os laudos foram analisados nesta quinta-feira (20) pelo médico infectologista do Hospital Universitário Júlio Muller, Cor Jesus Fernandes Fontes. De acordo com a pasta, todos os resultados deram negativo. As unidades 2 e 3 do PSF precisaram ser fechadas nesta quarta-feira (19) para que um reparo e manutenção sejam feitos em uma caixa d'água. As duas unidades de saúde vão voltar a atender ao público normalmente na próxima segunda-feira (24). Estudo para instalação dos equipamentos deve ser concluído em 2016.
Assaltantes invadiram agência da autarquia no Bairo CPA 2, em Cuiabá. ",denise soaresdo caso suspeita tuberculose enfermeira posto saúde família psf bairro jardim vitória emcuiabá descartar secretaria municipal saúde nota secretaria afirmar exame fazer servidora funcionário dar negativo tuberculose conforme secretaria servidor submetir exame laudo analisar feira médico infectologista hospital universitário júlio muller cor jesus fernandes fonte acordo pasta resultado dar negativo unidade psf precisar fechar feira reparo manutenção ser fazer caixa unidade saúde voltar atender público normalmente feira estudo instalação equipamento concluir assaltante invadir agência autarquia bairo cpa cuiabá
Tuberculose afeta um milhão de crianças por ano,"Da France Presse Quase um milhão de menores de 15 anos desenvolvem tuberculose a cada ano no mundo, duas vezes mais do que se pensava até agora, segundo um estudo publicado pela revista médica britânica ""The Lancet"", por ocasião do Dia Mundial de Luta contra a Tuberculose. Cientistas americanos calculam que pelo menos 999.800 menores de idade são afetados a cada ano pela tuberculose. Deles, 32 mil desenvolvem uma tuberculose multirresistente (TB-MR) aos medicamentos. ""Nossas estimativas são duas vezes maiores que as da da Organização Mundial da Saúde (OMS) de 2011 e três vezes a mais que o número de casos notificados entre crianças a cada ano"", disse Ted Cohen, um dos coautores do documento, professor na Harvard School of Public Health de Boston. Segundo os dados mais recentes da OMS, 530 mil menores de idade contraíram tuberculose em 2012. Esta é a primeira vez que os especialistas avaliam o número de casos de tuberculose multirresistente (TB-MR) em menores de 15 anos, que representam 25% da população mundial. A TB-MR é uma forma de tuberculose provocada por um bacilo que resiste à Isoniaziada e à Rifampicina, os dois medicamentes mais eficazes para combater a doença pulmonar. Segundo o estudo, a Ásia meridional e oriental é a região mais afetada pelo fenômeno, com 400 mil casos a cada ano, sendo 10 mil de TB-MR, à frente da África (280 mil casos anuais, sendo 4,7 mil de TB-MR). Os cientistas destacam a necessidade de melhorar os métodos de diagnóstico nas crianças e, em particular, nos menores de cinco anos que correm mais riscos de desenvolver formas severas de tuberculose. De acordo com a OMS, 450 mil pessoas desenvolveram TB-MR no mundo e 170 mil morreram em 2012, mas apenas 20% receberam tratamento adequado, o que favorece a propagação da doença.  Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",france prer quase milhão pequeno ano desenvolver tuberculose ano mundo pensar estudo publicar revista médico britânico the lancet ocasião mundial luta tuberculose cientista americano calcular pequeno idade afetar ano tuberculose de eles desenvolver tuberculose multirresistente medicamento estimativa grande organização mundial saúde oms caso notificar criança ano dizer ted cohen coautor documento professor harvard school public health boston dado recente oms pequeno idade contraír tuberculose especialista avaliar caso tuberculose multirresistente pequeno ano representar população mundial tuberculose provocar bacilo resistir isoniaziada rifampicina medicamente eficaz combater doença pulmonar estudo ásia meridional oriental região afetar fenômeno caso ano ser frente áfrica caso anual ser cientista destacar necessidade melhorar método diagnóstico criança particular pequeno ano correr risco desenvolver forma severo tuberculose acordo oms pessoa desenvolver mundo morrer receber tratamento adequado favorecer propagação doença magazine luiza philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
Britânica morre após silicone se romper e piorar tuberculose,"Do G1, em São Paulo Uma mulher britânica de 40 anos morreu de insuficiência cardíaca e hemorragia interna após seus implantes de silicone se romperem e piorarem uma tuberculose latente. Mãe de quatro filhos, Kerry Elia ainda lutou contra um tipo resistente da bactériaStaphylococcus aureuse a retirada das duas mamas, na tentativa de controlar o problema. A britânica gostava de se sentir feminina e não queria ter seios pequenos. Para isso, economizou desde a adolescência mais de R$ 11.700 para pagar, em 1999, a cirurgia de colocação das próteses, que no começo a deixaram feliz, mas acabaram lhe custando a vida em 2010. Kerry vivia em Eltham, no sudeste de Londres, e adoeceu um ano e meio após a operação. Ela desenvolveu uma tosse crônica e um raio X revelou a infecção pulmonar, que acabou corroendo o tecido da cicatriz e causando o rompimento do silicone. Os implantes foram retirados, mas um ano depois a britânica colocou novos. Alguns meses depois, as próteses se romperam novamente e tiveram que ser retiradas pela segunda vez. Uma ferida aberta no seio direito levou à infecção porStaphylococcus. Em seguida, a mulher descobriu que a tuberculose havia voltado e que estava com um caroço no seio esquerdo. Descobriu-se que não era câncer, mas um tecido da cicatriz. Kerry acabou sendo submetida a uma dupla mastectomia. Infelizmente, a britânica adquiriu resistência a todas as drogas contra tuberculose, e a opção foi remover uma parte do pulmão. Um mês depois, houve um sangramento e ela não resistiu. Acabou sendo cremada ao lado dos implantes, por opção de uma das filhas, já que a mãe fazia questão de tê-los com ela. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",paulo mulher britânico ano morrer insuficiência cardíaco hemorragia interno implante silicone romper piorar tuberculose latente mãe filho kerry eliar lutar resistente bactériastaphylococcu aureusar retirada mama tentativa controlar problema britânica gostar sentir feminino querer seio pequeno economizar adolescência pagar cirurgia colocação prótes começo deixar feliz acabar custar vida kerry viver elthar sudeste londr adoecer ano operação desenvolver tosse crônica raio revelar infecção pulmonar acabar corroer tecido cicatriz causar rompimento silicone implante retirar ano britânica colocar prótes romper novamente retirar ferida abrir seio direito levar infecção porstaphylococcus seguida mulher descobrir tuberculose haver voltar caroço seio esquerdo descobrir câncer tecido cicatriz kerry acabar ser submetir duplo mastectomia infelizmente britânica adquirir resistência droga tuberculose opção remover pulmão haver sangramento resistir acabar ser cremar implante opção filha mãe l o magaziner luiza philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
"Sorocaba, SP, faz campanha para detectar casos de tuberculose","Do G1 Sorocaba e Jundiaí As Unidades Básicas de Saúde (UBS) deSorocaba, interior de São Paulo, continuam com a Campanha de Busca do Sintomático Respiratório. A campanha tem por objetivo alertar a população sobre a tuberculose e detectar casos da doença, que se caracteriza por uma crise de tosse com mais de duas semanas de duração. A Campanha de Busca do Sintomático Respiratório, que começou no dia 5 de março e vai até o dia 16, é realizada em todas as 30 Unidades Básicas de Saúde (UBSs); nos Pronto Atendimentos (PAs); nas Unidades Pré-Hospitalares (UPHs) Zona Norte e Zona Oeste; no Serviço de Assistência Municipal Especializada (Same); no Centro de Orientação e Aconselhamento de Sorocaba (Coas) e no Ambulatório de Saúde Mental. Para saber se está contaminado, o paciente precisa procurar uma UBS ou Pronto Atendimento (PA) para fazer o exame de escarro. O paciente que for detectado com a doença será encaminhado para a sede do programa, na Policlínica Municipal de Especialidades, no Jardim Santa Rosália. O tratamento é feito com medicamento específicos no período de 6 meses. Galhos entraram no telhado da residência que fica em Brigadeiro Tobias.
No momento do acidente, apenas a moradas estava na casa e não se feriu. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",sorocaba jundiaí unidade básico saúde ubs desorocaba interior paulo continuar campanha busca sintomático respiratório campanha objetivo alertar população tuberculose detectar caso doença caracterizar crise tosse semana duração campanha busca sintomático respiratório começar março realizar unidade básico saúde ubss pronto atendimento pas unidade pré hospitalar uphs zona norte zona oeste serviço assistência municipal especializar same centro orientação aconselhamento sorocaba coa ambulatório saúde mental contaminado paciente precisar procurar ubs pronto atendimento exame escarro paciente detectar doença ser encaminhar sede programa policlínica municipal especialidades jardim santo rosáliar tratamento fazer medicamento específico período galho entrar telhado residência ficar brigadeiro tobias acidente morada casa ferir magazine luiza philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
'Sabadania' oferece orientações  e exames contra tuberculose em Ferraz,"Do G1 Mogi das Cruzes e Suzano Exames e orientações sobre a tuberculose são oferecidos pelo Serviço de Assistência Especializada (SAE) neste sábado (14), na 'Sabadania' do Centro de Integração e Cidadania (CIC), no Parque São Francisco, emFerraz de Vasconcelos. O evento faz parte da campanha da cidade em comemoração ao Dia Nacional de Combate à Tuberculose, comemorado no dia 17 de novembro. A ação será realizada das 10h às 16h, na Avenida Américo Trufelli, 60, no Parque São Francisco TransmissãoA tuberculose é transmitida de pessoa a pessoa pela tosse, fala ou espirro, espalhando no ar pequenas gotas onde ficam armazenados os micróbios. Dessa forma, uma pessoa com boa saúde, que respire este ar, pode levar este micróbio para os pulmões. Portanto, a doença não se transmite pelo sexo, pelo sangue contaminado, copo, talheres ou roupas. A doença atinge principalmente os pulmões, mas pode ocorrer em outras partes do corpo. Pessoas com esses sintomas devem imediatamente buscar uma unidade de saúde para realização do exame de baciloscopia do escarro – oferecido gratuitamente pelo Sistema Único de Saúde. Segundo pesquisa, índice é maior que em 2014 e 2013.
De acordo com Ciesp, estoques estão altos e as vendas reduzidas. ",mogi cruz suzano exame orientação tuberculose oferecer serviço assistência especializar sae sábado sabadania centro integração cidadania cic parque francisco emferraz vasconcelo evento campanha cidade comemoração nacional combate tuberculose comemorar novembro ação ser realizar avenida américo trufelli parque francisco transmissãoa tuberculose transmitir pessoa pessoa tosse falar espirro espalhar pequeno gota ficar armazenado micróbio pessoa saúde respirar levar micróbio pulmão doença transmitir sexo sangue contaminar copo talher roupa doença atingir principalmente pulmão ocorrer parte corpo pessoa sintoma imediatamente buscar unidade saúde realização exame baciloscopia escarro oferecer gratuitamente único saúde pesquisa índice acordo ciesp estoque alto venda reduzir
Exames que detectam tuberculose estão suspensos por falta de material,"Do G1 PI  Os exames que detectam tuberculose estão suspensos no Piauí por falta de material essencial para realização do teste na rede pública. Médicos estão preocupados, já que a doença é contagiosa. As pessoas que estão com os sintomas vão ter que esperar até junho de 2015 para realizar o exame. O PPD, como é conhecido o exame em questão, é utilizado para ajudar a diagnosticar a tuberculose. Uma mulher, que não quis se identificar, informou que foi até o Hospital Getúlio Vargas para realizar o exame e ao chegar lá ficou sabendo que ele não estava sendo realizado por falta de material. “Eu fui fazer o exame e uma atendente informou que não tinha material para realizar o exame e que isso já tem um tem. Segundo ela, a previsão informada para chegar o material é junho de 2015”, contou. De acordo com Ivone Venâncio, supervisora de tuberculose da Secretaria de Saúde do Piauí, o Ministério da Saúde deixou de repassar o material desde junho deste ano. “O que tínhamos de estoque para a realização do PPD era até 30 de junho de 2014, passado essa data ele expirou a validade e por isso parou de se realizado. Agora estamos esperando uma posição do Ministério da Saúde para a retomada desse material, mas o tempo é indeterminado. Até hoje não temos uma data prevista para estar solicitando o PPD para o Piauí”, explicou a supervisora. De janeiro até agora, 500 pessoas foram diagnosticadas com tuberculose no Piauí e a cada ano esse número duplica segundo a Secretaria de Saúde. O exame do PPD, que é um liquido injetado no corpo, é o método mais antigo usado para mapear a doença, por isso a falta dele por causar um descontrole. “É um exame essencial, principalmente para o monitoramento de pessoas que convivem com uma pessoa que já teve a tuberculose, como crianças que os pais já tiveram a doença. Então esse exame serve como um rastreamento para saber se aquelas pessoas estão infectadas ou não. Ele não é uma vacina, mas é um norteador de infecção, e também um norteador para identificar aquelas pessoas que precisam fazer um controle com drogas”, falou o pneumologista Antônio de Deus. O Ministério da Saúde informou que o Brasil não produz o exame citado, seguindo recomendação mundial de que o teste seja preparado em um só laboratório com padronização técnica e sob supervisão. O teste é produzido apenas na Dinamarca. O Ministério informou ainda que a falta do exame é mundial e que está trabalhando com possíveis alternativas que, de forma excepcional e transitória, poderão apoiar a rede durante a indisponibilidade do produto. ",exame detectar tuberculose suspenso piauí material essencial realização teste rede público médico preocupado doença contagioso pessoa sintoma esperar junho realizar exame ppd exame utilizar ajudar diagnosticar tuberculose mulher querer identificar informar hospital getúlio varga realizar exame chegar ficar saber ser realizar material exame atendente informar ter material realizar exame previsão informar chegar material junho contar acordo ivone venâncio supervisora tuberculose secretaria saúde piauí ministério saúde deixar repassar material junho ano ter estoque realização ppd junho passado data expirar validade parar realizar estar esperar ministério saúde retomada material indeterminar hoje data prever solicitar ppd piauí explicar supervisora janeiro pessoa diagnosticar tuberculose piauí ano duplico secretaria saúde exame ppd liquido injetar corpo método antigo usar mapear doença de ele causar descontrole exame essencial principalmente monitoramento pessoa conviver pessoa tuberculose criança pai doença exame servir rastreamento pessoa infectado vacina norteador infecção norteador identificar pessoa precisar controle droga falar pneumologista antônio deus ministério saúde informar brasil produzir exame citar seguir recomendação mundial teste ser preparar laboratório padronização técnico supervisão teste produzir dinamarca ministério informar exame mundial trabalhar possível alternativa excepcional transitório poder apoiar rede durante indisponibilidade produto
SUS testará exame que detecta tuberculose em 2h,"Agencia Estado Um exame capaz de diagnosticar a tuberculose em menos de duas horas começará a ser testado no SUS em 2011. Atualmente, o resultado pode demorar mais de dois meses para ficar pronto. A fase piloto deve durar quatro meses e será feita no Rio e em Manaus, cidades que mais concentram casos da doença. ""Se obtivermos os mesmos resultados dos testes preliminares, implantaremos o exame em toda a rede ainda em 2011. Será uma revolução no tratamento"", diz Dráurio Barreira. O método, chamado GeneXpert, já foi testado com sucesso em outros países e recebeu o aval da Organização Mundial da Saúde (OMS). O exame consiste em uma máquina e um recipiente onde é colocada a amostra com secreção respiratória do paciente. Em pouco tempo, a máquina analisa o material biológico e indica se há presença do bacilo de Koch. Outra grande vantagem do teste é que ele permite saber se o paciente tem sensibilidade aos medicamentos mais comuns usados no tratamento ou se a bactéria é do tipo resistente. Por ser rápido e de fácil uso, diz Barreira, é ideal para ser aplicado em moradores de rua e populações indígenas e contribui para o tratamento precoce da doença. Mas para vencer a guerra contra a tuberculose também é preciso reduzir a taxa de abandono do tratamento, que no País está em torno de 12%. O preconizado pela OMS é entre 0% e 5%. O pneumologista Alexandre Milagres explica que o grande problema do abandono do tratamento é o surgimento de bactérias resistentes a antibióticos. ""Apenas 5% dos pacientes se contaminam com bactérias resistentes. Em 95% dos casos, é o abandono do tratamento que leva à resistência."" As informações são do jornal  O Estado de S. Paulo. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",agencia exame capaz diagnosticar tuberculose hora começar testar sus atualmente resultado demorar ficar pronto fase piloto durar ser fazer rio manau cidade concentrar caso doença obtiverr mesmo resultado teste preliminar implantarer exame rede ser revolução tratamento dráurio barreira método chamar genexpert testar sucesso país receber aval organização mundial saúde oms exame consistir máquina recipiente colocar amostra secreção respiratório paciente máquina analisar material biológico indicar presença bacilo koch vantagem teste permitir paciente sensibilidade medicamento comum usar tratamento bactéria resistente rápido fácil uso barreira ideal aplicar morador rua população indígeno contribuir tratamento precoce doença vencer guerra tuberculose preciso reduzir taxa abandono tratamento país torno preconizar oms pneumologistar alexandre milagre explicar problema abandono tratamento surgimento bactéria resistente antibiótico paciente contaminar bactéria resistente caso abandono tratamento levar resistência informação jornal paulo magaziner luiza philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
"Mortes por tuberculose são evitáveis e exigem ação, diz OMS","Da Reuters Conteúdo não disponível. Infelizmente este vídeo não está mais disponível. Desculpe-nos pelo inconveniente. Autoridades de saúde de todo o mundo devem aumentar seus esforços para combater a tuberculose, que matou cerca de 1,7 milhão de pessoas no ano passado, a maioria adultos não idosos na África e na Ásia, disse nesta quinta-feira (11) a Organização Mundial da Saúde (OMS). A tuberculose pode ser curada em seis meses se detectada e tratada em seu início, mas pode se disseminar entre as pessoas que sofrem de subnutrição ou possuem o vírus HIV, responsável pela Aids, afirmou a agência da ONU em seu relatório anual, o ""Controle Global da Tuberculose 2010"". ""Ainda há 1,7 milhão de mortes todos os anos de uma doença que é perfeitamente curável em 2010"", disse Mario Raviglione, diretor do departamento de tuberculose da OMS, em coletiva de imprensa. Houve cerca de 9,4 milhões de novos casos de tuberculose no ano passado, incluindo 1,1 milhão entre pessoas infectadas com o vírus HIV e que estão em sua maioria na África subsaariana, de acordo com a OMS. O relatório disse que os países precisam fazer um trabalho melhor para assegurar que pacientes tenham acesso a tratamentos e que os antibióticos sejam usados de forma correta para que não haja desenvolvimento da resistência da doença. Medidas de controle de infecção também devem ser tomadas para limitar a disseminação da tuberculose. Novos medicamentos já estão sendo criados para lidar com o maior desafio, causado por variações da doença mais resistentes a remédios, chamadas MDR-TB, que acontecem pelo fato de que os pacientes muitas vezes não tomam os medicamentos de primeira linha, que são caros, disse a OMS. ""Em termos de tratamento, possivelmente nos próximos dois ou três anos, teremos pela primeira vez, eu diria desde os anos 70, dois ou três compostos que são efetivos contra a tuberculose resistente a vários medicamentos. Então isso nos dará uma arma a mais"", afirmou Raviglione. Os novos medicamentos incluem o nitroimidazol, do laboratório Otsuka, no Japão, e a diarilquinolina, da Tibotec, além de outros remédios que estão sendo desenvolvidos pela Aliança Global contra a Tuberculose. A variação MDR-TB infectou cerca de 400 mil pessoas em 2008 e estima-se que esteja mais disseminada na China, na Índia e na Rússia, mas apenas uma parte dos casos é reportada à OMS. Calcula-se que apenas 10 mil pacientes do MDR-TB realizem o tratamento correto, porém complexo, que demora de 18 a 24 meses e às vezes envolve internação. Isso ocorre porque as nações apresentam escassez de laboratórios para diagnóstico ou não testam a resistência aos medicamentos. ""Esse é provavelmente o maior desafio de todos, e o desafio que os países, no momento, não estão combatendo da maneira que deveriam"", afirmou Raviglione. A OMS traçou, no mês passado, um novo plano para combater a tuberculose. Ele custará cerca de 47 bilhões de dólares de 2011 a 2015. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",reuter conteúdo disponível infelizmente vídeo disponível desculpe inconveniente autoridade saúde mundo aumentar esforço combater tuberculose matar cerca milhão pessoa ano passado adulto idoso áfrica ásia dizer feira organização mundial saúde oms tuberculose curar detectar tratar início disseminar pessoa sofrer subnutrição possuir vírus hiv responsável aids afirmar agência onu relatório anual controle global tuberculose milhão morte ano doença perfeitamente curável dizer mario raviglione diretor departamento tuberculose oms coletiva imprensa haver cerca milhão caso tuberculose ano passado incluir milhão pessoa infectar vírus hiv áfrica subsaariano acordo oms relatório dizer país precisar trabalho melhor assegurar paciente ter acesso tratamento antibiótico ser usar correto haver desenvolvimento resistência doença medida controle infecção tomar limitar disseminação tuberculose medicamento ser criar lidar desafio causar variação doença resistente remédio chamar mdr acontecer fato paciente muitas tomar medicamento linha caro dizer oms termos tratamento próximo ano ter dir ano composto efetivo tuberculose resistente medicamento dar arma afirmar raviglione medicamento incluir nitroimidazol laboratório otsuka japão diarilquinolina tibotec remédio ser desenvolvir aliança global tuberculose variação mdr infectar cerca pessoa estimar estar disseminado china índia rússia caso reportar oms calcular paciente mdr realizer tratamento correto complexo demor envolver internação ocorrer nação apresentar escassez laboratório diagnóstico testar resistência medicamento provavelmente desafio desafio país combater maneira dever afirmar raviglione oms traçar passado plano combater tuberculose custar cerca bilhão dólar magazine luiza philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
"Homens são principais vítimas da tuberculose em Coari, no Amazonas","Do G1 AM Dados da pesquisa Análise Epidemiológica de Pacientes Notificados com Tuberculose Pulmonar no Município de Coari"", cidade localizada a 363 km de Manaus, apontaram que os homens são as principais vítimas da tuberculose no município amazonense. Segundo dados preliminares, 66,37% dos casos são economicamente ativos e moradores de bairros com má distribuição de renda e urbanização acelerada.A pesquisa foi realizada pela estudante do curso de Biotecnologia da Universidade Federal do Amazonas (Ufam), do Campus de Coari, sob a orientação do professor do Instituto de Saúde e Biotecnologia da Ufam/Coari, Dayan de Araújo Marques. Os resultados foram apresentados na 64ª Reunião Anual da Sociedade Brasileira para o Progresso da Ciência (SBPC), realizada na Universidade Federal do Maranhão (UFMA), em São Luís. No levantamento, foram notificados 95 casos confirmados no período de 2005 a 2007. A partir destes dados, a pesquisadora observou que os casos de tuberculose se concentraram na faixa etária entre 20 a 34 anos e são mais comuns no sexo masculino. ""Em relação à distribuição dos dados de acordo com o gênero (sexo), constatou-se neste período que o sexo masculino foi o mais acometido pela doença (66,37%) em relação ao sexo feminino (33,68%)"", afirmou. A pesquisa também identificou os bairros com mais índices da doença: Chagas Aguiar, Urucu, Centro, Santa Helena e Espírito Santo. Segundo Freitas, o objetivo da pesquisa foi analisar os dados epidemiológicos de pacientes notificados com tuberculose pulmonar. ""O Estado do Amazonas concentra o maior número de casos, resultante de vários elementos intervenientes como fatores culturais, abandono ao tratamento, limitação de serviços do manejo e controle de doenças endêmicas, como a Tuberculose"", explicou. Para chegar aos resultados foi realizado um estudo retrospectivo a partir de fichas de notificação da Vigilância Epidemiológica da Secretária Municipal Saúde de Coari para análise das variáveis: perfil de distribuição da doença, incidência distribuída por sexo, idade e bairro de origem da doença, no período entre 2005-2007.DadosDados do Ministério da Saúde sobre o números de casos de tuberculose no país, divulgados em março deste ano, mostram que a Região Norte teve pequeno aumento no número de casos em 2011, com 7.282 diagnósticos e incidência de 45,2, segundo relatório. Ainda segundo a Saúde, oAmazonase o Pará lideram o número de casos na região.De acordo como balanço, o Amazonas registrou 2.216 casos em 2011. O Acre diagnosticou 33, seguido do Amapá, com 220. Rondônia teve 531 e Roraima 151 casos da doença no ano passado. O Tocantins aparece com 197 e o Pará com 3634. Estatal autorizou venda da distribuidora que atende o estado de Goiás. 
Decisão sobre privatização de outras 6 concessionárias ficou pendente. ",dado pesquisa análise epidemiológico paciente notificar tuberculose pulmonar município coari cidade localizar manau apontar homem principal vítima tuberculose município amazonense dado preliminar caso economicamente ativo morador bairro distribuição renda urbanização acelerar pesquisa realizar estudante curso biotecnologia universidade federal amazona ufam campus coari orientação professor instituto saúde biotecnologia ufam coari dayan araújo marques resultado apresentar reunião anual sociedade brasileiro progresso ciência sbpc realizar universidade federal maranhão ufma luís levantamento notificar caso confirmar período de este dado pesquisadora observar caso tuberculose concentrar faixa etário ano comum sexo masculino distribuição dado acordo gênero sexo constatar período sexo masculino acometir doença sexo feminino afirmar pesquisa identificar bairro índice doença chaga aguiar urucu centro santa helena espírito santo freita objetivo pesquisa analisar dado epidemiológico paciente notificar tuberculose pulmonar amazonas concentrar caso resultante elemento interveniente fator cultural abandono tratamento limitação serviço manejo controle doença endêmico tuberculose explicar chegar resultado realizar estudo retrospectivo ficha notificação vigilância epidemiológico secretária municipal saúde coari análise variável perfil distribuição doença incidência distribuir sexo idade bairro origem doença período dadosdado ministério saúde caso tuberculose país divulgar março ano mostrar região norte pequeno aumento caso diagnóstico incidência relatório saúde oamazonase par lider caso região acordo balanço amazona registrar caso acre diagnosticar seguir amapá rondônia roraimo caso doença ano passado tocantim aparecer par estatal autorizar venda distribuidora atender goiás decisão privatização concessionária ficar pendente
