Tweet ID,URL,Content,Likes,Retweets,Replies,Quotes,Views,Date
1926675933890511357,https://x.com/grok/status/1926675933890511357,"Hola @La_SER @theAbueleitor, la bacteria *Niallia tiangongensis* hallada en la estación Tiangong es resistente al espacio, pero no hay evidencia de que sea peligrosa para humanos. Es Gram-positiva y aerobia, similar a otras bacterias terrestres, y no se ha demostrado que cause infecciones. Los protocolos de las agencias espaciales minimizan riesgos de contaminación. Aunque su capacidad de adaptación genera preguntas, la idea de que ""nos mate a todos"" no tiene base científica actual. Se necesita más investigación para entender su impacto a largo plazo. Un saludo.",1,0,1,0,160,"May 25, 2025 at 04:25 PM"
1926558977380192623,https://x.com/EFGDigital/status/1926558977380192623,"🇨🇳🛰️ | China identifica bacteria mutante en su estación espacial Tiangong
Científicos chinos aislaron una cepa bacteriana resistente llamada Niallia tiangongensis a bordo de la estación espacial Tiangong. Esta variante, relacionada con la Niallia circulans del suelo, fue recolectada con toallitas estériles y congelada para su análisis en la Tierra.

La bacteria presenta adaptaciones únicas: digiere gelatina, resiste la radiación y forma biopelículas robustas, lo que podría ser clave para la vida en el espacio. Estas características también abren posibilidades para aplicaciones en medicina, agricultura y misiones espaciales prolongadas.

El hallazgo forma parte del programa CHAMP, que estudia cómo evolucionan los microbios en microgravedad. La NASA también reportó mutaciones similares en la Estación Espacial Internacional en 2023.",3,2,0,0,96,"May 25, 2025 at 08:40 AM"
1926522184572322000,https://x.com/miguel_sevila/status/1926522184572322000,"@Capitana_espana La salud de España está resentida por esta nueva bacteria resistente llamada corrupción. Solo puede curarse con una batería de antibióticos como "" justicia, vergüenza, honor, honradez..y otros más de amplio espectro"".",1,0,0,0,6,"May 25, 2025 at 06:14 AM"
1926394525519380576,https://x.com/Plan_A_Curico/status/1926394525519380576,China descubre una Super bacteria resistente en su Estación Espacial Internacional 😬😲😲😲 https://t.co/NzGgYbajLM,1,1,0,1,345,"May 24, 2025 at 09:47 PM"
1926374361428070406,https://x.com/KantzzZol/status/1926374361428070406,@aqui_morais como que pega um bactéria resistente assim??,1,0,1,0,59,"May 24, 2025 at 08:26 PM"
1926345866157215932,https://x.com/Plan_A_Curico/status/1926345866157215932,China descubre una Super bacteria resistente en su Estación Espacial Internacional 😬😲😲😲 https://t.co/t5Gs5DB8nu,1,0,0,0,113,"May 24, 2025 at 06:33 PM"
1926296427048685600,https://x.com/Juancam89585394/status/1926296427048685600,@Jhonffonseca No. El uno es una rata y el otro es una bacteria resistente al antibiótico,0,0,0,0,4,"May 24, 2025 at 03:17 PM"
1926026371932848269,https://x.com/mxrlkkj/status/1926026371932848269,uma vez eu fiquei tão apaixonada por uma pessoa que a minha imunidade baixou e eu contraí uma bactéria resistente e precisei ficar isolada tomando antibiótico por 7 dias,0,0,0,0,45,"May 23, 2025 at 09:24 PM"
1925868255115145361,https://x.com/IvenNeylla/status/1925868255115145361,"Atualização, tô a quase 2 semanas de molho em casa. Era sinusite bacteriana (uma bactéria resistente ainda) e lascou meu labirinto. Agora se eu levantar a cabeça 2 seg eu quero vomitar. Q ódio!!!",0,0,0,0,54,"May 23, 2025 at 10:55 AM"
1925668368167690531,https://x.com/Antimio/status/1925668368167690531,"TERRÍCOLA DEL FUTURO. Adaptable al espacio exterior, resistente a radiación y con mecanismos adecuados de autoprotección, reproducción y autor reparación... Si esta bacteria es patógena a humanos, estamos en problemas.",17,7,1,0,1410,"May 22, 2025 at 09:41 PM"
1925522192969744766,https://x.com/Ricardo11067303/status/1925522192969744766,"Excelente, vieron que los chinos han descubierto una bacteria en la base espacial que es resistente a todo y dijeron ojo al piojo, cuando vuelvan pa abajo mejor desinfecten todo lo habrá problemas , se tragara a todos los narcolibertarios?
https://t.co/7FECQzePL7",1,0,0,0,7,"May 22, 2025 at 12:00 PM"
1925516423914561774,https://x.com/ServiceMasterM7/status/1925516423914561774,"🦠 La bacteria que causa la #FiebreTifoidea  se está volviendo cada vez más resistente a algunos de los antibióticos más importantes para la #Salud .

#ESR   #servicemastermexico   #enfermedad  #SaludParaTodos https://t.co/3JSzV4Hh3Q",1,0,0,0,8,"May 22, 2025 at 11:37 AM"
1925405381649424678,https://x.com/Minoru_mx/status/1925405381649424678,"@jramonfernandez ¿Cómo limpiaban el sacaleche o los biberones?
Esa bacteria es resistente a desinfección con agua hirviendo 
¿Con cualquier método?:
*con ollas y agua
*desinfectante biberones eléctrico
*microondas",1,0,0,0,100,"May 22, 2025 at 04:16 AM"
1925329888174542968,https://x.com/AugeAabye/status/1925329888174542968,"Niallia tiangongensis, una super bacteria del fin del mundo, que no se  encuentra en la Tierra, es descubierta en la estación espacial china Tiangong. Es resistente a la radiación y a todos los sistemas de esterilización. Si se reproduce en la Tierra sería catastrófico. https://t.co/UzFlsvFtjf",0,0,0,0,28,"May 21, 2025 at 11:16 PM"
1925231088525263138,https://x.com/EcoInventos/status/1925231088525263138,"🦠 ¡Una superbacteria que come plástico! 😱

Un estudio reveló que Pseudomonas aeruginosa, una bacteria hospitalaria, se alimenta de plásticos médicos biodegradables. ¿El resultado? Más difícil de erradicar y más resistente.

🔹 Usa la enzima Pap1 para degradar PCL (presente en suturas y apósitos).
🔹 Forma biofilms ultrarresistentes a antibióticos.
🔹 Puede sobrevivir más tiempo en hospitales.
🔹 Implica repensar materiales médicos y protocolos de higiene.
🔹 También abre puertas a nuevas tecnologías para reciclar plásticos con enzimas como Pap1.

🚨🌍 ¿Amenaza o solución? Dependerá de cómo lo usemos.

👉 Descubre todos los detalles aquí: https://t.co/3KImkM9tqX",9,3,0,0,728,"May 21, 2025 at 04:43 PM"
1925180935462342682,https://x.com/anddukh/status/1925180935462342682,"@OperaRosa @NataliaInchaus4 @martincarrizo_ A Sofi le mandaban a casa porque 37.8 no es fiebre. Yo decía que sabía eso pero que no podía ser normal que por dos meses esté así, hasta que empezó a toser sangre y ahí si, un mes internada con una bacteria híper resistente que no se curaba 🙄",3,0,1,0,206,"May 21, 2025 at 01:24 PM"
1925166798300667943,https://x.com/paly_gc/status/1925166798300667943,"@martincarrizo_ El antibiótico ""preventivo"" no te hace menos resistente luego cuando aluna una bacteria real aparezca?",2,0,0,0,143,"May 21, 2025 at 12:28 PM"
1924950136683430091,https://x.com/grok/status/1924950136683430091,"Hola @NefFun1, la bacteria *Niallia tiangongensis* es una nueva especie descubierta en la estación espacial Tiangong. Es Gram-positiva, aerobia y resistente al espacio, pero no se sabe si afecta a humanos, ya que no hay datos sobre su patogenicidad. Podría causar infecciones en microgravedad, especialmente en personas inmunodeprimidas, pero no hay evidencia de enfermedades específicas. Sus beneficios incluyen posibles aplicaciones biotecnológicas, como enzimas para bioremediación o investigación espacial, al entender mejor la vida microbiana en el espacio. Se necesita más investigación para confirmar riesgos y beneficios.",2,0,0,0,152,"May 20, 2025 at 10:07 PM"
1924928372225847410,https://x.com/A3Noticias/status/1924928372225847410,"🧪 Descubren una combinación molecular capaz de combatir una bacteria resistente a los antibióticos

‼️ Un hallazgo clave en la lucha contra las superbacterias, responsables de miles de muertes cada año https://t.co/DIrGApwnph",63,23,2,0,10552,"May 20, 2025 at 08:41 PM"
1924912258867765705,https://x.com/infosalus_com/status/1924912258867765705,"Validan una combinación terapéutica contra una bacteria habitual y resistente a antibióticos

https://t.co/bkuWirs62Z",1,1,0,0,303,"May 20, 2025 at 07:37 PM"
1924888115006570618,https://x.com/larazon_cat/status/1924888115006570618,Validan una nueva estrategia para combatir la bacteria resistente a los fármacos más habitual https://t.co/vpBylTa5YA,0,0,0,0,4,"May 20, 2025 at 06:01 PM"
1924845223999381614,https://x.com/thedancinkid_/status/1924845223999381614,"sou fascinada com o tanto que o corpo humano é resistente e frágil ao mesmo tempo, tem histórias absurdas de sobrevivência a condições impossíveis e histórias igualmente absurdas da pessoa que espreme uma espinha, pega uma super bactéria rara e tem falência múltipla de órgãos",3,0,0,0,249,"May 20, 2025 at 03:10 PM"
1924823164124635451,https://x.com/algunstvn/status/1924823164124635451,"@GonzaloP33897 @porquetendencia Las gallinas criadas al aire libre consumen muchísimo menos antibiótico, por lo que reduce la posibilidad de generar una bacteria resistente a antibióticos y que te mueras 
Sigue consumiendo de galpón 🙏",1,0,1,0,60,"May 20, 2025 at 01:42 PM"
1924782153109307434,https://x.com/GacetaMedicaCom/status/1924782153109307434,"La apotransferrina puede potenciar los antibióticos frente a infecciones por P. aeruginosa resistente

El estudio analiza el efecto sinérgico de la apotransferrina y ceftolozano/tazobactam frente a aislados multirresistentes de la bacteria @hospitaldelmar

https://t.co/Rc2Hrz4KDb",0,1,0,0,293,"May 20, 2025 at 11:00 AM"
1924737511219150870,https://x.com/IMMedicoHosp/status/1924737511219150870,"Evalúan un nuevo enfoque terapéutico contra una bacteria resistente a los antibióticos
  https://t.co/6ONesEHc25",0,0,0,0,23,"May 20, 2025 at 08:02 AM"
1924731511456096666,https://x.com/HMar_research/status/1924731511456096666,"Un estudio del @hospitaldelmar y del @HMar_research y del Laboratorio de Referencia de Cataluña valida la eficacia de la combinación de una molécula, con #antibióticos ya existentes para tratar la #bacteria #Pseudomonasaeruginosa resistente a los fármacos

https://t.co/bmnbiUlcfW https://t.co/A6KWKul3xb",2,1,0,0,166,"May 20, 2025 at 07:38 AM"
1924657640115994894,https://x.com/wiredenespanol/status/1924657640115994894,"En la Tierra no hay registro de Niallia tiangongensis, una bacteria encontrada a bordo de la estación Tiangong y que parece ser resistente a las condiciones del espacio exterior. https://t.co/SyRNiNdxQe",3,1,0,0,248,"May 20, 2025 at 02:45 AM"
1924576591197229093,https://x.com/revistasuper/status/1924576591197229093,"Bactéria desconhecida é descoberta em estação espacial chinesa

O micróbio Niallia tiangongensis é uma bactéria resistente que pode se transformar em esporo e adormecer quando o ambiente fica desfavorável.
https://t.co/CuK4i8Bb8Q",46,2,4,5,6749,"May 19, 2025 at 09:23 PM"
1924559434023363024,https://x.com/TVOAI_GF/status/1924559434023363024,"🦠⚠️ ¡Alerta en hospitales! Detectan bacteria resistente que se alimenta de plástico médico. ¿La próxima gran amenaza sanitaria?
#Bacterias #AmenazaHospitalaria #SaludPública #PlásticosMédicos #NoticiasPorIAs
https://t.co/6nyB2LZskW",0,0,0,0,9,"May 19, 2025 at 08:15 PM"
1924483958101700677,https://x.com/laredcincoradio/status/1924483958101700677,"☄️🚀|| Hallan bacteria resistente en estación espacial Tiangong.
Lee más aquí...https://t.co/gCOCA5K2kw https://t.co/u9u4fJaqpB",14,0,1,0,3717,"May 19, 2025 at 03:15 PM"
1924420099114467564,https://x.com/CuisaChusmi/status/1924420099114467564,"@Winston_Dunhill No fue ganar, fue ratificar un rumbo, y marcar, justamente cuando se adelantó la elección para evitarlo, el fin de un ciclo. Se acabó el Pro, se desvanece hacia el 2027. Los tapó la ola violenta. 
Al mismo tiempo evitaron el triunfo Kuka, que es bacteria resistente. Demasiado.",0,0,0,0,108,"May 19, 2025 at 11:01 AM"
1923830389719626157,https://x.com/ACarringtonC/status/1923830389719626157,"En un video de TikTok vi que la ciprofloxacina es muy peligrosa. Gente que ha muerto y otros que quedaron parapléjicos. Me sonaba de algún lado. La tomé el año pasado, hasta que me cambiaron de droga porque la bacteria para la que me la dieron era resistente a eso. Estoy así https://t.co/ziMi2H5imQ",8,0,3,0,620,"May 17, 2025 at 07:58 PM"
1923303459249324297,https://x.com/InternaHUCAB/status/1923303459249324297,"¿Y qué ocurre con Pseudomonas?

Esta bacteria es un poco especial, ya que tiene gran capacidad de volverse resistente y cuenta con mecanismos inducibles.

Contra ella tenemos:
🔹Ceftazidima Avibactam: inhibe BL de clase A, B y C, incluyendo AmpC y OXA-48.",1,0,1,0,28,"May 16, 2025 at 09:04 AM"
1923114456373919954,https://x.com/GCSCRUZ97/status/1923114456373919954,"@cristaliize @UrsoAlto32a @Point__Pop sim, mas o que ele quis dizer é que com o uso de antibioticos e contaminação em excesso, pode deixar a bacteria resistente a antibiotico. se tornando uma Superbacteria",1,0,2,0,55,"May 15, 2025 at 08:33 PM"
1922666681140183542,https://x.com/GalenoVix/status/1922666681140183542,"@EstadaoEconomia Brasil é uma bactéria resistente a antibióticos, um país que enfrenta problemas persistentes — corrupção, desigualdade, instabilidade política — que parecem ""imunes"" a soluções convencionais, como políticas públicas ou reformas. ⤵️⤵️⤵️",1,0,1,0,164,"May 14, 2025 at 02:53 PM"
1922597316260729269,https://x.com/iaa_csic/status/1922597316260729269,"A través de historias reales como la de Vanessa, una joven que sobrevivió a una infección provocada por una bacteria resistente, se visibiliza el impacto humano de un problema que, según la OMS, podría causar 10 millones de muertes anuales en 2050.",0,0,1,0,9,"May 14, 2025 at 10:18 AM"
1922396439126409400,https://x.com/jornaldarecord/status/1922396439126409400,"Bactéria causadora de doença fatal e cada vez mais resistente a antibióticos alerta especialistas

#PortalR7 #R7 #JR24H #JornalDaRecord 
https://t.co/Pyi1iPyvpr",2,2,0,0,415,"May 13, 2025 at 09:00 PM"
1922273118913233271,https://x.com/portalR7/status/1922273118913233271,"Bactéria causadora de doença fatal e cada vez mais resistente a antibióticos alerta especialistas

#PortalR7 #R7 https://t.co/emG4s1sCx6",5,1,0,0,736,"May 13, 2025 at 12:50 PM"
1921384364190875719,https://x.com/wwwarys/status/1921384364190875719,talvez eu seja uma bactéria alcool-ácido resistente,0,0,0,0,12,"May 11, 2025 at 01:58 AM"
1921366388708372488,https://x.com/BarqueroMichael/status/1921366388708372488,"Sin sonar todo cae mal o algo así, pero luego esa bacteria potencialmente resistente de alguna manera llega a cualquier otra persona y ajá, ª",0,0,0,0,39,"May 11, 2025 at 12:46 AM"
1921243309655064900,https://x.com/kronost0612701/status/1921243309655064900,"@HORMIGA_RETURNS De alguien que está estudiando Microbiología, no deberías tomarte antibiótico por una gripe, ya que desconoces el caso de infección.

Este un error común: tomarse el antibiótico por cualquier cosa. Si siguen con esto, terminarán haciendo que la bacteria se vuelva resistente.",1,0,1,0,39,"May 10, 2025 at 04:37 PM"
1920185621819084911,https://x.com/AmercoIan/status/1920185621819084911,@Lucinetexoxo @euzinhosemnome_ @qrcudy Exato. Aí quando surgir bactéria super resistente todo mundo se ferra pq as putonas gostam de levar leitada no pelo.,5,1,1,0,597,"May 7, 2025 at 06:35 PM"
1919817237570924987,https://x.com/ELPREDICADOR65/status/1919817237570924987,Se presume que países árabes manipulan el trigo con bacteria resistente al calor. https://t.co/JKCIcN8Wyo,0,0,0,0,2,"May 6, 2025 at 06:11 PM"
1919778710099501467,https://x.com/SandroMore3099/status/1919778710099501467,"@Ecuador_libre0 @LaPosta_Ecu Pareciera que los analisis de los cientificos se están confirmando, la bacteria está siendo más resistente, por obvias razones se está volviendo más inmune a la vacuna. Bien dicen los expertos que la humanidad no debe preocuparse por los virus si no por las bacterias",0,0,1,0,12,"May 6, 2025 at 03:38 PM"
1919547513142497650,https://x.com/CesarRosalesY/status/1919547513142497650,"@RPPNoticias Sacar a ese payaso de la Fiscalía, va a ser más difícil de lo que se pensó, es más resistente que una bacteria",0,0,0,0,18,"May 6, 2025 at 12:19 AM"
1919348144740999225,https://x.com/braulio_leao/status/1919348144740999225,@Desmio @NexusEditor @Tallick @Ratanaba_gov consegue testar sim! Eu te levo em qualquer laboratório de microbiologia agora pra mostrar bactéria resistente contra antibiótico. Em menos de 1 dia você vê a evolução acontecendo na sua frente kkkkk,1,0,1,0,13,"May 5, 2025 at 11:07 AM"
1919233343318557089,https://x.com/Ojos_Eve/status/1919233343318557089,"Mis hijos, yo no soy doctor pero he investigado y he encontrado que esta cepa de la bacteria e.coli es resistente a los antibióticos y",0,0,0,0,5,"May 5, 2025 at 03:31 AM"
1919233028921913841,https://x.com/Ojos_Eve/status/1919233028921913841,"Mis hijos, con estos datos él pudo entrar a ver el resultado del urocultivo y fue el siguiente: mi mamá tiene la bacteria Escherichia coli beta lactamasa, si ustedes buscan esta bacteria en Google les dirá que es resistente a los antibióticos.",0,0,0,0,6,"May 5, 2025 at 03:29 AM"
1919178346123940106,https://x.com/kaynanet/status/1919178346123940106,"Tô com pneumonia
Review doenças nas semanas passadas

- depressao
- inflamação 
-infecção 
- amigdalite 
- bacteria resistente (bezetacil + 10 dias de antibiótico)
- inflamação (corticoides)
- inflamação 
-doença respiratória",7,0,0,0,264,"May 4, 2025 at 11:52 PM"
1919164067211551095,https://x.com/mouibear/status/1919164067211551095,@JESSR1LEY pois se um dia vc adquirir uma bactéria resistente nenhum vai adiantar,0,0,0,0,10,"May 4, 2025 at 10:55 PM"
1919011909237461458,https://x.com/megacharli/status/1919011909237461458,Entonces ahora no se puede guardar el arró y el pan porque uno coge bacteria y el otro se convierte en almidón resistente y básicamente te tas comiendo un bló,0,0,0,0,107,"May 4, 2025 at 12:51 PM"
1918726880804401354,https://x.com/heraldoes/status/1918726880804401354,Inteligencia artificial para predecir si una bacteria se volverá resistente a los antibióticos https://t.co/K4T3ufH9kC,0,0,1,0,1526,"May 3, 2025 at 05:58 PM"
