Tweet ID,Content,Date,clean_tweet,language,tokens
1.9282596783096013e+18,"@VozDaRepublica Boa noite amiga querida, eu também já estou bem melhor peguei essa gripe atingiu minha garganta vi coisa ruim andei tomando antibiótico e nada da tosse parar, lembrei daquele remédio proibido 🚫 pelos os VAGABUNDOS 😂😂😂😂😂só tomar um já vi resultado, invermectina é show 🙏","May 30, 2025 at 01:18 AM", boa noite amiga querida eu também já estou bem melhor peguei essa gripe atingiu minha garganta vi coisa ruim andei tomando antibiótico e nada da tosse parar lembrei daquele remédio proibido pelos os vagabundos só tomar um já vi resultado invermectina é show ,pt,noite amigo querir bom peguei gripe atingir garganta ruim andar tomar antibiótico tosse parar lembrar remédio proibir vagabundo tomar resultado invermectina show
1.9282511293740605e+18,"@elisacardoso9 E eu e meu esposo não tomamos a vacina, pegamos uma gripe ferrada deles, e testamos positivo pra influenza. Enfim, um grande caos, filhos com 6 e 4,anos primeira vez na vida deles q tomaram antibiótico devido a otite por conta do processo gripal. Me arrependo amargamente td dia","May 30, 2025 at 12:44 AM", e eu e meu esposo não tomamos a vacina pegamos uma gripe ferrada deles e testamos positivo pra influenza enfim um grande caos filhos com  e  anos primeira vez na vida deles q tomaram antibiótico devido a otite por conta do processo gripal me arrependo amargamente td dia,pt,esposo tomar vacina pegar gripe ferrar de eles testamos positivo influenza enfim caos filho ano vida de eles tomar antibiótico devido otite conta processo gripal arreper amargamente
1.9282506247447636e+18,"@elisacardoso9 Olha aqui filhos todos saudáveis nunca tomaram antibiótico.  Não sei oq deu na minha cabeça, acabei dando a vacina da gripe neles. Resultado, imunidade caiu, depois da reação da vacina da gripe, ficaram ruins demais. E passando a reação,  deram positivo pra influenza","May 30, 2025 at 12:42 AM", olha aqui filhos todos saudáveis nunca tomaram antibiótico não sei oq deu na minha cabeça acabei dando a vacina da gripe neles resultado imunidade caiu depois da reação da vacina da gripe ficaram ruins demais e passando a reação deram positivo pra influenza,pt,olhar filho saudável tomar antibiótico dar cabeça acabar dar vacina gripe em ele resultado imunidade cair reação vacina gripe ficar ruim passar reação dar positivo influenza
1.9280928419196278e+18,"@VilmarVas @RafaelFontana Esse é o segundo ano que meus filhos não tomam a vacina da gripe e pasmem eles não tiveram gripe, no máximo um nariz escorrendo e não tomaram antibióticos, só tomou antibiótico pq teve pé mão e boca e foi forte, mas gripe não tiveram,e quando tomava a vacina era todo o mês gripad","May 29, 2025 at 02:15 PM", esse é o segundo ano que meus filhos não tomam a vacina da gripe e pasmem eles não tiveram gripe no máximo um nariz escorrendo e não tomaram antibióticos só tomou antibiótico pq teve pé mão e boca e foi forte mas gripe não tiveram e quando tomava a vacina era todo o mês gripad,pt,ano filho tomar vacina gripe pasmar gripe nariz escorrer tomar antibiótico tomar antibiótico mão boca forte gripe tomar vacina gripad
1.9279145981511396e+18,n estou sabendo se eh meu siso ou uma gripe q esta vindo ai pra trancar minha garganta. gnt orem por mim. eu acabei de sair de uma pneumonia viral. nao aguento mais tomar antibiótico,"May 29, 2025 at 02:27 AM", estou sabendo se eh meu siso ou uma gripe q esta vindo ai pra trancar minha garganta gnt orem por mim eu acabei de sair de uma pneumonia viral nao aguento mais tomar antibiótico,pt,saber siso gripe trancar garganta gnt or eu acabar sair pneumonia viral nao aguentar tomar antibiótico
1.92784624715237e+18,"@radiohedo_ sinusite e gripe forte só, vou ter que tomar uma caralhada de coisa pra isso e antibiótico pra ver oq que dá na perna","May 28, 2025 at 09:55 PM", sinusite e gripe forte só vou ter que tomar uma caralhada de coisa pra isso e antibiótico pra ver oq que dá na perna,pt,sinusite gripe forte ir tomar caralhada antibiótico perno
1.9277806149140767e+18,"@RafaelFontana Eu e minha mãe, de 88 anos, tomamos a mais de 10 anos e funciona  para nós. Nunca mais tivemos uma gripe forte ou q tenha q tomar antibiótico e raramente temos um resfriado.","May 28, 2025 at 05:34 PM", eu e minha mãe de  anos tomamos a mais de  anos e funciona para nós nunca mais tivemos uma gripe forte ou q tenha q tomar antibiótico e raramente temos um resfriado ,pt,mãe ano tomar ano funcionar gripe forte ter tomar antibiótico raramente resfriado
1.9277101052035361e+18,"Mds cara infecção viral (gripe) não é o msm que bacteriana ou seja antibiótico não deve ser usado a não ser que evolua para um quadro exemplo pneumonia, eu não aguento mais explicar isso, todo mundo quer antibiótico e sem receita ainda.","May 28, 2025 at 12:54 PM",mds cara infecção viral gripe não é o msm que bacteriana ou seja antibiótico não deve ser usado a não ser que evolua para um quadro exemplo pneumonia eu não aguento mais explicar isso todo mundo quer antibiótico e sem receita ainda ,pt,mds caro infecção viral gripe msm bacteriano ser antibiótico usar evolua quadro pneumonia aguentar explicar mundo antibiótico receita
1.92755301398972e+18,"@RafaelFontana Há 10 anos usei a da gripe. O resultado foi a gripe mais forte que tive na vida. Usei Nac-Acetilcisteina, antibiótico e xarope com Cloridrato de Bromexina (Bisolvon). Tomo mais não! A Covid não tomei. Usei vários suplementos e remédios reposicionados quanto perdi olfato em 2021.","May 28, 2025 at 02:30 AM", há  anos usei a da gripe o resultado foi a gripe mais forte que tive na vida usei nac acetilcisteina antibiótico e xarope com cloridrato de bromexina bisolvon tomo mais não a covid não tomei usei vários suplementos e remédios reposicionados quanto perdi olfato em  ,pt,ano usei gripe resultado gripe forte vida usar nac acetilcisteina antibiótico xarope cloridrato bromexina bisolvon tomo covid tomei usar suplemento remédio reposicionar perdi olfato
1.9275159601324733e+18,"Estou muito radioativo com essa gripe.

Um verdadeiro coquetel de antibiótico, anti-inflamatório e antigripal.","May 28, 2025 at 12:03 AM",estou muito radioativo com essa gripe um verdadeiro coquetel de antibiótico anti inflamatório e antigripal ,pt,radioativo gripe verdadeiro coquetel antibiótico antir inflamatório antigripal
1.9274864372321364e+18,"Em menos de 2 semanas já tomei remédio pra verme, laxante, vacina de gripe, antifúngico, antibiótico, cachaça 
vou arregaçar meu fígado","May 27, 2025 at 10:05 PM",em menos de  semanas já tomei remédio pra verme laxante vacina de gripe antifúngico antibiótico cachaça vou arregaçar meu fígado,pt,semana tomei remédio verme laxante vacino gripe antifúngico antibiótico cachaçar ir arregaçar fígado
1.927372614848111e+18,"minha mãe tá há duas semanas tomando antibiótico sem saber pq não melhora, sabe qual é o diagnóstico???? GRIPE!

gripe não se cura com remédio, menos ainda com antibiótico! questionem e parem de enfiar qualquer merda pra dentro do corpo de vcs só pq médico mandou!","May 27, 2025 at 02:33 PM",minha mãe tá há duas semanas tomando antibiótico sem saber pq não melhora sabe qual é o diagnóstico gripe gripe não se cura com remédio menos ainda com antibiótico questionem e parem de enfiar qualquer merda pra dentro do corpo de vcs só pq médico mandou ,pt,mãe semana tomar antibiótico melhora diagnóstico gripe gripe curar remédio antibiótico questionem par enfiar merda corpo vcs médico mandar
1.9270954819534034e+18,"@pppdias @BrinquedoDotora ""Dra minha gripe só passa com antibiótico"" 
Talvez seja porque TODAS AS SUAS GRIPES você toma antibiótico e o ciclo dura o mesmo tempo que a doença??????","May 26, 2025 at 08:12 PM"," ""dra minha gripe só passa com antibiótico"" talvez seja porque todas as suas gripes você toma antibiótico e o ciclo dura o mesmo tempo que a doença ",pt,dra gripe passar antibiótico ser gripe tomar antibiótico ciclo durar doença
1.9270223078112338e+18,"E hoje eu vou fazer terapia para acalmar os ânimos e essa gripe maldita que eu peguei ... Tomando antibiótico e xarope, e estou exausta.","May 26, 2025 at 03:21 PM",e hoje eu vou fazer terapia para acalmar os ânimos e essa gripe maldita que eu peguei tomando antibiótico e xarope e estou exausta ,pt,hoje ir terapia acalmar ânimo gripe malditar peguei tomar antibiótico xarope exausta
1.9270175971547999e+18,incrível que não importa quantas vezes eu explique pra minha mãe que antibiótico não serve pra curar gripe ela não me escuta,"May 26, 2025 at 03:02 PM",crível que não importa quantas vezes eu explique pra minha mãe que antibiótico não serve pra curar gripe ela não me escuta,pt,crível importar quantas explicar mãe antibiótico servir curar gripe escutar
1.9264306103875423e+18,"@KZ30H Gripe, só que eu peguei uma gripe tão forte que tô tomando até antibiótico.","May 25, 2025 at 12:10 AM", gripe só que eu peguei uma gripe tão forte que tô tomando até antibiótico ,pt,gripe peguei gripe forte tomar antibiótico
1.926046087674032e+18,"E eu que fiz um tratamento com antibiótico e alguns outros remédios por conta de uma gripe muito forte que peguei, e quando terminei o tratamento (q foi muito fraco de acordo com a opinião medica) o meu caso piorou e agravou e agora tô com uma sinusite infecciosa cheio de catarro","May 23, 2025 at 10:42 PM",e eu que fiz um tratamento com antibiótico e alguns outros remédios por conta de uma gripe muito forte que peguei e quando terminei o tratamento q foi muito fraco de acordo com a opinião medica o meu caso piorou e agravou e agora tô com uma sinusite infecciosa cheio de catarro,pt,fiz tratamento antibiótico remédio conta gripe forte peguei terminar tratamento fraco acordo opinião medicar caso piorar agravar sinusite infeccioso cheio catarro
1.926020444143891e+18,"@milaaamaral1 mais ou menos amiga, tive febre e sintomas de gripe. É infecção de garganta e sinusite, to tomando antibiótico e tomei um injeção. Já to um pouco melhor, preciso ficar 100% pra ver minha querida sábado","May 23, 2025 at 09:00 PM", mais ou menos amiga tive febre e sintomas de gripe é infecção de garganta e sinusite to tomando antibiótico e tomei um injeção já to um pouco melhor preciso ficar  pra ver minha querida sábado,pt,amiga febre sintoma gripe infecção garganta sinusite tomar antibiótico tomeir injeção bom preciso ficar querido sábado
1.9255587286919741e+18,"@zavarcexmonvera to ruim a beça tbm mas peguei a gripe, ainda fui trabalhar terça achando q era so um resfriado mas qnd fui dormir de noite mal consegui respirar, tiver q ir pro upa de manhã me deram logo uma injeção e passaram antibiotico (e 3 dias de atestado pra eu tomar vergonha e melhorar","May 22, 2025 at 02:25 PM", to ruim a beça tbm mas peguei a gripe ainda fui trabalhar terça achando q era so um resfriado mas qnd fui dormir de noite mal consegui respirar tiver q ir pro upa de manhã me deram logo uma injeção e passaram antibiotico e  dias de atestado pra eu tomar vergonha e melhorar,pt,ruim beça tbm peguei gripe trabalhar terça achar resfriado qnd dormir noite conseguir respirar ter pro upa manhã dar injeção passar antibiotico dia atestar tomar vergonha melhorar
1.9252245290155587e+18,@vanagouveia Se eu ganhasse 1 real para cada receita de antibiotico para paciente com gripe que eu vejo. 🤢,"May 21, 2025 at 04:17 PM", se eu ganhasse  real para cada receita de antibiotico para paciente com gripe que eu vejo ,pt,ganhassar real receita antibiotico paciente gripe vejo
1.925188105746756e+18,"@Doutrinadorg Tem que ser muito burro pra achar que um remédio pra parasita serve pra gripe, seria a mesma coisa que prescrever um antibiótico pra quem tá com câncer","May 21, 2025 at 01:53 PM", tem que ser muito burro pra achar que um remédio pra parasita serve pra gripe seria a mesma coisa que prescrever um antibiótico pra quem tá com câncer,pt,burro achar remédio parasita servir gripe mesmo prescrever antibiótico câncer
1.925174033114444e+18,"@Welton_Viegas @lebrancomilgrau Uma amiga tá igual, ela acha que começou por causa da sinusite, mas vendo vocês, percebo que na realidade é essa gripe estranha que tá rolando. Ela está há duas semanas com antibiótico, fora Benzetacil e outro antibiótico injetável. A audição não tá voltando.","May 21, 2025 at 12:57 PM", uma amiga tá igual ela acha que começou por causa da sinusite mas vendo vocês percebo que na realidade é essa gripe estranha que tá rolando ela está há duas semanas com antibiótico fora benzetacil e outro antibiótico injetável a audição não tá voltando ,pt,amiga igual achar começar causa sinusite ver percebo realidade gripe estranho rolar semana antibiótico benzetacil outro antibiótico injetável audição voltar
1.9251547100020127e+18,"@bielconn Então, eu nunca fiz isso, mas dizem que uma cabeça de alho esmagada, leite e mel, faz tu suar a gripe, deve funcionar para febre. Mel é um antibiótico natural, alho realmente faz suar, e vai parecer que tu foi refogado no alho(cheiro), mas deve ser nojento de tomar...","May 21, 2025 at 11:40 AM", então eu nunca fiz isso mas dizem que uma cabeça de alho esmagada leite e mel faz tu suar a gripe deve funcionar para febre mel é um antibiótico natural alho realmente faz suar e vai parecer que tu foi refogado no alho cheiro mas deve ser nojento de tomar ,pt,fiz cabeça alho esmagar leite mel suar gripe funcionar febre mel antibiótico natural alho realmente suar parecer refogar alho cheiro nojento tomar
1.9251366857985106e+18,"Eu tô a um mês e meio, não tô entendendo nada 
Já foi antibiótico, corticoide, anti-inflamatório, reza, benzedeira, pedido pra entidade, vela, treino, mudança de alimentação, investigar outras doenças, e nada desse diabo de gripe ir embora 
Coisa do cão viu","May 21, 2025 at 10:28 AM",eu tô a um mês e meio não tô entendendo nada já foi antibiótico corticoide anti inflamatório reza benzedeira pedido pra entidade vela treino mudança de alimentação investigar outras doenças e nada desse diabo de gripe ir embora coisa do cão viu,pt,entender antibiótico corticoidir antir inflamatório rezar benzedeira pedir entidade velo treino mudança alimentação investigar doença diabo gripe cão ver
1.9249988287063985e+18,"@neromaury não existe principio, ou a pessoa tem pneumonia ou nao tem! e não trata gripe com antibiótico","May 21, 2025 at 01:21 AM", não existe principio ou a pessoa tem pneumonia ou nao tem e não trata gripe com antibiótico,pt,existir principio pessoa pneumonia nao tratar gripe antibiótico
1.924972585713906e+18,@ghulehh até recentemente eu tava tendo que me entupir de antibiótico porque minha gripe virou sinusite e essa semana 90% da minha sala tá com sintomas de gripe,"May 20, 2025 at 11:36 PM", até recentemente eu tava tendo que me entupir de antibiótico porque minha gripe virou sinusite e essa semana  da minha sala tá com sintomas de gripe,pt,recentemente tar ter entupir antibiótico gripe virar sinusite semana sala sintoma gripe
1.924961365506118e+18,"@OSantoPreto23 @vanagouveia o primeiro médico falou q era “início de pneumonia” e medicou com antibiótico mesmo não tendo absolutamente nada no raio x, no caso nao tinha porra nenhuma mesmo e era só uma gripe, mas botaram o paciente pra tomar antibiótico (que não resolve gripe)","May 20, 2025 at 10:52 PM", o primeiro médico falou q era “início de pneumonia e medicou com antibiótico mesmo não tendo absolutamente nada no raio x no caso nao tinha porra nenhuma mesmo e era só uma gripe mas botaram o paciente pra tomar antibiótico que não resolve gripe ,pt,médico falar início pneumonia medicar antibiótico ter absolutamente raio caso nao ter porra gripe botar paciente tomar antibiótico resolver gripe
1.9248640616588785e+18,"@PatriotaWil Poxa eu não havia visto nada a respeito da vacina da gripe,eu vacilei minha filha de 8 anos ,eu não tomei pq eu na ocasião estava com sinusite e medicada c antibiótico....ainda cheguei a pensar em não fazer,mas achei q por ser da gripe não teria problema.","May 20, 2025 at 04:25 PM", poxa eu não havia visto nada a respeito da vacina da gripe eu vacilei minha filha de  anos eu não tomei pq eu na ocasião estava com sinusite e medicada c antibiótico ainda cheguei a pensar em não fazer mas achei q por ser da gripe não teria problema ,pt,poxar haver ver respeito vacina gripe vacilei filha ano tomeir ocasião sinusite medicar antibiótico cheguei pensar achar gripe ter problema
1.9248527752187784e+18,"@vanagouveia Amiga...
Eu não aguento mais ver esse termo ridículo de PRINCIPIO DE PNEUMONIA
Esses dias teve familiar meu indo em hospitalzasso de São Paulo com uma gripe tranquila, e o médico disse que tinha GOSMA no pulmão e prescreveu antibiótico para impedir de virar pneumonia...
☠️","May 20, 2025 at 03:40 PM", amiga eu não aguento mais ver esse termo ridículo de principio de pneumonia esses dias teve familiar meu indo em hospitalzasso de são paulo com uma gripe tranquila e o médico disse que tinha gosma no pulmão e prescreveu antibiótico para impedir de virar pneumonia ️,pt,amiga aguentar termo ridículo principio pneumonia dia familiar ir hospitalzasso paulo gripe tranquilo médico dizer ter gosma pulmão prescrever antibiótico impedir virar pneumonia
1.92484974475024e+18,"TODOS OS DIAS NA UPA OU NO PS CHEGAM PACIENTES DIZENDO: to tomando antibiótico ha 3 dias e nao melhoro.
Ai vai eu explicar: pq é gripe = virus
Mas eu tbm n julgo, povao é chatasso, nega um antibiótico pra tu ver. Por enquanto eu ainda aguento negar, jaja eu desisto","May 20, 2025 at 03:28 PM",todos os dias na upa ou no ps chegam pacientes dizendo to tomando antibiótico ha  dias e nao melhoro ai vai eu explicar pq é gripe virus mas eu tbm n julgo povao é chatasso nega um antibiótico pra tu ver por enquanto eu ainda aguento negar eu desisto,pt,dia upa chegar paciente dizer tomar antibiótico dia nao melhoro explicar gripe virus tbm julgo povao chatasso negar antibiótico aguentar negar desir
1.9248476404511375e+18,"@minjwin gripe forte bb, tomei benzeta no bumbum e soro com antibiótico (nao desejo benzeta pra ngm, doi mt slk)","May 20, 2025 at 03:20 PM", gripe forte bb tomei benzeta no bumbum e soro com antibiótico nao desejo benzeta pra ngm doi mt slk ,pt,gripe forte tomei benzeta bumbum sorar antibiótico nao desejo benzeta ngm de oi slk
1.9248473824175227e+18,"@joodunkzs gripe me matando vei, tive q tomar benzetacil no bumbum e soro na veia com antibiótico","May 20, 2025 at 03:19 PM", gripe me matando vei tive q tomar benzetacil no bumbum e soro na veia com antibiótico,pt,gripe matar vei tomar benzetacil bumbum sorar veia antibiótico
1.9248260201185157e+18,@AGR02G Aqui em São Paulo tivemos essa gripe aí. Muitos anos que não tomava antibiótico. Mas dessa vez não teve jeito. Minha mãe ficou 30 dias ruim. Minha filha uma 15 dias e eu já tem 40 dias.,"May 20, 2025 at 01:54 PM", aqui em são paulo tivemos essa gripe aí muitos anos que não tomava antibiótico mas dessa vez não teve jeito minha mãe ficou  dias ruim minha filha uma  dias e eu já tem  dias ,pt,paulo gripe ano tomar antibiótico jeito mãe ficar dia ruim filha dia dia
1.9246405910417124e+18,sim estou viciada em pegar uma colherada de mel a cada momento que transito pela cozinha da casa (deve ser isso que curou minha gripe.... nada de antibiótico),"May 20, 2025 at 01:37 AM",sim estou viciada em pegar uma colherada de mel a cada momento que transito pela cozinha da casa deve ser isso que curou minha gripe nada de antibiótico ,pt,viciado colherada mel transitar cozinha casa curar gripe antibiótico
1.9244692638903137e+18,"@labelledudu banho e trocar fralda ele chorava de dor. e além da pomada teve que entrar com antibiótico forte a beça. os médicos indicam, ainda mais nesse primeiro contato de creche e pela idade deles que a imunidade é menor e mais frágil, para que em qualquer sinal de resfriado/gripe, menor+","May 19, 2025 at 02:16 PM", banho e trocar fralda ele chorava de dor e além da pomada teve que entrar com antibiótico forte a beça os médicos indicam ainda mais nesse primeiro contato de creche e pela idade deles que a imunidade é menor e mais frágil para que em qualquer sinal de resfriado gripe menor ,pt,banho trocar fralda chorar dor pomada entrar antibiótico forte beça médico indicar contato creche idade de eles imunidade frágil sinal resfriar gripe
1.9239564368427912e+18,"Coisas que fiz pra melhorar minha gripe  que já dura uma mes

Sinegripe
Antialérgico 
Charope com antialérgico 
Anti-inflamatório 
Antibiótico 
Outro antialérgico 
Oração de um idoso
Cha de gengibre 
Oração da minha mãe 
Cha de puejo com mel
Chá com tudo que dizem que funciona","May 18, 2025 at 04:18 AM",coisas que fiz pra melhorar minha gripe que já dura uma mes sinegripe antialérgico charope com antialérgico anti inflamatório antibiótico outro antialérgico oração de um idoso cha de gengibre oração da minha mãe cha de puejo com mel chá com tudo que dizem que funciona,pt,coisa fiz melhorar gripe durar mes sinegripe antialérgico charope antialérgico antir inflamatório antibiótico outro antialérgico oração idoso cha gengibre oração mãe cha puejo mel chá funcionar
1.923810241755427e+18,"@hesterrasen é péssimo. o que me deixou pior não foi nem a gripe em si, foi a tosse. tive que ir direto pro antibiótico. meu bolso chorou kkkkkk 

o importante é que pelo menos fez algo! vai ler alguma coisa hoje?","May 17, 2025 at 06:37 PM", é péssimo o que me deixou pior não foi nem a gripe em si foi a tosse tive que ir direto pro antibiótico meu bolso chorou o importante é que pelo menos fez algo vai ler alguma coisa hoje ,pt,péssimo deixar pior gripe tor direto pro antibiótico bolso chorar importante ler algum hoje
1.9238056898912136e+18,já que amanhã tenho que começar a tomar antibiótico tô pensando em tomar um vinhozinho hoje mas também tô com medo da minha gripe voltar com tudo,"May 17, 2025 at 06:19 PM",já que amanhã tenho que começar a tomar antibiótico tô pensando em tomar um vinhozinho hoje mas também tô com medo da minha gripe voltar com tudo,pt,amanhã começar tomar antibiótico pensar tomar vinhozinho hoje medo gripe voltar
1.9233738369147948e+18,"Segundo dia de antibiótico e eu já sou outra pessoa...tem hora que só isso mesmo para resolver..
Já são duas semanas de gripe/sinusite","May 16, 2025 at 01:43 PM",segundo dia de antibiótico e eu já sou outra pessoa tem hora que só isso mesmo para resolver já são duas semanas de gripe sinusite,pt,antibiótico pessoa hora resolver semana gripe sinusite
1.922488985005265e+18,morro de gripe e tomando antibiótico mas no meu bumbum não entra uma benzetacil nunca mais,"May 14, 2025 at 03:07 AM",morro de gripe e tomando antibiótico mas no meu bumbum não entra uma benzetacil nunca mais,pt,morro gripe tomar antibiótico bumbum entrar benzetacil
1.9224498330438697e+18,"Toda vez q o Jorginho toma antibiótico, ele fica assado. Saio do tratamento de uma gripe p entrar no tratamento de assadura","May 14, 2025 at 12:32 AM",toda vez q o jorginho toma antibiótico ele fica assado saio do tratamento de uma gripe p entrar no tratamento de assadura,pt,jorginho tomar antibiótico ficar assar saio tratamento gripe entrar tratamento assadura
1.9224314132083715e+18,"@iaragb Olha passei uma semana com tosse e pouco de febre .. no oitavo dia  tirei chapa do pulmão e estou tomando antibiótico..
A gripe tá muito forte mesmo .. não sei qual é a desgramada mas tá difícil","May 13, 2025 at 11:19 PM", olha passei uma semana com tosse e pouco de febre no oitavo dia tirei chapa do pulmão e estou tomando antibiótico a gripe tá muito forte mesmo não sei qual é a desgramada mas tá difíc,pt,olhar passar semana tosse febre tirar chapa pulmão tomar antibiótico gripe forte desgramar difíc
1.9215619837294797e+18,"Tomei o antibiotico. Eu to com tanto medo, depois das lesões dos ombros, essa infecção é a coisa mais séria que eu ja tive na vida. Nem gripe eu pegava. Agora coleciono 3 marcos: lesão do ombro/dengue/infecção urinaria","May 11, 2025 at 01:44 PM",tomei o antibiotico eu to com tanto medo depois das lesões dos ombros essa infecção é a coisa mais séria que eu ja tive na vida nem gripe eu pegava agora coleciono  marcos lesão do ombro dengue infecção urinaria,pt,tomeir antibiotico medo lesão ombro infecção sério vida gripe pegar coleciono marco lesão ombro dengar infecção urinario
1.9212207579855713e+18,"Estamos vendo aumento dos casos de resfriado e gripe e quero alertar para um fato importante: a maioria dessas infecções é causada por VÍRUS!

Não adianta usar antibiótico para tratar infecções virais.

Antibióticos desnecessários podem prejudicar e microbiota e o seu intestino!","May 10, 2025 at 03:08 PM",estamos vendo aumento dos casos de resfriado e gripe e quero alertar para um fato importante a maioria dessas infecções é causada por vírus não adianta usar antibiótico para tratar infecções virais antibióticos desnecessários podem prejudicar e microbiota e o seu intestino ,pt,estar ver aumento caso resfriar gripe alertar fato importante de esse infecção causar vírus adiantar antibiótico tratar infecção viral antibiótico desnecessário prejudicar microbiota intestino
1.9210054587074317e+18,@fernandacmarg Provável pneumonia viral pois gripe é causada por vírus. O que muitas vezes acontece é que o colega não saber diferenciar no raio x a viral da bacteriana e passa antibiótico para ambas.,"May 10, 2025 at 12:52 AM", provável pneumonia viral pois gripe é causada por vírus o que muitas vezes acontece é que o colega não saber diferenciar no raio x a viral da bacteriana e passa antibiótico para ambas ,pt,provável pneumonia viral gripe causar vírus muitas acontecer colega diferenciar raio viral bacteriana passar antibiótico
