Titulo,Corpo,tokens
Juíza de Mato Grosso morre com infecção generalizada em hospital,"Do G1 MT A juíza Joanice Oliveira da Silva Gonçalves, de 61 anos, morreu na manhã deste sábado (16) internada em um hospital deCuiabá. De acordo com a assessoria do Tribunal de Justiça de Mato Grosso (TJMT), a magistrada apresentou um quadro de falência múltipla dos órgãos, causado por uma infecção generalizada. Conforme o TJMT, a magistrada atuava há 10 anos no órgão. Atualmente ela respondia pela Primeira Vara de Família da cidade deTangará da Serra, a 242 km de Cuiabá. Joanice era casada e tinha uma filha. Segundo a assessoria do TJMT, o velório está previsto para ser feito na Capela Jardins, a partir de 19h30 [horário de Mato Grosso]. Um cortejo está programado para sair a partir de 10h de domingo (17), que deve seguir para o Cemitério Parque Bom Jesus, em Cuiabá, onde o corpo da magistrada será enterrado. ",juíza joanice oliveira silva gonçalves ano morrer manhã sábado internar hospital decuiabá acordo assessoria tribunal justiça mato grosso tjmt magistrar apresentar quadro falência múltiplo órgão causar infecção generalizar conforme tjmt magistrar atuar ano órgão atualmente responder vara família cidade detangar serra cuiabá joanice casado ter filha assessoria tjmt velório previsto fazer capela jardim horário mato grosso cortejo programar sair domingo seguir cemitério parque jesus cuiabá corpo magistrada ser enterrar
Mulheres de Campinas pedem indenização após infecção de mamas,"Do  G1 Campinas e região Conteúdo não disponível. Infelizmente este vídeo não está mais disponível. Desculpe-nos pelo inconveniente. Mulheres que tiveram infecção depois de implantarem próteses de silicone no início da década de 2000 emCampinasdizem se sentir abandonadas, já que esperam respostas pelas causas do problema até hoje. Em 2004, 15 mulheres tiveram infecções bacterianas depois de colocarem próteses mamárias. A maioria teve que se submeter a uma segunda intervenção cirúrgica para a retirada do silicone, além de um longo tratamento com antibióticos. “Ficaram a marca e a cicatriz. Um seio diferente do outro, independente da cirurgia ter dado certo ou não”, disse a jornalista Taís Picchi Ferrarezi, que teve o problema. A professora de artes Ana Beatriz Pagano resume a insatisfação com o caso oito anos depois. “ Para ser sincera, é uma falta de respeito com o ser humano prolongar por tanto tempo uma coisa que estava irregular”, disse a professora. A advogada de Ana Beatriz, Renata Rodrigues entrou com um pedido de indenização na Justiça em 2004, mas apenas em 2009 uma decisão desfavorável à cliente dela foi sentenciada.“Entramos com um recurso em segunda instância em 2009, mas hoje não existe nem data no Tribunal de Justiça (resposta recurso). Foi utilizado na cirurgia da cliente dela um medidor não registrado na Anvisa na época.Este registro foi feito só em 2005 (dois anos depois da cirurgia)”, disse a advogada.O caso foi investigado pela Anvisa (Agência Nacional de Vigilância Sanitária) e pela Coordenadoria de Vigilância Sanitária. Na época a principal hipótese era que os moldes colocados  durante a cirurgia antes da prótese definitiva estavam contaminados.As próteses não tinham registro na Anvisa e eram usados em mais de uma paciente. Os produtos foram recolhidos do mercado e uma distribuidora de Campinas foi lacrada. Apesar de tudo isso, não se sabe ainda a causa das infecções. “Não conseguimos chegar ao resultado, talvez porque pegamos o processo no meio. Também porque laboratórios de referência analisam outros tipos de materiais e não produtos”, disse a sanitarista Márcia Beltranelli.Depois do surto a Anvisa regulamentou o uso de moldes e tornou mais rigorosos os critérios de esterilização desses produtos. Além disso, cada instrumento usado na cirurgia agora deve receber um número para ser rastreado.  Beneficiário de saída temporária foi baleado na Vila Mimosa e não resistiu.
Outro detento contemplado pela 'saidinha' foi preso por equipe do Baep. Balanço anterior indicava sete municípios nesta situação após precipitações.
Americana e Indaiatuba entraram na lista da Defesa Civil. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",campina região conteúdo disponível infelizmente vídeo disponível desculpe inconveniente mulher infecção implantar prótes silicone início década emcampinasdizir sentir abandonar esperar resposta causa problema hoje mulher infecção bacteriana colocar prótes mamário submeter intervenção cirúrgico retirada silicone longo tratamento antibiótico ficar marca cicatriz seio diferente outro independente cirurgia dar certo dizer jornalista taís picchi ferrarezi problema professora arte ano beatriz pagano resumir insatisfação caso ano sincera respeito humano prolongar irregular dizer professora advogado ano beatriz renata rodrigues entrar pedido indenização justiça decisão desfavorável cliente de ela sentenciar entrar recurso instância hoje existir data tribunal justiça respostar recurso utilizar cirurgia cliente de ela medidor registrar anvisa época registro fazer ano cirurgia dizer advogado caso investigar anvisa agência nacional vigilância sanitário coordenadoria vigilância sanitário época principal hipótese molde colocar durante cirurgia prótese definitivo estar contaminado prótese ter registro anvisa ser usar paciente produto recolher mercado distribuidora campina lacrar apesar causa infecção conseguir chegar resultado pegar processo laboratório referência analisar tipo material produto dizer sanitarista márcia beltranelli surto anvisa regulamentar uso molde tornar rigoroso critério esterilização de esse produto instrumento usar cirurgia receber rastrear beneficiário saída temporário balear vila mimoso resistir outro detento contemplar saidinha prender equipe baep balanço anterior indicar município situação precipitação americano indaiatuba entrar lista defesa civil magaziner luiza philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
Elton John é internado com infecção respiratória grave nos EUA,"France Presse LOS ANGELES, 24 Mai 2012 (AFP) -O músico Elton John cancelou shows em Las Vegas esta semana depois de ser hospitalizado devido a uma ""grave infecção respiratória"" em Los Angeles, informou seu assessor de imprensa nesta quinta-feira. O cantor britânico passou a quarta-feira no Cedars-Sinai Medical Center, onde foi submetido a vários exames, e cancelou o show ""Million Dollar Piano"" de quinta-feira, sábado e domingo. ""Elton desenvolveu uma infecção respiratória grave na semana passada enquanto se apresentava no The Colosseum (em Las Vegas) no domingo, 20 de maio"", disse seu assessor de imprensa, Fran Curtis, em comunicado enviado à AFP. ""Esta semana a condição dele piorou, mesmo com medicação e repouso, fazendo com que Elton tivesse de ser hospitalizado no Cedars-Sinai Medical Center... às 06h00 de quarta-feira 23 de maio, onde ele permaneceu durante o dia para a realização de exames."" ""Os médicos recomendaram que ele não fizesse shows por aproximadamente sete dias, com repouso completo e tratamento com antibióticos para curar a infecção respiratória e evitar qualquer dano."" A estrela de 65 anos iniciou uma turnê de três anos chamada ""Million Dollar Piano"" em Las Vegas - no Colosseum, parte do complexo hotel-cassino Caesar's Palace, em setembro. Em um comunicado, John disse que estava ""muito desapontado"" em ter que cancelar o show. ""É estranho não poder realizar esses shows 'Million Dollar Piano' no Colosseum"", disse. ""Adoro promover esse show e ficarei muito contente quando voltarmos ao Colosseum em outubro para completar 11 shows que serão agendados em breve. Tudo o que posso dizer aos fãs é me desculpem por não poder estar com vocês."" Elton John tem agendada uma apresentação em frente ao Palácio de Buckingham em 4 de junho - junto com Paul McCartney, Kylie Minogue e o novo talento chinês do piano Lang Lang - para comemorar o jubileu de diamante da rainha Elizabeth II. mt/ag/lb/dm Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",france prer los angeles mai afp músico elton john cancelar show las vega semana hospitalizar devido grave infecção respiratório los angele informar assessor imprensa feira cantor britânico passar feira cedars sinai medical center submeter exame cancelar show million dollar piano feira sábado domingo elton desenvolver infecção respiratório grave semana passado apresentar the colosseum las vega domingo maio dizer assessor imprensa fran curtis comunicar enviar afp semana condição de ele piorar medicação repouso fazer elton ter hospitalizar cedars sinai medical center feira maio permanecer durante realização exame médico recomendar fizesse show aproximadamente dia repouso completo tratamento antibiótico curar infecção respiratório evitar dano estrela ano iniciar turnê ano chamar million dollar piano las vega colosseum complexo hotel cassino caesar palace setembro comunicado john dizer desapontar cancelar show estranho realizar show million dollar piano colosseum dizer adorar promover show ficar contente voltarr colosseum outubro completar show ser agendar fã desculper elton john agendar apresentação frente palácio buckingham junho junto paul mccartney kylie minogar talento chinês piano lang lang comemorar jubileu diamante rainha elizabeth magazine luizar philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
Infecção preocupa criadores de cavalos no Norte do ES,"Do G1 ES  Produtores rurais e trabalhadores do campo no Norte do Espírito Santo estão preocupados com uma doença que passou a atingir cavalos pelo estado.É o mormo, infecção que causou o sacrifício de seis animais da cavalaria da Polícia Militar no início deste mês de maio.Em Linhares e em toda região Norte nenhum caso ainda foi registrado, mas o Instituto de Defesa Agropecuária e Florestal do Espírito Santo (Idaf) orienta que a instituição seja avisada em caso de infecção. Segundo a veterinária Silvânia Garburo, do Idaf, a doença é contagiosa, pode ser transmitida para o homem e não tem cura. ""É uma doença bacteriana que acomete prioritariamente os cavalos, mas também pode atingir outros animais domésticos, que têm contato com secreções. Não tem cura, e é preocupante e precisamos ter cuidado para não passar para os seres humanos. No início aparece um corrimento nasal, pode aparecer nódulos e evoluir para problemas respiratórios"", disse. De acordo com o Idaf, oEspírito Santoera o único estado da região Sudeste que ainda não havia tido registros da doença neste ano. A doença não tem tratamento, e, por isso, os animais acabam sendo sacrificados. Com o possível surto, os criadores estão preocupados. Por isso, o Idaf mudou as regras para o trânsito de cavalos. ""Todo animal para ser movimentado agora precisa ter o exame negativo de mormo e um atestado de um médico mostrando que ele não tem os sintomas clínicos de mormo"", explicou a veterinária Silvânia Garburo. Quem tiver suspeitas de animais que estão infectados pela doença podem enviar um e-mail para o Idaf através do endereço ddsia@idaf.es.gov.br.  Agente foi feito refém e liberado sem ferimentos. 
Polícia Militar faz buscas para recapturar adolescentes. ",produtor rural trabalhador campo norte espírito santo preocupado doença passar atingir cavalo mormo infecção causar sacrifício animal cavalaria polícia militar início maio linhar região norte nenhum caso registrar instituto defesa agropecuária florestal espírito santo idaf orientar instituição ser avisar caso infecção veterinária silvânia garburo idaf doença contagioso transmitir homem cura doença bacteriano acometar prioritariamente cavalo atingir animal doméstico contato secreção cura preocupante precisar cuidado passar ser humano início aparecer corrimento nasal aparecer nódulo evoluir problema respiratório dizer acordo idaf oespírito santoerar único região sudestir haver ter registro doença ano doença tratamento animal acabar ser sacrificar surto criador preocupado idaf mudar regra trânsito cavalo animal movimentar precisar exame negativo mormo atestado médico mostrar sintoma clínico mormo explicar veterinária silvânia garburo ter suspeita animal infectado doença enviar mail idaf endereço ddsia gov agente fazer refém liberar ferimento polícia militar busca recapturar adolescente
Cientistas descobrem fragilidade em fungo causador de infecção hospitalar,"France Presse PARIS, 5 Set 2011 (AFP) -Um fungo que representa grande ameaça a pacientes internados em hospitais pode ter uma fraqueza escondida, segundo uma pesquisa publicada nesta segunda-feira e que reforça a habilidade dele em aderir ao tecido humano. A 'Candida albicans' é comum no organismo humano, mas normalmente não acarreta maiores problemas de saúde que infecções vaginais e bucais. Mas em ambientes hospitalares, a cândida é um risco para pessoas doentes ou indivíduos com o sistema imunológico debilitado por câncer, HIV ou transplante. Ela é responsável por uma em quatro infecções hospitalares, frequentemente transmitida por objetos plásticos implantados no corpo, como catéteres, articulações prostéticas ou equipamentos cardíacos. Nos casos mais severos, quase a metade dos infectados morre. Além disso, a cândida é um inimigo sorrateiro, capaz de mudar a estrutura de sua parede celular de forma a ludibriar novos medicamentos. A mais recente pesquisa, publicada na Proceedings of the National Academy of Sciences (PNAS), chama a atenção para algo promissor: o mecanismo que o fungo usa para aderir às células humanas e colonizá-las se deve ao minúsculo segmento de uma proteína chamada Als adesina. ""As proteínas als adesina dão ao fungo a habilidade de florescer no corpo humano, o que o torna agente de infecções tão perigosas"", explicou Ernesto Cota, biólogo médico do Imperial College, de Londres. A equipe de Cota usou escâneres de última geração para investigar a estrutura da ardilosa proteína. O próximo passo é testar complexos experimentais em amostras de laboratório do fungo para ver se bloqueará sua ação aderente. ri/mh/mvv/dm Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",france presse paris set afp fungo representar ameaça paciente internar hospital fraqueza esconder pesquisa publicar feira reforçar habilidade de ele aderir tecido humano cander albicans comum organismo humano normalmente acarretar grande problema saúde infecção vaginal bucal ambiente hospitalar cândida risco pessoa doente indivíduo imunológico debilitar câncer hiv transplante responsável infecção hospitalar frequentemente transmitir objeto plástico implantar corpo catéter articulação prostético equipamento cardíaco caso severo quase metade infectado morrer cândida inimigo sorrateiro capaz mudar estrutura parede celular ludibriar medicamento recente pesquisa publicar proceedings the national academyr sciences pno chamar atenção promissor mecanismo fungo aderir célula humano colonizá las minúsculo segmento proteína chamar als adesinar proteína als adesina fungo habilidade florescer corpo humano tornar agente infecção perigoso explicar ernesto cotar biólogo médico imperial college londr equipe cota usar escâner último geração investigar estrutura ardiloso proteíno passo testar complexo experimental amostra laboratório fungo bloquear ação aderente mvv magazine luizar philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
Região Sul registra maior taxa de infecção de Aids,"Conteúdo não disponível. Infelizmente este vídeo não está mais disponível. Desculpe-nos pelo inconveniente. O número de mortes pelo vírus da Aids teve uma queda pequena no Brasil em 2010, quando morreram quase 12 mil pessoas. E o número de casos novos também caiu para 34 mil. A Região Sul registrou a maior taxa de infecção. E a Aids avançou mais entre mulheres jovens, travestis e gays de até 24 anos. Segundo o Ministério da Saúde, desde que o primeiro caso surgiu no Brasil, em 1980, 608 mil pessoas contraíram o vírus. ",conteúdo disponível infelizmente vídeo disponível desculpe inconveniente morte vírus aids queda pequeno brasil morrer quase pessoa caso cair região sul registrar taxa infecção aids avançar mulher jovem travestil gay ano ministério saúde caso surgir brasil pessoa contraír vírus
Príncipe Philip ficará hospitalizado por uma infecção na bexiga,"France Presse LONDRES, 15 Ago 2012 (AFP) -O príncipe Philip, de 91 anos e marido da rainha Elizabeth II da Inglaterra, ficará hospitalizado por alguns dias devido a uma infecção na bexiga, anunciou nesta quarta-feira o palácio de Buckingham. ""O duque de Edimburgo sofre de uma recorrência da infecção que teve no verão (do hemisfério norte), e foi internado no hospital para ser examinado e atendido. Sua alteza real deverá permanecer internado ainda alguns dias"", informou o porta-voz. O duque de Edimburgo, que havia sido internado no começo de junho por uma infecção urinária, foi levado para um hospital de Aberdeen, a cidade escocesa onde se encontrava, informou um porta-voz do palácio. na-dk/od/ih/erl/avl/cn Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",france prer londr ago afp príncipe philip ano marido rainha elizabeth inglaterra ficar hospitalizar dia devido infecção bexiga anunciar feira palácio buckingham duque edimburgo sofrer recorrência infecção verão hemisfério norte internar hospital examinar atendir alteza real permanecer internar dia informar porta voz duque edimburgo haver ser internar começo junho infecção urinário levar hospital aberdeen cidade escocesa encontrar informar porta voz palácio erl avl magaziner luiza philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
Artista plástico Ubaldo Bautista está com infecção generalizada,"Do G1 Campinas e Região Criador da Escola de Belas Artes da Universidade Estadual de Campinas (Unicamp), Ubaldo Álvaro de Bautista, de 74 anos, está em coma induzido e apresenta infecção grave e generalizada, segundo nota divulgada na tarde desta terça-feira (7) pela assessoria do Centro Médico de Campinas. O artista está internado há dois dias na unidade de terapia intensiva (UTI) do hospital. ""Segundo o cardiologista Roberto Munimis, o paciente foi internado com quadro de choque séptico. O paciente faz uso do respirador, estando em processo de retirada progressiva da analgo-sedação; com melhora da função renal e pulmonar"", informa a nota.AcidenteAntes de ser transferido para o Centro Médico, Bautista ficouinternado durante 11 diasna UTI do Hospital e Maternidade Madre Theodora. Segundo a médica e amiga Rita Pires, o artista plástico sofreu ferimentos após ter uma ""síncope"", perda súbita de consciência. ""O estado dele é grave. Foi a menina quem trabalha na casa do Álvaro que nos comunicou sobre o acidente, daí o levamos ao hospital"", explica a médica. Bautista não está em coma, mas não há previsão de alta. A filha de Bautista, que reside na Espanha, e um sobrinho, que mora no Uruguai, estão no Brasil para acompanhar o estado de saúde do artista. Em 1976, ele trocou Madri por Barão Geraldo a fim de criar um curso espelhado no modelo vigente na Itália, França e Espanha, após convite do então reitor Zeferino Vaz. Em 1983, tornou-se docente do Departamento de Artes criado pelo professor Bernardo Caro, morto em 2007. ""Ele é responsável pela formação de pelo menos 6,5 mil alunos e contribuiu muito para a história de Campinas"", ressalta a amiga do artista. Os quadros de Bautista ficaram conhecidos pela sensação de realismo no registro dos diferentes personagens regionais que conheceu ao longo de viagens pelo país. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",campino região criador escola belo arte universidade estadual campina unicamp ubaldo álvaro bautista ano coma induzer apresentar infecção grave generalizar nota divulgar terça feira assessoria centro médico campina artista internado dia unidade terapia intensivo uti hospital cardiologista roberto munimis paciente internar quadro choque séptico paciente uso respirador estar processo retirada progressivo analgo sedação melhora função renal pulmonar informar nota acidenteante transferir centro médico bautista ficouinternar durante diasnar uti hospital maternidade madre theodora médica amiga rever pires artista plástico sofrer ferimento síncope perda súbito consciência de ele grave menina trabalhar casa álvaro comunicar acidente de aí levamo hospital explicar médico bautista coma previsão alta filha bautista residir espanha sobrinho morar uruguai brasil acompanhar saúde artista trocar madri barão geraldo criar curso espelhar modelo vigente itália frança espanha convite reitor zeferino vaz tornar docente departamento arte criar professor bernardo caro matar responsável formação aluno contribuir história campina ressalta amiga artista quadro bautista ficar conhecer sensação realismo registro diferente personagem regional conhecer longo viagem país magaziner luiza philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
PB registra infecção de bebê por chikungunya durante a gestação,"Do G1 PB Um bebê foi infectado com a febre chikungunya durante a gestação na Paraíba. Esse caso, investigado pela pesquisadora e médica Adriana Melo, confirma que a doença pode ser transmitida verticalmente, ou seja, da mãe para o feto ou recém-nascido. “Esse é um caso importante porque mostra que o problema não é só com a microcefalia e com o vírus da zika. Foi comprovada uma possibilidade que já vinha sendo levantada pela nossa equipe”, comentou a pesquisadora da Paraíba.De acordo com Adriana Melo, a mãe do bebê infectado teve chikungunya no fim da gestação. A criança nasceu aparentemente bem, mas com cinco dias de vida, começou a ter febre e crises convulsivas.O bebê foi internado no Hospital da Criança, emCampina Grande, e em seguida transferido para o Hospital Escola da Fundação Assistencial da Paraíba (FAP), onde segue internado na Unidade de Terapia Intensiva (UTI) com um quadro de saúde estável. Os médicos coletaram sangue tanto da mãe quanto do bebê e foi constatado que os dois tinham o vírus em grande quantidade, configurando dois casos de chikungunya aguda. O bebê está com cerca de 15 dias de vida. Segundo a pesquisadora, o bebê tem um problema neurológico agudo, mas ainda está sendo acompanhado para saber qual é exatamente o problema e se ele vai ter sequelas no futuro. A mãe já está melhor, sentindo apenas sintomas leves da doença.O Ministério da Saúde informou, por meio de nota à imprensa, que a infecção pela febre chikungunya em mulheres grávidas, especialmente no final da gravidez, pode ocorrer e ocasionar o nascimento de bebês com a infecção. “Vale ressaltar que o Ministério acompanha e incentiva os estudos sobre essa possível transmissão vertical”, diz a nota. O Ministério da Saúde reforçou, ainda, as medidas de proteção às doenças transmitidas pelo Aedes aegypti - como o uso de roupas longas, de repelentes e telas nas casas - e a importância da mobilização nacional contra o mosquito transmissor.Pesquisa na ParaíbaPesquisadora do Instituto de Pesquisa Professor Joaquim Melo,Adriana Melo foi a primeira pesquisadora a ligar os casos de microcefalia que atingem o Brasil ao vírus da zika. Ela desconfiou da relação entre o vírus e a síndrome em agosto de 2015. Ela tomou a iniciativa de coletar o líquido amniótico de duas gestantes cujos bebês tinham sido diagnosticados com microcefalia por exames de ultrassom. As amostras levaram à descoberta de que o vírus era capaz de atravessar a placenta. ",bebê infectar febre chikungunya durante gestação paraíba caso investigar pesquisadora médica adriano melo confirmar doença transmitir verticalmente ser mãe feto recém nascer caso importante mostrar problema microcefalia vírus zika comprovar possibilidade vir ser levantar equipe comentar pesquisadora paraíba acordo adriana melo mãe bebê infectar chikungunya gestação criança nascer aparentemente dia vida começar febre crise convulsivo bebê internar hospital criança emcampina seguida transferir hospital escola fundação assistencial paraíba fap seguir internar unidade terapia intensivo uti quadro saúde estável médico coletar sangue mãe bebê constatar ter vírus quantidade configurar caso chikungunya agudar bebê cerca dia vida pesquisadora bebê problema neurológico agudo ser acompanhar exatamente problema sequela futuro mãe bom sentir sintoma leve doença ministério saúde informar nota imprensa infecção febre chikungunya mulher grávido especialmente gravidez ocorrer ocasionar nascimento bebê infecção valer ressaltar ministério acompanhar incentivo estudo transmissão vertical nota ministério saúde reforçar medida proteção doença transmitir aede aegypti uso roupa longo repelente tela casa importância mobilização nacional mosquito transmissor pesquisa paraíbapesquisadora instituto pesquisa professor joaquim melo adriano melo pesquisadora ligar caso microcefalia atingir brasil vírus zika desconfiar vírus síndrome agosto tomar iniciativa coletar líquido amniótico gestante cujo bebê ter ser diagnosticar microcefalia exame ultrassom amostra levar descoberta vírus capaz atravessar placento
Frango provoca surto de infecção por salmonela nos Estados Unidos,"Da AP Um surto de salmonela atingiu 18 estados dos Estados Unidos e provocou o adoecimento de centenas de pessoas nos últimos meses. Autoridades alertam os consumidores a cozinharem cuidadosamente o frango e tomarem outras precauções. Um alerta de saúde pública foi emitido em relação ao frango cru empacotado em três unidades da empresaFoster Farmsna Califórnia. Desde que cepas de Salmonela heidelberg foram detectadas em março, 278 pessoas adoeceram, segundo o Departamento de Agricultura dos Estados Unidos (USDA, na sigla em inglês). A salmonela foi detectada em frangos distribuídos em mercados de varejo nos estados da Califórnia, de Oregon e de Washington. A doença se concentrou na Califórnia, mas a salmonela já atingiu pessoas de 18 estados, segundo declaração do Departamento de Agricultura. O surto parece ter começado em março e o Departamento de Agricultura foi notificado das doenças em julho, de acordo com Dan Engeljohn, do USDA. Pesquisadores tiveram dificuldade em determinar a fonte da doença, segundo Engeljohn. O porta-voz daFoster Farmsdisse que não há nenhum recall em andamento e que as infecções foram provocadas pelo consumo do frango mal cozido. ""Essa é uma questão de saúde pública importante"", diz Anita Gore, porta-voz do Departamento de Saúde Pública da Califórnia. ""O frango pode carregar bactéria e precisa ser totalmente cozido"", diz. A salmonela é um patógeno que contamina carne durante o abate e o processamento e é comum em frango mal cozido. Pessoas infectadas por ela costumam apresentar diarréia, dor abdominal e febre. ParalisaçãoA paralização do governo americano desacelerou os esforços do governo federal para proteger a saúde e a segurança dos americanos. O Centro de Controle e Prevenção de Doença, órgão federal, teve que chamar parte de sua equipe de volta ao trabalho para lidar com o surto de salmonela no país.  Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",surto salmonela atingir estado estados unidos provocar adoecimento centena pessoa último autoridade alertar consumidor cozinhar cuidadosamente frango tomar precaução alerta saúde público emitir frango cru empacotar unidade empresafoster farmsna califórnia cepa salmonela heidelberg detectar março pessoa adoecer departamento agricultura estados unidos usda sigla inglês salmonela detectar frango distribuir mercado varejo estado califórnia oregon washington doença concentrar califórnia salmonela atingir pessoa estado declaração departamento agricultura surto começar março departamento agricultura notificar doença julho acordo dan engeljohn usda pesquisador dificuldade determinar fonte doença engeljohn porta voz dafoster farmsdisse nenhum recall andamento infecção provocar consumo frango cozir saúde público importante anito gore porta voz departamento saúde público califórnia frango carregar bactéria precisar totalmente cozir salmonela patógeno contaminar carne durante abate processamento comum frango cozir pessoa infectar costumar apresentar diarréio dor abdominal febre paralisaçãoa paralização governo americano desacelerar esforço governo federal proteger saúde segurança americano centro controle prevenção doença órgão federal chamar equipe volta trabalho lidar surto salmonela país magaziner luiza philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
Criança é internada em Araçatuba ao ingerir comprimidos para infecção,"Do G1 Rio Preto e Araçatuba Uma criança de 1 ano e 11 meses foi internada emAraçatuba(SP) nesta sexta-feira (20) depois de ingerir remédio para infecção. Segundo a mãe da criança, a criança pegou o medicamento dentro da bolsa dela e tomou vários comprimidos. A criança foi socorrida e encaminhada para a Santa Casa de Araçatuba, onde está internada em observação. Por sorte, ela não corre risco de morte. Rapaz estava perto de casa quando foi atingido pelos disparos.
Corpo foi levado ao Instituto Médico Legal para exames de autópsia. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ",rio preto araçatuba criança ano internar emaraçatuba feira ingerir remédio infecção mãe criança criança pegar medicamento bolsa de ela tomar comprimir criança socorrir encaminhar santo casa araçatuba internado observação sorte correr risco morte rapaz casa atingir disparo corpo levar instituto médico legal exame autópsia magaziner luiza philip serie led pol magaziner luizar microondas midea desea myag fnac microsoft xbox one magaziner luizar acer aspire note fnac tectoy master systir evolution
