;Titulo;Corpo;Link
139;Farmácias serão obrigadas a reter cópia da receita de antibióticos;Edição do dia 28/10/2010 28/10/2010 07h41- Atualizado em28/10/2010 08h41 Conteúdo não disponível. Infelizmente este vídeo não está mais disponível. Desculpe-nos pelo inconveniente. Depois de um tombo, Lurdes Francisca da Silva começou a sentir dores de cabeça. Por orientação de uma amiga tomou um remédio, que não resolveu o problema: “Era um zumbido que eu sentia e me falaram tal remédio assim é bom. Eu comecei a tomar, deu uma dor o abdome, eu parei e procurei um médico”. Agora, ela criou uma regra: “Quando eu sinto que é uma coisa mais séria aí eu vou para o médico”. O perigoso hábito de se automedicar é um dos responsáveis pelo surgimento de bactérias multirresistentes. Por determinação da Anvisa, as farmácias estão sendo obrigadas a reter uma cópia da receita médica na hora da venda de qualquer tipo de antibióticos. “É uma boa ideia, porque geralmente o brasileiro se medica sem a receita médica”, elogia o conferente Alberto Gomes da Silva.“Existe um controle maior e evita o uso descontrolado”, diz um cliente. Mas não adianta comprar só com a receita o antibiótico. É preciso usar o medicamento corretamente: não cortar o comprimido, não pular o horário, nem misturá-lo com outras substâncias. Isso pode reduzir a eficácia ou ainda provocar outras sintomas. “Tomar antibiótico por muito tempo, ou tomar errado, pode deixar a bactéria mais resistente ao antibiótico”, alerta a presidente do Conselho Regional de Farmácia de São Paulo, Raquel Rizzi. “Em 90% dos casos, as pessoas que procuram comprar antibiótico em farmácia têm quadro viral. Esse quadro viral não vai ter nenhuma resposta ao antibiótico”, explica o infectologista Paulo Olzon. Ele diz ainda que é comum pessoas tomarem antibióticos para combater os sintomas de um resfriado. Além de não curar a doença, o remédio ataca bactérias benéficas que habitam o aparelho digestivo. Com o desaparecimento delas, surgem bactérias nocivas, que provocam doenças como a infecção intestinal. “Você tem que usar um antibiótico mais forte e geralmente mais caro. Fica com bactérias resistentes”, completa o infectologista Paulo Olzon.A nova regra, que determina que uma via da receita do antibiótico fique retida, deve ser publicada no Diário Oficial ainda esta semana. A partir daí, farmácias e drogarias terão trinta dias para se adaptar. Caso a determinação não seja cumprida, a multa pode chegar a R$ 1,5 milhão. O estabelecimento pode ser fechado. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=antibi%C3%B3tico&p=141&r=1747897106974&u=https%3A%2F%2Fg1.globo.com%2Fbom-dia-brasil%2Fnoticia%2F2010%2F10%2Ffarmacias-serao-obrigadas-reter-copia-da-receita-de-antibioticos.html&syn=False&key=018d4c176e5f2036a17e3c558210eab3
140;Seara lança linha de frangos livre de antibióticos;"20/10/2015 13h28- Atualizado em20/10/2015 16h03 Do Estadão Conteúdo A Seara, marca da JBS, lançou uma linha de frangos criados sem antibióticos.Segundo a empresa, os produtos DaGranja têm certificação internacional sobre o bem-estar animal, a qual atesta que, em nenhuma etapa da criação, esses frangos receberam qualquer tipo de antibiótico, hormônio e conservante. A empresa informou que a alimentação dos animais é composta por uma ração totalmente vegetal e a climatização é monitorada.""A linha chega para completar o nosso portfólio, composto por produtos que atendem a todos os estilos de vida e anseios"", disse, em nota, Fabiola Menezes, diretora de Marketing da JBS Foods. O lançamento conta também com uma nova campanha publicitária em televisão aberta, jornais, revistas e mídia online. A principal peça é um comercial com a participação de Fátima Bernardes, garota propaganda da marca, apresentando a linha.Assista ao video Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=antibi%C3%B3tico&p=142&r=1747897106976&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fagronegocios%2Fnoticia%2F2015%2F10%2Fseara-lanca-linha-de-frangos-livre-de-antibioticos.html&syn=False&key=05b6f0f32a95a5478733af28d37cb23b
141;Drauzio Varella explica estudo sobre fim do efeito dos antibióticos;09/12/2015 23h00- Atualizado em09/12/2015 23h01  Eles são a principal arma da medicina contra infecções. Há mais de 70 anos vêm salvando vidas. Mas agora, estão diante de uma ameaça mortal. Domingo (13), no Fantástico, a reportagem especial do doutor Drauzio Varella vai falar de um dos mais preocupantes desafios da ciência: a 'Era dos antibióticos' está chegando ao fim? Um estudo recente revelou que, no ritmo atual, em 35 anos, não haverá antibiótico capaz de acabar com as infecções bacterianas. O que nós podemos fazer para evitar que o problema se agrave? Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=antibi%C3%B3tico&p=143&r=1747897106976&u=https%3A%2F%2Fg1.globo.com%2Ffantastico%2Fnoticia%2F2015%2F12%2Fdrauzio-varella-explica-estudo-sobre-fim-do-efeito-dos-antibioticos.html&syn=False&key=692cdb0c39b7102ea31f9134ded70d53
142;Doenças venéreas cada vez mais resistentes aos antibióticos;17/07/2013 14h15- Atualizado em17/07/2013 14h15 France Presse VIENA, Áustria, 17 Jul 2013 (AFP) - Algumas doenças venéreas resistem cada vez mais aos antibióticos utilizados, de acordo com especialistas internacionais reunidos em Viena no Congresso Internacional de Doenças Sexualmente Transmissíveis (DST) e da AIDS. 'Um dos problemas atuais no que diz respeito às doenças sexualmente transmissíveis é a resistência aos antibióticos, que é a primeira coisa que os médicos prescrevem, ou seja, as cefalosporinas', explicou à AFP a austríaca Angelika Stary, presidente do congresso. 'Temos observado, como em décadas passadas com outros antibióticos, um aumento da resistência às cefalosporinas, particularmente na Ásia, e isso está se desenvolvendo rapidamente em outros continentes', acrescentou. Os 1.500 participantes da conferência discutiram esta questão, entre outras. 'A história nos mostra que depois de um certo tempo de tratamento com antibióticos, a resistência acaba acontecendo. Tal é o caso com a penicilina, por exemplo,' acrescentou. 'Esperamos que em um futuro próximo teremos novos antibióticos com uma taxa de cura de 100%. Há novos antibióticos no horizonte', explicou. ba/sgl/ml/jo/eg/mr Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=antibi%C3%B3tico&p=144&r=1747897106977&u=https%3A%2F%2Fg1.globo.com%2Fmundo%2Fnoticia%2F2013%2F07%2Fdoencas-venereas-cada-vez-mais-resistentes-aos-antibioticos.html&syn=False&key=8c46b1053d1922ea9c12571e657afd5e
143;Morte por superbactérias é agravado por uso indiscriminado de antibióticos;"Edição do dia 31/05/2016 31/05/2016 14h09- Atualizado em31/05/2016 14h09 Pedro VedovaLondres, Inglaterra  Um estudo britânico fez um alerta preocupante: mais de dez milhões de pessoas devem morrer anualmente infectadas por superbactérias até 2050. O problema é agravado pelo uso inapropriado de antibióticos. O estudo cobra coragem para investir de novo.  Extrair veneno é parte da pesquisa de novos antibióticos. O relatório britânico diz que desde os anos 80, ""as poucas novidades são apenas variações do que já existia"". Nesse contexto, a meta sugerida parece audaciosa: 15 novos antibióticos nos próximos 10 anos"". Esses remédios seriam reservados para casos extremos. Quando alguém para com o antibiótico só porque voltou a se sentir bem, não significa vitória a sobre a infecção. Algumas bactérias podem ter sobrevivido. Aí é só uma questão de minutos até se multiplicarem de novo e a nova infecção é resistente ao remédio. Já há bactérias que se defendem da poderosa colistina. Esse antibiótico conhecido como um último recurso agora aparece à venda na internet. Sem prescrição, sem perguntas. Muita gente acha que antibiótico elimina viroses. Mas na verdade nem serve contra vírus - só mata bactérias. O estudo diz que mesmo entre os médicos há quem confunda os sintomas e as pessoas tomam antibióticos à toa, como se fossem balas. Esse péssimo hábito alimenta a ineficácia dos remédios. O coordenador do relatório cobra ações para a medicina não voltar à idade das trevas. Pede que todos saiam da zona de conforto. Jim O'Neill propõe reduzir o uso de antibióticos na agricultura, melhorar o acesso a água potável, saneamento e hospitais mais limpos, para prevenir infecções. Mas é preciso remediar também. O relatório defende um fundo global de US$ 2 bilhões para pesquisa em estágio inicial e de US$ 1 bilhão para quem inventar cada novo antibiótico. Um incentivo para voltarem a encarar o problema.   ";https://g1.globo.com/busca/click?q=antibi%C3%B3tico&p=145&r=1747897106978&u=https%3A%2F%2Fg1.globo.com%2Fjornal-hoje%2Fnoticia%2F2016%2F05%2Fmorte-por-superbacterias-e-agravado-por-uso-indiscriminado-de-antibioticos.html&syn=False&key=7db480fbf894913aab53d1e0e0788d98
144;Título não encontrado;"Por France Presse 27/05/2019 19h49Atualizadohá 5 anos Moradores retiram lixo do rio Sabarmati, na cidade indiana de Ahmedabad — Foto: Sam Panthaky/AFP Uma equipe de pesquisadores da universidade de York, Inglaterra, analisou amostras tomadas em 711 locais de 72 países em cinco continentes, e detectou ao menos um dos 14 antibióticos rastreados em 65% de casos, informou a instituição acadêmica em um comunicado. Os cientistas, que apresentaram os resultados de sua pesquisa nesta segunda-feira durante uma conferência em Helsinki, compararam estas amostras com os níveis considerados aceitáveis, estabelecidos pela associação da indústria farmacêutica AMR Industry Alliance, que variam segundo a substância. Por exemplo, o metronidazol, utilizado para tratar infecções na pela e na boca, é o antibiótico que mais ultrapassa este nível aceitável, com concentrações de até 300 vezes este limite em um local em Bangladesh. Este nível também é superado no Tâmisa, que atravessa Londres. A ciprofloxacina é a substância que ultrapassa com mais frequência o limite de segurança (detectada em 51 locais), enquanto a trimetoprima, utilizada para o tratamento de infecções urinárias, é a mais detectada. ""Até agora, o trabalho sobre os antibióticos (nos rios) foi realizado em sua maior parte na Europa, América do Norte e China. Com muita frequência sobre apenas um punhado de substâncias"", apontou o doutor John Wilkinson. Segundo este novo estudo, os níveis aceitáveis são ultrapassados com maior frequência na Ásia e África, mas os outros continentes tampouco estão salvos da contaminação, o que revela um ""problema global"", ressalta o comunicado, que detalha que os locais mais problemáticos ficam em Bangladesh, Quênia, Gana, Paquistão e Nigéria. Descobertos na década de 1920, os antibióticos salvaram dezenas de milhões de vidas ao combater de forma eficaz doenças bacteriológicas, como pneumonia, tuberculose e meningite. Mas ao longo das décadas as bactérias se modificaram e se tornaram resistentes a estes remédios, a tal ponto que a Organização Mundial da Saúde (OMS) advertiu que o mundo não contará no futuro com antibióticos eficazes. As bactérias podem se tornar resistentes quando os pacientes consomem antibióticos que não precisam, ou quando não completam o tratamento indicado, o que permite a estas sobreviver e desenvolver uma imunidade às substâncias. Mas os pesquisadores de York também destacam um vínculo com sua presença no Meio Ambiente. ""Os novos cientistas e dirigentes (políticos) começam a reconhecer o papel do Meio Ambiente no problema da resistência aos antibióticos. Nossos dados demonstram que a poluição dos rios poderia fazer uma contribuição importante"", indicou outro dos autores do estudo, Alistair Boxall, mencionando resultados ""preocupantes"". ""Resolver este problema é um desafio monumental e necessitará um investimento em infraestruturas de gestão dos resíduos e das águas residuais, assim como regras mais rigorosas e uma limpeza dos locais já contaminados"", acrescentou. Veja também     Ataque mata 2 funcionários da embaixada de Israel na capital dos EUA CPI das Bets convoca Carlinhos Maia e pede análise de finanças de Virgínia ANÁLISE: 'Lilo & Stitch' é melhor adaptação da Disney em quase 10 anos CCJ do Senado aprova fim da reeleição para presidente, prefeitos e governadores Proposta também amplia a duração de mandatos e unifica data das eleições municipais e nacionais. Texto vai ao plenário. 'Gravava elas se mutilando peladas': adolescente revela detalhes sobre atuação em grupo que pratica crimes no Discord O Profissão Repórter entrevistou com exclusividade uma adolescente de 14 anos apreendida em uma operação da Polícia Civil do Paraná contra crimes cibernéticos. Trump constrange presidente da África do Sul com supostos vídeos de 'genocídio branco' O presidente dos Estados Unidos recebeu Cyril Ramaphosa na Casa Branca nesta quarta-feira (21) e mostrou supostos vídeos e reportagens de crimes no país contra fazendeiros brancos. Fim da reeleição afeta Lula? Saiba quando regra começa a valer se for aprovada no Congresso Proposta que extingue reeleição no Executivo, muda duração de mandatos e prevê eleição única a partir de 2034 avançou no Senado nesta quarta. Texto ainda vai passar por várias votações. Motta avisa líderes de que não adianta aprovar a anistia: STF vai declarar 'inconstitucional' Parlamentares veem o presidente da Câmara querendo tirar o assunto do caminho. Anistia aos envolvidos na tentativa de golpe é uma bandeira da oposição ao governo Lula. ";https://g1.globo.com/busca/click?q=antibi%C3%B3tico&p=146&r=1747897106980&u=https%3A%2F%2Fg1.globo.com%2Fnatureza%2Fnoticia%2F2019%2F05%2F27%2Festudo-revela-altas-concentracoes-de-antibioticos-em-rios-do-mundo-todo.ghtml&syn=False&key=d5cbc8fe15e7a36230199fe1a1cc13c1
145;Título não encontrado;"Por G1 Presidente Prudente 27/11/2019 12h54Atualizadohá 5 anos A morte de uma criança com suspeita de meningite bacteriana ou dengue levou a Prefeitura deAdamantinaa adotar medidas de prevenção voltadas a pessoas que tiveram contato com a paciente. “Embora não haja confirmação da causa da morte, a Secretaria de Saúde já entrou em contato com a unidade escolar onde a criança estava matriculada e as medidas já estão sendo adotadas pela Secretaria de Saúde e pela Secretaria de Educação”, salientou a Prefeitura em nota divulgada nesta quarta-feira (27). A Secretária de Saúde tomou conhecimento nesta terça-feira (26) da morte da menina, que não teve a idade divulgada. Todas as crianças que tiveram contato com a menina receberão o antibiótico bactericida rifampicina, assim como funcionários e pais, em ação prevista para esta quinta-feira (28). Não será necessário interditar a creche, segundo a Prefeitura, e exames laboratoriais serão encaminhados para o Instituto Adolfo Lutz no roteiro. “A maneira mais efetiva de prevenção é manter o calendário vacinal das crianças em dia. A vacina contra meningite C é ofertada pelo SUS [Sistema Único de Saúde]”, pontuou o Poder Executivo. Ainda de acordo com a Prefeitura, o caso segue em investigação. Veja mais notícias emG1 Presidente Prudente e Região. Veja também     Ataque mata 2 funcionários da embaixada de Israel na capital dos EUA CPI das Bets convoca Carlinhos Maia e pede análise de finanças de Virgínia ANÁLISE: 'Lilo & Stitch' é melhor adaptação da Disney em quase 10 anos 'Gravava elas se mutilando peladas': adolescente revela detalhes sobre atuação em grupo que pratica crimes no Discord O Profissão Repórter entrevistou com exclusividade uma adolescente de 14 anos apreendida em uma operação da Polícia Civil do Paraná contra crimes cibernéticos. Irmãos são presos em flagrante por manter corpo de pai por pelo menos 6 meses dentro de casa na Ilha; VÍDEO Denúncia foi feita por vizinhos, que alegam não ver o idoso há vários meses. Dupla foi presa por ocultação de cadáver, mas polícia ainda apura circunstâncias da morte. Brigadeiro dá depoimento contundente sobre a gênese da trama golpista Trump constrange presidente da África do Sul com supostos vídeos de 'genocídio branco' O presidente dos Estados Unidos recebeu Cyril Ramaphosa na Casa Branca nesta quarta-feira (21) e mostrou supostos vídeos e reportagens de crimes no país contra fazendeiros brancos. Tio e sobrinho morrem após baterem de frente; caminhões deles pegaram fogo em rodovia do PR Acidente aconteceu no km 222 da BR-373, entre Imbituva e Ponta Grossa. RPC apurou que uma mulher também morreu, mas até o momento não foi informado se ela tinha parentesco com as vítimas. Outro sobrinho conseguiu sair a tempo e foi socorrido. ";https://g1.globo.com/busca/click?q=antibi%C3%B3tico&p=147&r=1747897106981&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fpresidente-prudente-regiao%2Fnoticia%2F2019%2F11%2F27%2Fsecretaria-de-saude-adota-fornecimento-de-antibiotico-apos-morte-de-crianca-com-suspeita-de-meningite-em-adamantina.ghtml&syn=False&key=1577927d5f5910048ccb4ea77a148f35
146;Antibióticos são ineficazes para tratar sinusite, demonstra estudo;"14/02/2012 20h33- Atualizado em14/02/2012 20h33 France Presse WASHINGTON, 14 Fev 2012 (AFP) -Os antibióticos são ineficazes contra a maioria das infecções dos seios nasais, embora com frequência sejam prescritos por médicos, demonstrou um estudo publicado na revista Journal of the American Medical Association (JAMA). ""As pessoas que sofrem de sinusite - inflamação da cavidade nasal e dos seios nasais - não se sentem melhor ou apresentam menos sintomas quando tomam antibióticos"", disse Jay Piccirillo, professor de otorrinolaringologia da Universidade de Washington em St. Louis (Missuri, centro), principal responsável por este teste clínico publicado na edição da revista JAMA de 15 de fevereiro. ""Nosso estudo com 166 adultos mostra a inutilidade dos antibióticos para tratar a sinusite comum - com frequência de origem viral. A maioria das pessoas se recupera sozinha"", acrescentou. Estes médicos compararam um grupo de participantes tratado com antibióticos e um grupo de controle, cujos participantes tomaram um placebo. Nos Estados Unidos, um em cada cinco antibióticos com receita é prescrito para tratar a sinusite, informaram os autores da pesquisa. Em vista da resistência crescente dos antibióticos como resultado de seu uso excessivo, era importante saber se estes medicamentos são eficazes contra a sinusite, disseram os especialistas. ""Acreditamos que os antibióticos são muito receitados pelos clínicos gerais"", disse Jane Garbutt, professora associada de medicina na Universidade de Washington, outra autora do estudo. Concretamente, os cientistas recomendam, no lugar de antibióticos como a amoxicilina, tratar a dor da sinusite com analgésicos (aspirina, ibuprofeno) e a congestão nasal com descongestionantes. js/sj/ad/pl/mvv Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=antibi%C3%B3tico&p=148&r=1747897106982&u=https%3A%2F%2Fg1.globo.com%2Fmundo%2Fnoticia%2F2012%2F02%2Fantibioticos-sao-ineficazes-para-tratar-sinusite-demonstra-estudo.html&syn=False&key=3ca4ef06b223a6ac8b1bc33350c0fdc7
147;Nova mutação genética torna certas bactérias resistentes a antibióticos;Edição do dia 20/11/2015 20/11/2015 10h58- Atualizado em20/11/2015 10h58  Cientistas chineses descobriram uma mutação genética que está tornando algumas bactérias resistentes aos antibióticos. E uma das causas desse problema é a automedicação. A professora Mariza Dias Belarmino já foi alertada pelos médicos muitas vezes. Mas ela confessa: sempre que tem um problema de saúde, recorre aos remédios que sobraram de tratamentos anteriores. Tem até antibióticos. “Eu não descarto ele, eu guardo, se por acaso me der alguma dor que eu sei que aquele antibiótico vai melhorar, eu tomo ele”, diz. Uma prática tão comum quanto perigosa. Segundo pesquisa do Instituto de Ciência, Tecnologia e Qualidade, três em cada quatro brasileiros tomam remédios por conta própria, e isso pode estar fazendo com que esses medicamentos se tornem cada vez menos eficazes. “Pode acontecer de gerar ou induzir resistência e daqui a pouco esse antibiótico forte não servir para tratar uma infecção grave”, explica a médica pneumologista Andrea Cunha. Faz tempo que a ciência estuda bactérias resistentes a antibióticos. Mas agora, cientistas chineses descobriram uma mutação genética que torna essas bactérias imunes à colistina, um dos medicamentos mais potentes e que costuma ser usado quando todos os outros não tiveram efeito. Por isso mesmo, a notícia é tão preocupante. Se essa condição se espalhar pelo mundo, seria como se a medicina voltasse quase à estaca zero. Tudo o que se descobriu até hoje no combate a muitas doenças pode simplesmente não valer mais. O gene modificado foi encontrado em animais e pessoas naChinae a resistência já começou a se espalhar para outros países, entre elesLaoseMalásia. “Isso é muito grave porque a gente está perdendo armas potentes diante da infecção”, diz a pneumologista Andréa Cunha. Justamente o que pode ter acontecido com a Dona Mariza. O médico prescreveu um antibiótico que não fez efeito. Ela ficou 15 dias internada. “Ela ficou resistente, demorou um tempo para curar, eu creio que seja também por causa da automedicação, que a gente se automedica, na hora que precisa o antibiótico tem que ser cada vez mais forte”, diz. Especialistas alertam para 'apocalipse antibiótico’ após identificarem, na China, bactérias resistentes a potentes remédios graças a mutação que já estão se espalhando. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=antibi%C3%B3tico&p=149&r=1747897106983&u=https%3A%2F%2Fg1.globo.com%2Fbom-dia-brasil%2Fnoticia%2F2015%2F11%2Fnova-mutacao-genetica-torna-certas-bacterias-resistentes-antibioticos.html&syn=False&key=fdea104742791bcc187bc3846fc828c2
148;Mau uso dos antibióticos está criando superbactérias invencíveis, diz estudo;Edição do dia 13/12/2015 13/12/2015 23h01- Atualizado em13/12/2015 23h01 Conteúdo não disponível. Infelizmente este vídeo não está mais disponível. Desculpe-nos pelo inconveniente. Quantas vezes você já tomou antibiótico só porque estava gripado ou resfriado?Na reportagem especial deste domingo, o doutor Drauzio Varella vai explicar como o uso exagerado de antibióticos está acelerando o surgimento de superbactérias cada vez mais resistentes. E você vai saber o que fazer para se proteger delas. Assista na reportagem acima. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=antibi%C3%B3tico&p=150&r=1747897106984&u=https%3A%2F%2Fg1.globo.com%2Ffantastico%2Fnoticia%2F2015%2F12%2Fmau-uso-dos-antibioticos-esta-criando-superbacterias-invenciveis-diz-estudo.html&syn=False&key=f8d9a43df4ee10670c14690f50132e8d
149;Título não encontrado;"Por g1 Rio 14/12/2022 16h24Atualizadohá 2 anos Pedro Paulo Rangel e Glória Pires em cena de 'Belíssima' (2015) — Foto: Acervo Grupo Globo Internado no CTI da Casa de Saúde São José, na Gávea, na Zona Sul do Rio, para tratar umadescompensação do quadro de enfisema pulmonar, o ator Pedro Paulo Rangel apresentou boa resposta ao antibiótico e teve melhora nos exames de sangue. Seu quadro, no entanto, ainda é grave e inspira cuidados, segundo o último boletim médico. Nesta quarta-feira (14), foi desligada a sedação na tentativa de retirada da ventilação mecânica. Rangel foi intubado entre a madrugada de sábado (10) para domingo (11). A Casa de Saúde confirmou que ele foi internado no final de outubro, e que está no CTI desde terça-feira (6). ""A Casa de Saúde São José informa que Pedro Paulo Rangel apresentou boa resposta ao antibiótico, com melhora dos resultados dos exames de sangue, porém seu quadro ainda é grave e inspira cuidados. Nesta quarta (14), foi desligada a sedação na tentativa de retirada da ventilação mecânica"", diz o boletim médico divulgado nesta quarta. Veja também     Ataque mata 2 funcionários da embaixada de Israel na capital dos EUA ChatGPT em versão física? OpenAI comprou startup do designer do iPhone ANÁLISE: 'Lilo & Stitch' é melhor adaptação da Disney em quase 10 anos 'Gravava elas se mutilando peladas': adolescente revela detalhes sobre atuação em grupo que pratica crimes no Discord O Profissão Repórter entrevistou com exclusividade uma adolescente de 14 anos apreendida em uma operação da Polícia Civil do Paraná contra crimes cibernéticos. Irmãos são presos em flagrante por manter corpo de pai por pelo menos 6 meses dentro de casa na Ilha; VÍDEO Denúncia foi feita por vizinhos, que alegam não ver o idoso há vários meses. Dupla foi presa por ocultação de cadáver, mas polícia ainda apura circunstâncias da morte. Brigadeiro dá depoimento contundente sobre a gênese da trama golpista Trump constrange presidente da África do Sul com supostos vídeos de 'genocídio branco' O presidente dos Estados Unidos recebeu Cyril Ramaphosa na Casa Branca nesta quarta-feira (21) e mostrou supostos vídeos e reportagens de crimes no país contra fazendeiros brancos. Tio e sobrinho morrem após baterem de frente; caminhões deles pegaram fogo em rodovia do PR Acidente aconteceu no km 222 da BR-373, entre Imbituva e Ponta Grossa. RPC apurou que uma mulher também morreu, mas até o momento não foi informado se ela tinha parentesco com as vítimas. Outro sobrinho conseguiu sair a tempo e foi socorrido. ";https://g1.globo.com/busca/click?q=antibi%C3%B3tico&p=151&r=1747897111975&u=https%3A%2F%2Fg1.globo.com%2Frj%2Frio-de-janeiro%2Fnoticia%2F2022%2F12%2F14%2Fator-pedro-paulo-rangel-tem-boa-resposta-a-antibiotico-mas-segue-no-cti-com-quadro-grave-diz-hospital.ghtml&syn=False&key=824a4e86572cd9c61184fa9183deb70e
150;Pezão está com infecção e terá que tomar antibióticos, diz governo;"05/04/2016 19h27- Atualizado em05/04/2016 20h16 Lívia TorresDo G1 Rio O governador do Rio de Janeiro, Luiz Fernando Pezão, quevoltou a ser internadonesta terça-feira (5) no Hospital Pró-Cardíaco, em Botafogo, Zona Sul da capital, está com uma infecção cutânea no lugar onde foi inserido um catéter, perto do ombro, enquanto esteve em quimioterapia na mesma unidade. Segundo a assessoria de imprensa, ele terá que tomar antibióticos e não tem previsão de alta. Pezão está em um quarto, acompanhado da mulher, e não apresenta febre. O governador chegou por volta das 16h30 no hospital, diretamente de Piraí, onde havia ido comemorar o aniversário da mãe, no sábado (2). O oncologista de Pezão, Daniel Tabak, está fora do Brasil para compromissos profissionais. Por mensagem, ele disse aoG1que acompanha o quadro com a equipe clínica de Claudio Domenico e que, segundo informações, Pezão ""está muito bem"". Alta há cinco diasLicenciado para tratar um câncer, Pezão havia recebido alta do mesmo hospital na última quinta-feira (31),após 19 dias internadopara a primeira bateria de sessões de quimioterapia. Ele foi diagnosticado com um linfoma não-Hodgkin, um tipo de câncer nas células de defesa do organismo. No sábado (2) elecomemorou o aniversário da mãe, Dona Ecy, em Piraí, no interior do estado, e chegou a publicar uma foto em uma rede social. ""Eu tô bem. Foi a primeira carga [de quimioterapia]. Vou me preparar para a segunda, a partir do dia 13. Então, vim descansar, ver a minha família, respirar esse ar mais puro. Ficar junto da família, da minha mãe. Tive a oportunidade de passar lá agora e vê-la"", disse o governador do RJ em uma postagem feita no sábado. Em entrevista que concedeu ao sair do hospital no dia 31, Pezão afirmou que, apesar de se dedicar exclusivamente ao tratamento, ele quer ficar informado sobre os rumos de seu governo. Tem alguma notícia para compartilhar? Envie para oVC no G1 RJou porWhatsapp e Viber. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=antibi%C3%B3tico&p=152&r=1747897111978&u=https%3A%2F%2Fg1.globo.com%2Frio-de-janeiro%2Fnoticia%2F2016%2F04%2Fpezao-esta-com-infeccao-e-tera-que-tomar-antibioticos-diz-governo.html&syn=False&key=5e4d6be4e056065b617affe20ad6d309
