Tweet ID,URL,Content,Likes,Retweets,Replies,Quotes,Views,Date
1919902539358634069,https://x.com/reput4nd0/status/1919902539358634069,"@rnndnts @butzgabana @jothinho fico assustado com qualquer resistência bactéria, só de pensar numa VRSA me tremo todinho",0,0,0,0,125,"May 6, 2025 at 11:50 PM"
1919520212589658578,https://x.com/infernodemarco/status/1919520212589658578,"@luiz55018239713 @Felipe218680 Tá bom ent, no dia q vc pegar uma bactéria e essa bactéria criar resistência manda um abraço pra Darwin, vc vai estar mais próximo dele. 
Afinal, o mesmo não compreende os mecanismos que regem a variabilidade genética, e o papel da deriva genética nisso",0,0,0,0,18,"May 5, 2025 at 10:30 PM"
1919510281069232293,https://x.com/_acnetto_/status/1919510281069232293,Essa porra dessa bacteria ja deve é ter criado resistencia e fez morada em mim pq não é possível essa merda!,0,0,0,0,33,"May 5, 2025 at 09:51 PM"
1919424929327391070,https://x.com/carinbo2011/status/1919424929327391070,Pues a prepararse para lo próximo la súper bacteria inmune a los antibióticos y es algo muy lógico como hemos llevado los antibióticos en el mundo se ha abusado de ellos y se ha hecho una resistencia de las infeccioneshttps://youtu.be/OW7X5wuNeGI?si=Lj0pNrxV7hzYrPJ7,0,0,0,0,3,"May 5, 2025 at 04:12 PM"
1919136098535510055,https://x.com/gfrancosan/status/1919136098535510055,"@MauJTH @LiutSantiago21 Simplemente prevenir hasta que se vacunen y evitar un brote que podria ser mortal, La Tosferina es muy peligrosa en menores y el problema esta en que la bacteria q la produce a mutado incluso hay resistencia a los antibioticos q son la unica forma de tratarla es serio el asunto🤷‍♂️",1,0,0,0,32,"May 4, 2025 at 09:04 PM"
1918648802317091190,https://x.com/Yosise2013/status/1918648802317091190,A common lethal bacteria is spreading in the US: Experts warn of a silent pandemic - Infobae https://t.co/616hLqjk8e,0,0,0,0,10,"May 3, 2025 at 12:48 PM"
1918418551037411579,https://x.com/Yosise2013/status/1918418551037411579,Una bacteria letal común se propaga en EEUU: expertos alertan sobre una pandemia silenciosa - Infobae https://t.co/616hLqjRXM,0,0,0,0,8,"May 2, 2025 at 09:33 PM"
1918323101479190578,https://x.com/acinnacional/status/1918323101479190578,"🔬 Repaso rápido
🦠 Pseudomonas aeruginosa = experta en resistencia
💊 Mecanismos vs. cefalosporinas:
🛡️ β-lactamasas
🚪 Bombas de eflujo
🧱 Alteración de porinas
🧬 Modificación de PBPs
📚 ¡Bacteria con múltiples armas! #Infectología #ResistenciaAntimicrobiana @josemillanonate https://t.co/95CNQ6Rn1V",23,17,1,0,3,"May 2, 2025 at 03:14 PM"
1916955584844251326,https://x.com/Ciencias93/status/1916955584844251326,"🫁 ¿Sabías que el tratamiento para la tuberculosis es de 6 meses? Es importante no abandonarlo, pues de lo contrario se puede provocar una resistencia de la bacteria.
https://t.co/FqXOHJmZ4n",0,0,0,0,7,"April 28, 2025 at 08:40 PM"
1916384298669593061,https://x.com/minholuvz/status/1916384298669593061,"@minhopepekinha primeiro pq as chances de ter uma infecção são gigante pq a boca é cheia de bactéria e a cicatrização completa demora pra caralho, além de q qualquer problema q vc tiver q venha a diminuir sua resistência imunológica isso daí vira uma porta de bactérias pra infecção generalizada",0,0,1,0,12,"April 27, 2025 at 06:49 AM"
1916307631666274765,https://x.com/Natividade1973/status/1916307631666274765,"https://t.co/ws4a0r9D6V,, Lógico que  essa mulher levou algum vírus , alguma bactéria sei lá ,, Bolsonaro com baixa resistência etc foi infectado etc ,,,, Xandão tem que ser preso por tentativa de homicídio",0,0,0,0,8,"April 27, 2025 at 01:45 AM"
1915005638985351292,https://x.com/guty2370/status/1915005638985351292,"en las últimas tres décadas, la resistencia de la bacteria a los antibióticos orales ha ido creciendo y propagándose.",2,0,1,0,20,"April 23, 2025 at 11:31 AM"
1915005637047521781,https://x.com/guty2370/status/1915005637047521781,"La resistencia a los antibióticos es una de las principales causas de muerte en el mundo

Actualmente, los antibióticos son la única forma eficaz de tratar la fiebre tifoidea, causada por la bacteria Salmonella enterica serotipo Typhi (S Typhi). Pero...🧵 https://t.co/YtgdPqjUkF",13,5,1,0,228,"April 23, 2025 at 11:31 AM"
1914739429605810426,https://x.com/thaisaodabio/status/1914739429605810426,"A estrela mudou de antibiótico 4x esse ano, praticamente muda de bactéria a cada 25 dias e elas fazem rodízio pra ver qual tem mais resistência",1,0,0,0,2,"April 22, 2025 at 05:53 PM"
1914689951024685546,https://x.com/Luuuuu0811/status/1914689951024685546,@Isabell645 en 5 porque la resistencia bacteriana es cuando la bacteria se resiste,0,0,1,0,2,"April 22, 2025 at 02:37 PM"
1914040499066843148,https://x.com/caiofroliveira/status/1914040499066843148,@pocahontas_87 Até o momento que a bactéria criar resistência e não funcionar mais,1,0,0,0,80,"April 20, 2025 at 07:36 PM"
1913988085102113068,https://x.com/carmen07241002/status/1913988085102113068,@VlaDiazY @Maaaatlock @Farmaenfurecida Eso no es así. La resistencia es inducids por interacción persistente. A lo mejor la llama natural porque una vez que una bacteria se hace resistente sus bacterias hijas heredan en su ADN esa resistencia. El término impermeable y bacteria no es exacto+,0,0,0,0,20,"April 20, 2025 at 04:08 PM"
1913850121084694579,https://x.com/Fundacio_Lluita/status/1913850121084694579,"🗣️“Avui dia és pràcticament impossible no adquirir una bactèria multiresistent.” – Dra. Lluïsa Pedro-Botet

⚠️ La resistència antimicrobiana és un repte global i la recerca és clau per avançar.

🔗 https://t.co/pQHy7KvuVx

#Recerca #SalutGlobal #Infeccions https://t.co/I1WKz2gV1P",0,0,0,0,90,"April 20, 2025 at 07:00 AM"
1913768572926517401,https://x.com/TwiteroDeVisera/status/1913768572926517401,"@reynaldolopeztv Busquen ayuda profesional especialistas en enfermedades infecto-contagiosas
para determinar con precisión la bacteria que la está afectando posiblemente necesite antibióticos aplicados por sonda de los nuevos (son muy caros) actualmente hay mucha resistencia a los antibióticos",1,0,0,0,31,"April 20, 2025 at 01:35 AM"
1913546080089755918,https://x.com/carmen07241002/status/1913546080089755918,"@VlaDiazY @Maaaatlock @Farmaenfurecida No,las bacterias desarrollan mecanismos para sobrevivir a los antibióticos como método de evolución y perpetuación de su especie por contacto frecuente con ellos. Es decir,cuantas más veces está la bacteria en contacto con el antibiótico más rápido desarrolla resistencia",1,0,1,0,19,"April 19, 2025 at 10:51 AM"
1913359351865016347,https://x.com/Amiancht/status/1913359351865016347,"@Farmaenfurecida Es una bacteria que por lo general no es peligrosa para un ser humano sano, solo para inmunodeprimidos. Tiene resistencia ""natural"" intrínseca a los antibióticos. Y predomina en suelo y superficies de hospitales que es dónde la gente se contagia en realidad de ella.",27,3,0,0,2741,"April 18, 2025 at 10:29 PM"
1913358081725005916,https://x.com/Amiancht/status/1913358081725005916,"@DanielRRamos3 @Farmaenfurecida Esta bacteria siempre ha tenido resistencia natural intrínseca. Los antibióticos no sirven contra todos los tipos de bacterias. Por ejemplo la penicilina busca destruir la pared celular, pero resulta que algunas bacterias no tienen pared celular y no las puede matar.",1,0,0,0,273,"April 18, 2025 at 10:24 PM"
1913357077315199314,https://x.com/Amiancht/status/1913357077315199314,"@AitorGuarrior @Amaiagg @Farmaenfurecida @komondc Esta bacteria es ""naturalmente"" resistente a los antibióticos. No ha desarrollado resistencia artificial a ellos. No todas las bacterias tienen las mismas características, hay muchos tipos, y algunos tipos siempre han sido resistentes.",0,0,0,0,177,"April 18, 2025 at 10:20 PM"
1913328476959953240,https://x.com/AitorGuarrior/status/1913328476959953240,"@Amaiagg @Farmaenfurecida @komondc Sip, el resistente a los antibióticos no eres tú, es la bacteria, así que si varios irresponsables las han entrenado en su cuerpo para resistirlos, cuando las pilles tú llevarán ya la resistencia",9,0,1,0,4197,"April 18, 2025 at 08:27 PM"
1913240743230972037,https://x.com/razaosagrada/status/1913240743230972037,"@grok @TiagooHr @EndriusPolenta @astronomiaum A resistência a antibióticos não é ""evolução"", o que acontece são mutações degenerativas que em um determinado ambiente é benéfico, não existe ""mutação evolutiva"", a bactéria mutada em um ambiente sem antibiótico é defeituosa e perderia para a bactéria anterior.",0,0,0,0,30,"April 18, 2025 at 02:38 PM"
1912677239038034014,https://x.com/rbonfil/status/1912677239038034014,"Sabes que si no tomas los tratamientos completos no te curas y si es algo serio como una infección incluso corres riesgo de que la bacteria genere resistencia por tomar la medicación incompleta. ¿Sabes cómo se cura una bacteria resistente a todos los antibióticos? Exacto, no se cura, mueres.",0,0,0,0,46,"April 17, 2025 at 01:19 AM"
1912271323826430350,https://x.com/ElUniversalCtg/status/1912271323826430350,"🧬 Detectan bacteria que en aguas saladas. Su resistencia a los antibióticos complicó el tratamiento. ⬇️🔗
https://t.co/FJRZZ1MjTz",0,0,0,0,346,"April 15, 2025 at 10:26 PM"
1912207499727630566,https://x.com/grok/status/1912207499727630566,"La bacteria más letal que causa septicemia es probablemente el *Staphylococcus aureus* resistente a la meticilina (MRSA), con tasas de mortalidad de hasta el 47.5% según estudios. Su resistencia a antibióticos complica el tratamiento, aumentando su gravedad. Sin embargo, otras bacterias como *Escherichia coli* también son comunes, aunque con menor mortalidad. La letalidad varía por región, edad y rapidez del tratamiento.",2,1,0,0,15,"April 15, 2025 at 06:12 PM"
1911937801811095926,https://x.com/pame_pale/status/1911937801811095926,"@Buenrolloreturn Los provacunas no tienen idea, en 1912 comenzó la búsqueda de una vacuna contra la escarlatina pero la complejidad de la bacteria provocó una pérdida de interés. Sin embargo, los brotes recientes y la creciente resistencia a los antibióticos han reavivado la atención...",0,0,0,0,44,"April 15, 2025 at 12:21 AM"
1911615229068292132,https://x.com/_merlind/status/1911615229068292132,passei um monte de nebacetin em acne nessa semana e só agora lembrei que fazer isso aumenta a resistência da bactéria https://t.co/yo9AsFCcvx,0,0,0,0,45,"April 14, 2025 at 02:59 AM"
1911168803175874662,https://x.com/DhiordanLove/status/1911168803175874662,"A bactéria Bacillus anthracis existe em duas formas: forma vegetativa (dentro do corpo dos hospedeiros de sangue quente) e a forma de esporos (que é a sua forma de resistência, presente no ambiente). https://t.co/8vtLYw2pnD",23,1,1,0,1153,"April 12, 2025 at 09:25 PM"
1910844061453365700,https://x.com/micro_verse_mv/status/1910844061453365700,#resistance #microbio #vacuna #tfg #divulgación #multiresistente #biologia #vax #antibiotics #bacteria #science #Resistencia #ciencia #infection #infeccion #vaccine,0,0,0,0,30,"April 11, 2025 at 11:55 PM"
1910603649237332376,https://x.com/grok/status/1910603649237332376,"La bacteria beta, probablemente Pseudomonas aeruginosa, sigue viva debido a su alta resistencia y capacidad para formar biopelículas, que la protegen de tratamientos como la ozonoterapia, nicotina y alcohol. Estas biopelículas dificultan la penetración de los agentes antimicrobianos. La bacteria alfa, más susceptible, fue eliminada porque no tiene estas defensas. Es posible que la intensidad o duración del tratamiento no fuera suficiente para beta. Consulta a un médico para tratamientos específicos, como antibióticos, ya que Pseudomonas es muy resistente.",0,1,0,0,22,"April 11, 2025 at 07:59 AM"
1909900425249124732,https://x.com/CSIC/status/1909900425249124732,"💊 El @CNB_CSIC muestra los efectos del uso combinado de dos antibióticos para tratar la 'Pseudomonas aeruginosa', una bacteria que causa diferentes infecciones

🦠Han observado resistencia a los fármacos ceftazidima-avibactam, y a otros antibióticos
https://t.co/ItWcG8JIUw",28,14,1,0,3203,"April 9, 2025 at 09:25 AM"
1909605846587257072,https://x.com/Biotech_Spain/status/1909605846587257072,.@biogipuzkoa Resistencia antimicrobiana de la bacteria Campylobacter y One Health https://t.co/UcTKICjR6I https://t.co/6ukKPr3Ojy,1,0,0,0,36,"April 8, 2025 at 01:54 PM"
1908363849142853897,https://x.com/La_Pamelita_/status/1908363849142853897,"Y a los octubristas? 
Bien. Siempre puntuales sus pagos, incluyendo a la bacteria que se lanzó desde el puente Pío Nono.",0,0,0,0,65,"April 5, 2025 at 03:39 AM"
1908301668803846277,https://x.com/ArmandoAndresG4/status/1908301668803846277,"@CorralesAdi @Chepowings @ateodecuba Tu lo has dicho los seres humanos generamos resistencia al igual que una bacteria, por ello la salvación depende de nuestro propio deseo, san Pablo asesinaba a los cristianos sin embargo se arrepintió y decidió seguir a cristo, Dios te ha hecho un hombre libre, tu decides tu cami",0,0,1,0,18,"April 4, 2025 at 11:32 PM"
1907813267579285630,https://x.com/belzeo264916/status/1907813267579285630,"@abysschainz @WILD0UTL4W Se a bactéria já tiver células resistentes dentro da composição dela,as que não são resistentes vão morrer e as outras vão continuar vivas e criar mais resistência,por isso é necessário recomendar antibiótico que mate tudo que tá te afetando",2,0,2,0,20,"April 3, 2025 at 03:11 PM"
1907327547034980410,https://x.com/hbellvitge/status/1907327547034980410,"El portal de notícies @TheObjective_es es fa ressò sobre el recent estudi de l’#hbellvitge i l’@idibell_cat que demostra un augment de casos de la bactèria Streptococcus disgalactiae subespecie equisimilis (SDSE) i el problema de la resistència antibiótica.
👇👇👇
https://t.co/1NRRQ1f9TI
#BellvitgeInvestiga #SocialmentResponsables",1,0,0,0,517,"April 2, 2025 at 07:01 AM"
1907053508328624214,https://x.com/infectocast/status/1907053508328624214,"“Antibiótico fraco não pega nada.”
Errado. Antibiótico não é “forte” ou “fraco” — ele é adequado ou inadequado. Quanto mais específico o espectro, melhor. Usar “canhão” pra bactéria sensível é ineficaz, tóxico e ajuda a selecionar resistência. Terapia dirigida é sinal de inteligência, não de covardia.",0,0,1,0,96,"April 1, 2025 at 12:52 PM"
1907053494269272279,https://x.com/infectocast/status/1907053494269272279,"“Infecção urinária assintomática tem que tratar.”
Não tem. Bacteriúria assintomática só deve ser tratada em gestantes ou antes de procedimentos urológicos invasivos. Em outros casos, tratar só gera resistência e não traz benefício. Encontrar bactéria na urina não significa que ela esteja causando doença.",0,0,1,0,91,"April 1, 2025 at 12:52 PM"
1906461270775407034,https://x.com/infectocast/status/1906461270775407034,"Resultados principais: 6 dos 56 estudos mostraram que os antibióticos bacteriostáticos foram mais eficazes que os bactericidas, especialmente quando ajustados para o perfil de resistência da bactéria e a dose adequada do antimicrobiano.",1,0,1,0,63,"March 30, 2025 at 09:39 PM"
1906439865199202529,https://x.com/glopllu69/status/1906439865199202529,"Encontrar nuevos antibióticos se ha convertido en una necesidad ahora que la resistencia a antibióticos se ha convertido en un gran problema. Pero aún hay ciencia básica-

New antibiotic that kills drug-resistant bacteria discovered in technician’s garden https://t.co/eyi9wmX4pU",2,2,0,0,87,"March 30, 2025 at 08:14 PM"
1906382651667210586,https://x.com/ComsaudeUfpb/status/1906382651667210586,"Tratamento não se abandona! 💊

O remédio é gratuito pelo SUS e deve
ser tomado até o final para evitar a
a resistência da bactéria.🫁",1,0,1,0,43,"March 30, 2025 at 04:26 PM"
1906304413632806980,https://x.com/inferno24778/status/1906304413632806980,"Que dejes de tomarte los medicamentos antes de tiempo hace que si quedan rastros del virus, bacteria y hongos que provocó la enfermedad posibilita que se haga resistente a ese medicamento👇",5,1,1,0,55,"March 30, 2025 at 11:16 AM"
1906169309858009423,https://x.com/AlmirCardosoMo3/status/1906169309858009423,"@Umcaradadireit @Kurosaw81874485 @brainletbr Exemplo: Quando você ""evolui"" uma bactéria em laboratório, ela pode adquirir resistência a antibióticos em apenas algumas semanas, mostrando como a evolução pode ser um processo rápido",0,0,0,0,14,"March 30, 2025 at 02:19 AM"
1906127283447795750,https://x.com/lawtties/status/1906127283447795750,e dai se eu posso criar resistência bacteriana e uma super bacteria? vou beber https://t.co/CWebk8dVZf,2,0,1,0,214,"March 29, 2025 at 11:32 PM"
1905931996091564178,https://x.com/nas4nts/status/1905931996091564178,i a bactéria q tô nos olhos que tá c resistência 😀 o q quer q jogaram p mim espero q volte 50x pior,0,0,0,0,46,"March 29, 2025 at 10:36 AM"
1905866105630900473,https://x.com/JulioFdez79/status/1905866105630900473,"Con un número de fallecidos que rondo los 1,25 millones de personas en 2023, el problema de la resistencia a los tratamientos de la bacteria es preocupante. 
Uno de los últimos brotes se ha vivido en Estados Unidos en el pasado mes de enero y a continuado durante el mes de marzo. https://t.co/1bj35uzWC4",9,1,1,0,367,"March 29, 2025 at 06:14 AM"
1905607980906688555,https://x.com/informaticaHIBA/status/1905607980906688555,"🧪 Equipos Gene-Xpert detectan en solo 2 horas la bacteria y su resistencia a medicamentos.

🩻 Y TRx, desarrollada por el #HIBA, usa #IA para analizar radiografías y detectar signos como opacidades pulmonares.

Leé más acá👉: https://t.co/dDKkDeGc3h",1,1,0,0,66,"March 28, 2025 at 01:08 PM"
1905338138416869676,https://x.com/CIQUIBIC/status/1905338138416869676,"En él, se enfoca en el desarrollo de nuevos compuestos antimicrobianos capaces de inhibir interacciones proteína-proteína esenciales en Pseudomonas aeruginosa, una bacteria capaz de adquirir resistencia a múltiples antibióticos.",0,0,1,0,40,"March 27, 2025 at 07:16 PM"
1905330978341421100,https://x.com/Ira_Horta/status/1905330978341421100,"@VivianeCambui Alegre, dançarina, amiga de todos, contraiu uma bactéria nesse verão, não houve resistência do organismo, gangrena e amputação dos membros.
Complicado demais.",3,0,1,0,2,"March 27, 2025 at 06:47 PM"
1904996426561597875,https://x.com/crism_lm/status/1904996426561597875,"@NaweSnape No es tan loco un caso de infección con yersinia. Lo malo es que la bacteria está desarrollando resistencia a antibióticos, que es lo que la hacía fácilmente tratable.",0,0,0,0,25,"March 26, 2025 at 08:38 PM"
1904832261620379929,https://x.com/MedicosTenerife/status/1904832261620379929,Resistencia antibiótica y aumento de casos en España: la bacteria que preocupa a los expertos https://t.co/HfEGEt74zn,0,0,0,0,16,"March 26, 2025 at 09:46 AM"
1904813719416164775,https://x.com/salnavde/status/1904813719416164775,"El viernes pasado terminamos la actividad Micromundo@Sevilla en el @C_BuenPastor con una bacteria positiva frente a B. subtilis aislada por la alumna Cristina de 1° bachiller. Hasta el curso que viene!
@fafarsevilla @unisevilla 
#microbiologia #Micromundo #resistencia https://t.co/XJTh2rMQ3d",2,1,0,0,153,"March 26, 2025 at 08:32 AM"
1904348054750163335,https://x.com/daylightheck/status/1904348054750163335,"O bom de ser tonta é que eu choro tudo que tenho que chorar, e quando acordo no outro dia já perdoei tudo e criei resistência igual bactéria com antibiótico",1,0,1,0,72,"March 25, 2025 at 01:42 AM"
1904314622267490338,https://x.com/RusoAzul/status/1904314622267490338,Resistencia antibiótica y aumento de casos en España: la bacteria que preocupa a los expertos https://t.co/atrYEF3xfZ,0,0,0,0,20,"March 24, 2025 at 11:29 PM"
1904293511811248131,https://x.com/diariodeavisos/status/1904293511811248131,🦠🦠 Resistencia antibiótica y aumento de casos en España: la bacteria que preocupa a los expertos https://t.co/eVI5fjzS0A,1,0,2,0,1864,"March 24, 2025 at 10:05 PM"
1904284373530165732,https://x.com/firefly_sz/status/1904284373530165732,@brunolicismo E é com esses dois banhos que sua pele vai virando um saco plástico e recebendo qualquer bactéria sem resistência nenhuma,0,0,0,0,9,"March 24, 2025 at 09:29 PM"
1904263457706283515,https://x.com/elnacionalcat_e/status/1904263457706283515,"⚠️ El Hospital de Bellvitge levanta la voz de alarma sobre el aumento de infecciones graves por una bacteria

Preocupación por el hecho de que algunas cepas de la bacteria 'Streptococcus dysgalactiae' están adquiriendo resistencia en los antiobiòtics https://t.co/iy5ZzpCSjH",1,0,0,0,94,"March 24, 2025 at 08:06 PM"
1904259798750638336,https://x.com/FenixDoc/status/1904259798750638336,"🧵5/ El tratamiento de la TB implica una terapia antibiótica 💊 prolongada, generalmente durante seis meses, utilizando una combinación de medicamentos para erradicar la bacteria y prevenir la resistencia. Es esencial completar todo el régimen de tratamiento.",0,0,1,0,22,"March 24, 2025 at 07:51 PM"
1904209105075479020,https://x.com/PuriGlez1976/status/1904209105075479020,"IDIBELL y el Hospital de #Bellvitge alertan de infecciones graves debido a la resistencia a los antibióticos de la bacteria ""SDSE"" https://t.co/DJO26KI7Ko",0,0,0,0,176,"March 24, 2025 at 04:30 PM"
1904171856627720628,https://x.com/Catalunya_Press/status/1904171856627720628,"IDIBELL y el Hospital de Bellvitge alertan de infecciones graves debido a la resistencia a los antibióticos de la bacteria ""SDSE"" https://t.co/XC2BKxW0mW",0,0,0,0,190,"March 24, 2025 at 02:02 PM"
1903727249922142497,https://x.com/feiticodotempo/status/1903727249922142497,"@chaoticboom__ @naldoqs @womanvenus__ @vmbpaula Já começa errado q quem tem resistência é bactéria, a pessoa não. Vc primeiro tenta um atb q pega as bactérias que mais comumente causam aquele tipo de doença e, em caso de falha, aí vc vai se preocupar com resistência. Se tivesse estudado clínica, raciocínio e epidemio, saberia.",1,0,0,0,35,"March 23, 2025 at 08:35 AM"
1903649280931270663,https://x.com/Eduardoigbrasil/status/1903649280931270663,"De forma grosseira e simplificada, quanto mais próxima do disco, maior a capacidade da bactéria em sobreviver em contato com aquele antibiótico, portanto, maior a resistência. Pois bem, esse é o princípio do antibiograma.
O ponto é o seguinte: ISSO DEMORA. DIAS.",63,0,1,0,1941,"March 23, 2025 at 03:25 AM"
1903313725739749653,https://x.com/iambrurc/status/1903313725739749653,"@khalilcordoba @Mr_Hyde1866 Estou do lado dos farmacêuticos mas alegar que o antibiótico virou controlado para gerar lucro não faz sentido 
Quando utilizado com mt frequência e de forma inadequada a bactéria que está causando a patologia cria resistência ao medicamento, não surtindo efeito ao tratamento",0,0,1,0,100,"March 22, 2025 at 05:12 AM"
1903115522360652142,https://x.com/masinfelizmente/status/1903115522360652142,"@bizzledear @jaovitu789 A questão é justamente essa, a indicação, uma pielonefrite é uma infecção confirmada em que o Bactrim vai ter serventia. Uma intoxicação alimentar provavelmente causada por toxinas ou um quadro viral, a função dele vai ser só matar bactéria boa e fomentar resistência 🤷🏻‍♂️",25,0,1,0,750,"March 21, 2025 at 04:04 PM"
1903093520535019948,https://x.com/zomlatte/status/1903093520535019948,"ah pq se farmacêutico prescrever ele vai querer lucrar e encher o próprio bolso, aí mas resistência bactéria, aí mas vai vender prescrição 

como se todas essas coisas já não acontecessem com médicos prescrevendo",7,0,1,0,130,"March 21, 2025 at 02:37 PM"
1903052511650697638,https://x.com/arluris/status/1903052511650697638,"@g1 bactéria X, ele poderia intervir, até pq farmacêuticos tem o total conhecimento disso, inclusive, a preocupação e o cuidado de saber que tipo de medicamento oferecer para evitar questão da resistência bacteriana.",0,0,0,0,25,"March 21, 2025 at 11:54 AM"
1902851993728881086,https://x.com/SoyCarolina76/status/1902851993728881086,@srtacorleone__ El cultivo te lo deberían hacer de entrada para dar con la bacteria y darte el atb correcto y no generar resistencia en la bacteria con un atb que no es.,0,0,1,0,21,"March 20, 2025 at 10:37 PM"
1902103484146565472,https://x.com/minsaude/status/1902103484146565472,"O tratamento da tuberculose é oferecido exclusivamente pelo SUS, dura no mínimo seis meses e deve ser seguido até o fim. Interromper o tratamento antes de completá-lo pode levar à resistência da bactéria, tornando a doença mais grave.",9,2,1,0,1727,"March 18, 2025 at 09:03 PM"
