Tweet ID,Content,Date,clean_tweet,language,tokens
1901319783796121979,"Se uma bacteria perde um gene que permitia a entrada do antibiotico, ela se torna resistente. Isso nao e um acrescimo de informaçao, mas uma perda funcional.

Alem disso, a resistencia a penicilina muitas vezes ocorre por transferencia horizontal de genes, ou seja, a bacteria recebe um gene que ja existia em outra bacteria. Isso nao e evoluçao no sentido de criaçao de informaçao nova, e apenas redistribuiçao do que ja existe.","March 16, 2025 at 05:08 PM",se uma bacteria perde um gene que permitia a entrada do antibiotico ela se torna resistente isso nao e um acrescimo de informaçao mas uma perda funcional alem disso a resistencia a penicilina muitas vezes ocorre por transferencia horizontal de genes ou seja a bacteria recebe um gene que ja existia em outra bacteria isso nao e evoluçao no sentido de criaçao de informaçao nova e apenas redistribuiçao do que ja existe ,pt,bacteria perder gene permitir entrada antibiotico tornar resistente nao acrescimo informaçao perda funcional aler resistencia penicilina muitas ocorrer transferencia horizontal gene ser bacteria receber gene existir bacteria nao evoluçao sentido criaçao informaçao redistribuiçao existir
1900730245331800096,"@ferreirw_ Não corta, mas diminui o efeito.
Se tu beber, vai dar tempo da bactéria criar uma super resistência e te ferrar. ☠️","March 15, 2025 at 02:06 AM", não corta mas diminui o efeito se tu beber vai dar tempo da bactéria criar uma super resistência e te ferrar ️,pt,cortar diminuir efeito beber bactéria criar super resistência ferrar
1900705720175325207,@Quem_e_Satoshi Não todo mundo é alérgico porque as crianças hoje não brincam na terra não anda descalço nunca saberá o que é comer tijolo por isso jamais criarão resistência quanto mais você evita bactéria mais frágil você fica na saúde e extrafrágio com a educação sensível,"March 15, 2025 at 12:28 AM", não todo mundo é alérgico porque as crianças hoje não brincam na terra não anda descalço nunca saberá o que é comer tijolo por isso jamais criarão resistência quanto mais você evita bactéria mais frágil você fica na saúde e extrafrágio com a educação sensíve,pt,mundo alérgico criança hoje brincar terra andar descalço saber comer tijolo jamais criar resistência evito bactéria frágil ficar saúde extrafrágio educação sensíve
1899907325067956330,"Os exames da Helena estão piores do que quando fez, a bactéria criou resistência com antibiótico, agora ela passou um antibiótico fortíssimo isso pra não internar e domingo eu vou ter que refazer de novo se não melhorar com o antibiótico ela vai ter que ficar no hospital.","March 12, 2025 at 07:36 PM",os exames da helena estão piores do que quando fez a bactéria criou resistência com antibiótico agora ela passou um antibiótico fortíssimo isso pra não internar e domingo eu vou ter que refazer de novo se não melhorar com o antibiótico ela vai ter que ficar no hospital ,pt,exame helena piores bactéria criar resistência antibiótico passar antibiótico fortíssimo internar domingo ir refazer melhorar antibiótico ficar hospital
1899840321497813148,"@mallu_sellis amiga isso é muito sério!!!! se não tomar direitinho, PIORA a situação pq a bacteria pode criar resistencia","March 12, 2025 at 03:10 PM", amiga isso é muito sério se não tomar direitinho piora a situação pq a bacteria pode criar resistencia,pt,amiga sério tomar direitinho piora situação bacteria criar resistencia
1898142312053756053,o professor acaba de explicar como uma bactéria pega resistência e vem uma anta e pergunta a mesma desgraça AOOOOOO CAPEEETAAA,"March 7, 2025 at 10:42 PM",o professor acaba de explicar como uma bactéria pega resistência e vem uma anta e pergunta a mesma desgraça aoooooo capeeetaaa,pt,professor acabar explicar bactéria pegar resistência anto perguntar mesmo desgraça aoooooo capeeetaao
1897703242353504632,"@globomewsbr @CanoaDaLagoa O que você tentou mostrar são evidências contrárias (e falhou), mas é impossível alegar a falta de evidências a favor

Quando uma bactéria desenvolve resistência a um antibiótico, isso é uma demonstração simples da evolução","March 6, 2025 at 05:38 PM", o que você tentou mostrar são evidências contrárias e falhou mas é impossível alegar a falta de evidências a favor quando uma bactéria desenvolve resistência a um antibiótico isso é uma demonstração simples da evolução,pt,tentar mostrar evidência contrário falhar impossível alegar evidência bactéria desenvolver resistência antibiótico demonstração simples evolução
1894717357920026813,"@adelzite @patterndemi @RamosHadson @vejozonzobulos Amor, se vc usa camisinha, vc não tem que se preocupar com resistência a antibióticos e “super bactéria”. Risos. Você deve estar preocupado pq deve gostar de levar leitada tanto quanto as prepeiras.","February 26, 2025 at 11:53 AM", amor se vc usa camisinha vc não tem que se preocupar com resistência a antibióticos e “super bactéria risos você deve estar preocupado pq deve gostar de levar leitada tanto quanto as prepeiras ,pt,amor camisinha preocupar resistência antibiótico super bactéria riso preocupado gostar levar leitar prepeira
1890038105778028951,"Há por vezes a tendência em desvalorizar certas IST’s porque existe tratamento/cura para a maioria. Mas até isto está em causa, pe, a bactéria que causa a Gonorreia está a ganhar resistência aos antibióticos, ou seja, podemos perder a única arma terapêutica para a doença.","February 13, 2025 at 01:59 PM",há por vezes a tendência em desvalorizar certas ist s porque existe tratamento cura para a maioria mas até isto está em causa pe a bactéria que causa a gonorreia está a ganhar resistência aos antibióticos ou seja podemos perder a única arma terapêutica para a doença ,pt,tendência desvalorizar certo ist existir tratamento cura causa bactéria causar gonorreia ganhar resistência antibiótico ser poder perder único arma terapêutico doença
1887851013563986209,@livre_ale @cinthya_ramos @PaulinhoPavesi @HaniballSerpico @f4b10rms @L3itadas_l03n_ @_Leitadas_Loen @R38TAO @yurivs @ItaloMarsinh0 @opropriofaka @ArthurWeint @AbrahamWeint @LeonardoDias_BA O cara ficou atras de um sujeito chamado dr bactéria kkkk,"February 7, 2025 at 01:08 PM", leitadas loen o cara ficou atras de um sujeito chamado dr bactéria ,pt,leitar loen cara ficar atra sujeito chamar bactéria
1887559180523131022,"Vírus poderá ser usado em tratamento contra bactéria que causa infecções hospitalares https://t.co/DaYDjSEol3 via @giz_brasil .
@fcfusp @iq_usp #pesquisadores #bactérias #vírus #antibióticos #resistência #bactériasresistentes #hospitais https://t.co/39dApFHAjn","February 6, 2025 at 05:49 PM",vírus poderá ser usado em tratamento contra bactéria que causa infecções hospitalares via érias #vírus óticos ência ériasresistentes ,pt,vírus usar tratamento bactéria causar infecção hospitalar ver éria vírus óticos ência ériasresistente
1885320905565311304,"@transcurecer MDS que sono, o ser humano a milênios fazendo café assim, mas agora não pode mais pq é mortífero. Igual tábua de madeira, blz gnt, pode acumular bactéria mas a gnt faz as coisas assim a eras, temos resistência a isso, é só higienizar as coisas direito o.O","January 31, 2025 at 01:35 PM", mds que sono o ser humano a milênios fazendo café assim mas agora não pode mais pq é mortífero igual tábua de madeira blz gnt pode acumular bactéria mas a gnt faz as coisas assim a eras temos resistência a isso é só higienizar as coisas direito o o,pt,mds sono humano milênio fazer café mortífero igual tábua madeira blz gnt acumular bactério gnt coisa era resistência higienizar coisa direito
1884710278773809159,"@_n_evermore @indiemakers @JacyCarvalho O menino que foi “com1d0” por bactéria deve ter passado por isso! Vc pode dizer que o uso inadequado de antibióticos pode causar a resistência, mas que eu saiba, usar antibiótico quando se está com UMA infecção e FEBRE 41-42
Sem controle é UM tratamento e nao uso irresponsável","January 29, 2025 at 09:08 PM", n evermore o menino que foi “comd por bactéria deve ter passado por isso vc pode dizer que o uso inadequado de antibióticos pode causar a resistência mas que eu saiba usar antibiótico quando se está com uma infecção e febre   sem controle é um tratamento e nao uso irresponsáve,pt,evermore menino comd bactéria passar uso inadequar antibiótico causar resistência saber antibiótico infecção febre controle tratamento nao uso irresponsáve
1884688097620709484,"@lamonidiamandis O prep é para não desenvolver o vírus dentro de você, mas não impede que você transmita para outras pessoas. Yotra, uso contínuo de prep pode fazer a bactéria da sífilis criar resistência à medicação. Ou seja, camisinha é o melhor método preventivo","January 29, 2025 at 07:40 PM", o prep é para não desenvolver o vírus dentro de você mas não impede que você transmita para outras pessoas yotra uso contínuo de prep pode fazer a bactéria da sífilis criar resistência à medicação ou seja camisinha é o melhor método preventivo,pt,prep desenvolver vírus impedir transmitar pessoa yotra uso contínuo prep bactéria sífilis criar resistência medicação ser camisinho bom método preventivo
1884157594610327869,cara eu devo tá com a mesma bactéria alojada nos meus seios nasais há uns 3 anos e ela tem alguma resistência fudida a amoxicilina e por isso os sintomas vem e vão pq eu não consigo pensar em outra explicação pra eu ter TANTA SINUSITE RECORRENTE desse jeito tipo isso não EXISTE,"January 28, 2025 at 08:32 AM",cara eu devo tá com a mesma bactéria alojada nos meus seios nasais há uns  anos e ela tem alguma resistência fudida a amoxicilina e por isso os sintomas vem e vão pq eu não consigo pensar em outra explicação pra eu ter tanta sinusite recorrente desse jeito tipo isso não existe,pt,carar dever mesmo bactéria alojar seio nasal ano algum resistência fuder amoxicilina sintoma com si pensar explicação sinusite recorrente jeito existir
1881227660875219363,"La resistència als antibiòtics es produeix quan aquests han perdut la seva eficàcia per aturar o matar el creixement bacterià. 

Per evitar-ho, és imprescindible fer-ne un bon ús.
L'Eva Arnall, infermera a @AlberaSalut ens en parla a 👉https://t.co/7epsrg0A9H https://t.co/6089rozCNG","January 20, 2025 at 06:30 AM",la resistència als antibiòtics es produeix quan aquests han perdut la seva eficàcia per aturar o matar el creixement bacterià per evitar ho és imprescindible fer ne un bon ús l'eva arnall infermera a ens en parla a ,ca,resistència als antibiòtics produeix quan aquestsr han perdut sevo eficàcia per aturar matar creixement bacterià per evitar imprescindibler fer bon arnall infermerar em parlar
1879108497633329588,"@arthpop1 @bomfimtargaryen Se não me engano a bactéria ultimamente vem adquirido uma resistência maior ao tratamento, por isso o tratamento tão agressivo de início.","January 14, 2025 at 10:09 AM", se não me engano a bactéria ultimamente vem adquirido uma resistência maior ao tratamento por isso o tratamento tão agressivo de início ,pt,engano bactéria ultimamente adquirir resistência tratamento tratamento agressivo início
1878198876491935986,"@josepetri @ruffus0 @flaviogarag &gt;não era proibido os testes como você falou. 
&gt; ""não vai criar super bactéria"" , literalmente já estava aumentando a resistência do virus antes mesmo da COVID:
https://t.co/afHm6oLr3z","January 11, 2025 at 09:54 PM"," gt não era proibido os testes como você falou gt ""não vai criar super bactéria"" literalmente já estava aumentando a resistência do virus antes mesmo da covid ",pt,proibir teste falar criar super bactéria literalmente aumentar resistência virus covid
