Tweet ID,Content,Date,clean_tweet,language,tokens
1.9252683181071363e+18,"@juliaattene Adesão ao tratamento é um capítulo a parte da medicina. O tanto de tratamento que é mudado, antibiótico escalonado e tudo por falha na adesão. Pior quando ainda mentem que usaram o medicamento corretamente.","May 21, 2025 at 07:11 PM", adesão ao tratamento é um capítulo a parte da medicina o tanto de tratamento que é mudado antibiótico escalonado e tudo por falha na adesão pior quando ainda mentem que usaram o medicamento corretamente ,pt,adesão tratamento capítulo medicina tratamento mudar antibiótico escalonar falha adesão pior menter usar medicamento corretamente
1.9252639847073756e+18,"@malududa Meu filho é alérgico a antibiótico (a todos que ele já  tomou, já que tem sinusite)e eu avisei isso para a médica várias vezes durante a consulta.
Ela receitou benzetacil.","May 21, 2025 at 06:54 PM", meu filho é alérgico a antibiótico a todos que ele já tomou já que tem sinusite e eu avisei isso para a médica várias vezes durante a consulta ela receitou benzetacil ,pt,filho alérgico antibiótico tomar sinusite avisar médica várias durante consulta receitar benzetacil
1.9252628155703626e+18,"@kleriene18 entao pq os medicos ainda falam de principio de pneumonia? inclusive, uma medica falou isso pro meu namorado quando ele tava ruim mas estranhei pq nao passou nenhum exame, só receitou antibiótico e falou pra ele voltar caso nao melhorasse. fiquei sem entender","May 21, 2025 at 06:49 PM", entao pq os medicos ainda falam de principio de pneumonia inclusive uma medica falou isso pro meu namorado quando ele tava ruim mas estranhei pq nao passou nenhum exame só receitou antibiótico e falou pra ele voltar caso nao melhorasse fiquei sem entender,pt,entao medico falar principio pneumonia medica falar pro namorado tar ruim estranhar nao passar nenhum exame receitar antibiótico falar voltar caso nao melhorar fiquei entender
1.9252586296171932e+18,"Juro, já vi fornecedor enrolado mas que nem a …

Os cara parece antibiótico, me responde só de 12 em 12h","May 21, 2025 at 06:33 PM",juro já vi fornecedor enrolado mas que nem a … os cara parece antibiótico me responde só de  em h,pt,juro fornecedor enrolar cara antibiótico respondir
1.9252553411570816e+18,"@s3nzarumore immaginavo servisse l'antibiotico anche a te purtroppo, di solito se la febbre non passa subito c'è qualche batterio in giro","May 21, 2025 at 06:20 PM", immaginavo servisse l'antibiotico anche a te purtroppo di solito se la febbre non passa subito c'è qualche batterio in giro,it,immaginavo servir anche purtroppo solito febbre non passar subito qualche batterio giro
1.9252547575700035e+18,"@Ladyviolet26 @iLGoRi @Antonio_DiSiena Disse di avere problemi a livello respiratorio. Il medico prescrisse, tramite aerosol, decongestionanti e cortisonici, poi ibuprofene e punture di antibiotico","May 21, 2025 at 06:17 PM", disse di avere problemi a livello respiratorio il medico prescrisse tramite aerosol decongestionanti e cortisonici poi ibuprofene e punture di antibiotico,it,dizer averir problemi livello respiratorio medico prescrir tramitir aerosol decongestionanti cortisonici poi ibuprofene punturar antibiotico
1.925254147663651e+18,"@LaStampa Bene, ottimo lavoro: invece di un banale antibiotico [noioso, efficace, scientificamente provato], si è scelto il percorso avventuroso dei granuli di zucchero magici. Peccato che la polmonite non sia un’opinione, e i batteri non siano sensibili al pensiero positivo.

Povero bimbo","May 21, 2025 at 06:15 PM", bene ottimo lavoro invece di un banale antibiotico noioso efficace scientificamente provato si è scelto il percorso avventuroso dei granuli di zucchero magici peccato che la polmonite non sia un opinione e i batteri non siano sensibili al pensiero positivo povero bimbo,it,bene ottimo lavoro invecer banale antibiotico noioso efficacer scientificamente provato scelto percorso avventuroso dar granuli zucchero magici peccato che polmonite non sia opinione batteri non siano sensibili pensiero positivo povero bimbo
1.925253110374552e+18,"A enfermeira querendo mostrar serviço perguntando se eu coloquei o antibiótico da paciente
Enquanto eu colocava 
O antibiótico 
Na paciente 
Olhei pro soro pendurado 
Olhei pra ela 
""Acho que sim hein ""","May 21, 2025 at 06:11 PM","a enfermeira querendo mostrar serviço perguntando se eu coloquei o antibiótico da paciente enquanto eu colocava o antibiótico na paciente olhei pro soro pendurado olhei pra ela ""acho que sim hein """,pt,enfermeira querer mostrar serviço perguntar coloquei antibiótico paciente colocar antibiótico paciente olhei pro soro pendurar olhei achar hein
1.9252530040908928e+18,"@frantoska guarda ha fatto tutto mia madre di sua iniziativa quindi devo ringraziare lei, ora la doc mi ha prescritto delle vitamine e un antibiotico","May 21, 2025 at 06:11 PM", guarda ha fatto tutto mia madre di sua iniziativa quindi devo ringraziare lei ora la doc mi ha prescritto delle vitamine e un antibiotico,it,guardar fatto tutto mia madre iniziativo quindi devar ringraziare lei doc prescritto delle vitamine antibiotico
1.9252517731380882e+18,"@madeinbajor eu so tenho crise alérgica de sinusite. 

o segredo é lavagem nasal 2x ao dia com soro fisiológico e descongex plus 

se for bacteriano tem que tomar antibiótico","May 21, 2025 at 06:06 PM", eu so tenho crise alérgica de sinusite o segredo é lavagem nasal x ao dia com soro fisiológico e descongex plus se for bacteriano tem que tomar antibiótico,pt,crise alérgico sinusite segredo lavagem nasal soro fisiológico descongex plus bacteriano tomar antibiótico
1.9252513447990766e+18,@Louh_novak Só vou tomar uma injeção e pedir receita de antibiótico amiga. Tá tranquilo,"May 21, 2025 at 06:04 PM", só vou tomar uma injeção e pedir receita de antibiótico amiga tá tranquilo,pt,ir tomar injeção pedir receita antibiótico amigar tranquilo
1.9252468504051387e+18,eu queria encher a porra da minha cara de cachaça mas vou te q toma antibiótico Deus cuida fe mim,"May 21, 2025 at 05:46 PM",eu queria encher a porra da minha cara de cachaça mas vou te q toma antibiótico deus cuida fe mim,pt,querer encher porra cara cachaça ir toma antibiótico deus cuidar eu
1.925244001222898e+18,"@madeinbajor Usar penetro(sim, é nome de remédio) para inalação, tomar Tylenol sinus e, em último caso se não resolver, antibiótico 😬","May 21, 2025 at 05:35 PM", usar penetro sim é nome de remédio para inalação tomar tylenol sinus e em último caso se não resolver antibiótico ,pt,penetro nome remédio inalação tomar tylenol sinu caso resolver antibiótico
1.9252428837176443e+18,o único pecado de chover o dia todo aqui é que eu n controlo meu sono e ainda mais tomando antibiótico nesse momento ✌🏻 o soninho vem FORTE,"May 21, 2025 at 05:30 PM",o único pecado de chover o dia todo aqui é que eu n controlo meu sono e ainda mais tomando antibiótico nesse momento o soninho vem forte,pt,único pecado chover controlo sono tomar antibiótico soninho forte
1.9252411876962796e+18,"@jacaroncio @MaykonCava @FIGHTZINCLUB Vc é mto burro, cara, comparar algo q o corpo usa em  seu metabolismo normal, algo q o próprio ser humano e outros animais evoluiram para lidar e até mesmo armazenar para períodos deficitários (vit lipossolúveis), com antibiótico. Vc é um caso sem esperança.","May 21, 2025 at 05:24 PM", vc é mto burro cara comparar algo q o corpo usa em seu metabolismo normal algo q o próprio ser humano e outros animais evoluiram para lidar e até mesmo armazenar para períodos deficitários vit lipossolúveis com antibiótico vc é um caso sem esperança ,pt,mto burro carar comparar corpo metabolismo normal humano animal evoluir lidar armazenar período deficitário vit lipossolúvel antibiótico caso esperança
1.9252360560072463e+18,@NTankeiOBostil @MaykonCava @FIGHTZINCLUB na sua lógica ta tudo bem tomar antibiótico sem receita só pq tu não tem como ir no médico confirmar o que tu tem? Isso é ciência pra você?,"May 21, 2025 at 05:03 PM", na sua lógica ta tudo bem tomar antibiótico sem receita só pq tu não tem como ir no médico confirmar o que tu tem isso é ciência pra você ,pt,lógico tomar antibiótico receita médico confirmar ciência
1.9252313624636378e+18,"@marinalimax Mary, fiquei tbm, mas tomei muito antibiótico e paracetamol e melhorei mas, demorou um tempinho, vc tá se cuidando direitinho?🥺💖","May 21, 2025 at 04:45 PM", mary fiquei tbm mas tomei muito antibiótico e paracetamol e melhorei mas demorou um tempinho vc tá se cuidando direitinho ,pt,mary fiquei tbm tomei antibiótico paracetamol melhorar demorar tempinho cuidar direitinho
1.9252297814376246e+18,"É antibiótico, anti-inflamatório, chá, o carai e não melhoro","May 21, 2025 at 04:38 PM",é antibiótico anti inflamatório chá o carai e não melhoro,pt,antibiótico antir inflamatório chá carai melhorar
1.925229052132045e+18,"Tomando antibiótico, DE NOVO
Gente, não aguento mais mesmo, se eu sumir daqui por 2 dias pode ter certeza que eu me matei
Tô muito cansada de sentir dor, juro pra vocês","May 21, 2025 at 04:35 PM",tomando antibiótico de novo gente não aguento mais mesmo se eu sumir daqui por  dias pode ter certeza que eu me matei tô muito cansada de sentir dor juro pra vocês,pt,tomar antibiótico gente aguentar sumir de aqui dia mateer cansada sentir dor juro
1.9252277670811853e+18,uma das maiores lições da escola foi nunca tomar antibiótico sem prescrição médica à risca… plmds vejo gnt tomando e tenho uma reação igual à ver um cracudo na rua,"May 21, 2025 at 04:30 PM",uma das maiores lições da escola foi nunca tomar antibiótico sem prescrição médica à risca… plmds vejo gnt tomando e tenho uma reação igual à ver um cracudo na rua,pt,grande lição escola tomar antibiótico prescrição médico risca plmds vejo gnt tomar reação igual cracudo rua
1.925227763725742e+18,"Comecei a usar budesonida, se meu nariz não descongestionar vou ter que ir no ps pra entrar com antibiótico pq não é possíveeel!!!!","May 21, 2025 at 04:30 PM",comecei a usar budesonida se meu nariz não descongestionar vou ter que ir no ps pra entrar com antibiótico pq não é possíveeel ,pt,começar budesonido nariz descongestionar ir entrar antibiótico possíveeel
1.9252265399872187e+18,@1leandrinhoo @brepassosss é craro que sim so esperem eu terminar os 7 dias do antibiótico que vou acabar com a cerveja do mundo com vcs,"May 21, 2025 at 04:25 PM", leandrinhoo é craro que sim so esperem eu terminar os  dias do antibiótico que vou acabar com a cerveja do mundo com vcs,pt,leandrinhoo craro esper terminar dia antibiótico ir acabar cerveja mundo vcs
1.925226259799323e+18,não aguento mais tomar antibiótico e me sentir um lixo ameba,"May 21, 2025 at 04:24 PM",ão aguento mais tomar antibiótico e me sentir um lixo ameba,pt,aguento tomar antibiótico sentir lixo ameba
1.9252254251873528e+18,"fuu falar que tô tomando antibiótico e nat: “pois pode parar, que eu já comprei tua heineken e corona” eu amo muito po kkkkk","May 21, 2025 at 04:21 PM",fuu falar que tô tomando antibiótico e nat “pois pode parar que eu já comprei tua heineken e corona eu amo muito po ,pt,fuu falar tomar antibiótico nat parar compr heineken corona amar
1.925225400176718e+18,"@Malludoed01 Eu não consigo ter energia pra interagir muito pois me sobrecarrega, por causa da faculdade eu sumo. Respondo igual antibiótico de 12 em 12h kkkkk","May 21, 2025 at 04:21 PM", eu não consigo ter energia pra interagir muito pois me sobrecarrega por causa da faculdade eu sumo respondo igual antibiótico de  em h ,pt,consigar energia interagir sobrecarregar causa faculdade sumo respor igual antibiótico
1.9252245290155587e+18,@vanagouveia Se eu ganhasse 1 real para cada receita de antibiotico para paciente com gripe que eu vejo. 🤢,"May 21, 2025 at 04:17 PM", se eu ganhasse  real para cada receita de antibiotico para paciente com gripe que eu vejo ,pt,ganhassar real receita antibiotico paciente gripe vejo
1.9252229056143442e+18,"@madeinbajor Tenho cronica bacteriana, só sai com antibiótico, inalação de clenyl e tomando bastante água","May 21, 2025 at 04:11 PM", tenho cronica bacteriana só sai com antibiótico inalação de clenyl e tomando bastante água,pt,cronica bacteriano sair antibiótico inalação clenyl tomar água
1.925221102210417e+18,Quanto tempo depois de parar de tomar o antibiótico pode beber? Pedi folga esse final de semana pra descansar e to querendo meter o louco já. Eu to 100% dessa merda dessa tosse? Não. Mas eu MEREÇO DESCANSO,"May 21, 2025 at 04:04 PM",quanto tempo depois de parar de tomar o antibiótico pode beber pedi folga esse final de semana pra descansar e to querendo meter o louco já eu to  dessa merda dessa tosse não mas eu mereço descanso,pt,parar tomar antibiótico beber pedir folga semana descansar querer meter louco merda tosse mereçar descanso
1.9252208297862308e+18,"Richiesta di preghiera 

Sono Livia,
chiedo preghiere per er la salute di Rodolfo... non trovano l'antibiotico per curare la sua polmonite
#salute #pazienza #malattia https://t.co/UzTipbBofW","May 21, 2025 at 04:03 PM",richiesta di preghiera sono livia chiedo preghiere per er la salute di rodolfo non trovano l'antibiotico per curare la sua polmonite ,it,richiesta preghier sono livia chiedo preghierir per salute rodolfo non trovano per curare polmonite
1.9252172917104765e+18,"@Dosonliri7 Ne ho girate cinque di medici 
Tra cui guardia medica 
Mi hanno dato cure blande che non mi hanno dato nessun risultato
Dicevano assolutamente no l'antibiotico 
Oggi invece me ne hanno prescritto la dose doppia 🤦🏼‍♀️
Non so manco più se fidarmi","May 21, 2025 at 03:49 PM", ne ho girate cinque di medici tra cui guardia medica mi hanno dato cure blande che non mi hanno dato nessun risultato dicevano assolutamente no l'antibiotico oggi invece me ne hanno prescritto la dose doppia ‍️ non so manco più se fidarm,it,girate cinque medici tra cui guardia medicar hanno dato curar blande che non hanno dato nessun risultato dicevano assolutamente oggi invecer hanno prescritto dose doppia non manco più fidarm
1.9252120843855547e+18,"é problema na tireoide, pagar exame, consulta, problema na pele, mais consulta e remédios, tomar antibiótico, efeito colateral, um trilhão em creme e pomada.. EU NÃO ESTOU TANKANDO O BOSTIL!!!!!!! https://t.co/Z1d21qwvmj","May 21, 2025 at 03:28 PM",é problema na tireoide pagar exame consulta problema na pele mais consulta e remédios tomar antibiótico efeito colateral um trilhão em creme e pomada eu não estou tankando o bostil ,pt,problema tireoide pagar exame consulta problema pele consulta remédio tomar antibiótico efeito colateral trilhão creme pomar tankar bostil
1.925206044944331e+18,"Essa semana tá sendo humilhação atrás de humilhação, primeiro febre e sinusite que me deixou ranhenta nível hard, depois o antibiótico pra curar isso me deixou com piriri quase que ocorre um acidente sobre isso no elevador do meu prédio, e pra piorar meu rosto tá cheio de espinha","May 21, 2025 at 03:04 PM",essa semana tá sendo humilhação atrás de humilhação primeiro febre e sinusite que me deixou ranhenta nível hard depois o antibiótico pra curar isso me deixou com piriri quase que ocorre um acidente sobre isso no elevador do meu prédio e pra piorar meu rosto tá cheio de espinha,pt,semana ser humilhação humilhação febre sinusite deixar ranhenta hard antibiótico curar deixar piriri quase ocorrer acidente elevador prédio piorar rosto cheio espinha
1.9252059486598351e+18,nossa senhora oque um amoxilina não faz? tava derrubada desde sábado e hoje (um dia de antibiótico) estou nova.,"May 21, 2025 at 03:04 PM",ossa senhora oque um amoxilina não faz tava derrubada desde sábado e hoje um dia de antibiótico estou nova ,pt,ossar senhor oque amoxilina tar derrubada sábado hoje antibiótico
1.9252013541983316e+18,"@eualicegreghi Menina do céu, 1 semana de antibiótico + anti-inflamatório 😭😭😭","May 21, 2025 at 02:45 PM", menina do céu  semana de antibiótico anti inflamatório ,it,menina céu semana antibiótico antir inflamatório
1.925199090238804e+18,"apertei uma espinha interna e o pus se espalhou no meu rosto e tá mega inchado, estou tomando antibiótico pela segunda vez no mês 😭","May 21, 2025 at 02:36 PM",apertei uma espinha interna e o pus se espalhou no meu rosto e tá mega inchado estou tomando antibiótico pela segunda vez no mês ,pt,apertar espinha interno pus espalhar rosto mega inchar tomar antibiótico
1.925193192451822e+18,"Dica do dia não tome antibiótico sem ter tomado café, se não o vômito vem 💀","May 21, 2025 at 02:13 PM",dica do dia não tome antibiótico sem ter tomado café se não o vômito vem ,pt,dica tome antibiótico tomar café vômito
1.925192275576992e+18,sem beber pq tava tomando antibiótico por causa de infecção agr sem beber pq tô ferrada da garganta o povo que bebeeeee!!!!!!,"May 21, 2025 at 02:09 PM",sem beber pq tava tomando antibiótico por causa de infecção agr sem beber pq tô ferrada da garganta o povo que bebeeeee ,pt,beber tar tomar antibiótico causa infecção agr beber ferrada garganta bebeeeee
1.9251912996630612e+18,"@madeinbajor Lavar nariz com soro
Antibiótico
Não tem outro jeito de curar sinusite sem ser com antibiótico","May 21, 2025 at 02:05 PM", lavar nariz com soro antibiótico não tem outro jeito de curar sinusite sem ser com antibiótico,pt,lavar nariz soro antibiótico outro jeito curar sinusite antibiótico
1.9251896435798385e+18,@sourwisky meu deus? te passaram antibiotico ne pq eh Foda ficar gripado por duas semanas,"May 21, 2025 at 01:59 PM", meu deus te passaram antibiotico ne pq eh foda ficar gripado por duas semanas,pt,deus passar antibiotico foda ficar gripar semana
1.9251892504897539e+18,"@FotosDeFatos Já é um vencedor por ter 54 anos, uma perna amputada, sem correta anestesia e sem antibiótico (primeiro foi internado em 1928)","May 21, 2025 at 01:57 PM", já é um vencedor por ter  anos uma perna amputada sem correta anestesia e sem antibiótico primeiro foi internado em  ,pt,vencedor ano perno amputar correta anestesia antibiótico internar
1.925188105746756e+18,"@Doutrinadorg Tem que ser muito burro pra achar que um remédio pra parasita serve pra gripe, seria a mesma coisa que prescrever um antibiótico pra quem tá com câncer","May 21, 2025 at 01:53 PM", tem que ser muito burro pra achar que um remédio pra parasita serve pra gripe seria a mesma coisa que prescrever um antibiótico pra quem tá com câncer,pt,burro achar remédio parasita servir gripe mesmo prescrever antibiótico câncer
1.9251868672190958e+18,"@madeinbajor lavagem nasal 4x ao dia e budesonid 2 jatos em cada narina antes de dormir e ao acordar por 10 dias. quando a crise tá braba, infelizmente não escapo do antibiótico tb. a última q tive esse ano tive q entrar no atb. boa sorte aí.","May 21, 2025 at 01:48 PM", lavagem nasal x ao dia e budesonid  jatos em cada narina antes de dormir e ao acordar por  dias quando a crise tá braba infelizmente não escapo do antibiótico tb a última q tive esse ano tive q entrar no atb boa sorte aí ,pt,lavagem nasal budesonid jato narina dormir acordar dia crise braba infelizmente escapar antibiótico último ano entrar atb sorte
1.9251852589593313e+18,"@ronald_jr Sim. Quando se diz infarto ou pneumonia, eles já estão lá. Instalados. O q acontece, mtas vezes, infelizmente, é o profissional q usa o ""principio de pneumonia"" p justificar o uso de antibiotico, visto q mtas vezes o termo virose é visto como chacota. Complicado demais.","May 21, 2025 at 01:41 PM"," sim quando se diz infarto ou pneumonia eles já estão lá instalados o q acontece mtas vezes infelizmente é o profissional q usa o ""principio de pneumonia"" p justificar o uso de antibiotico visto q mtas vezes o termo virose é visto como chacota complicado demais ",pt,infarto pneumonia instalar acontecer mta infelizmente profissional principio pneumonia justificar uso antibiotico ver mta termo virose ver chacota complicar
1.9251825243653494e+18,"Quando penso que to zero, sem dor nas costas e sem dor de cabeça, vem o antibiótico e me deixa tonta dnv","May 21, 2025 at 01:30 PM",quando penso que to zero sem dor nas costas e sem dor de cabeça vem o antibiótico e me deixa tonta dnv,pt,pensar dor costa dor cabeça antibiótico deixar tonto dnv
1.92518049021601e+18,"@madeinbajor Se for só Rino sinusite: Lavagem com soro, prednisolona 20mg 1x ao dia por 3 dias, lemont por 3 dias 1x ao dia, nasonex 2 puffs em cada narina 2x ao dia. Se já for sinusite mesmo, aí tem q entrar com antibiótico, não tem jeito.","May 21, 2025 at 01:22 PM", se for só rino sinusite lavagem com soro prednisolona mg x ao dia por  dias lemont por  dias x ao dia nasonex  puffs em cada narina x ao dia se já for sinusite mesmo aí tem q entrar com antibiótico não tem jeito ,pt,rinar sinusitar lavagemr soro prednisolonar dia lemont dia nasonex puffs narina sinusitar entrar antibiótico jeito
1.925176660959064e+18,"«I virus non sono nazionalisti non si bloccano alla frontiera. Non fanno differenza tra un essere umano e l’altro, che viva in un posto o in un altro, che sia povero o ricco. Quando si parla di salute è così: l’antibiotico non è sovranista o di sinistra. Serve a curare un malato»","May 21, 2025 at 01:07 PM",«i virus non sono nazionalisti non si bloccano alla frontiera non fanno differenza tra un essere umano e l altro che viva in un posto o in un altro che sia povero o ricco quando si parla di salute è così l antibiotico non è sovranista o di sinistra serve a curare un malato»,it,virus non sono nazionalisti non bloccano allar frontier non fanno differenza tra essere umano altro che viver posto altro che sia povero ricco parlar salute così antibiotico non sovranista sinistra servir curare malato
1.925176279839445e+18,"@madeinbajor Dipirona pra dor e lavagem nasal com soro. Se não melhorar, médico pra pegar receita de antibiótico","May 21, 2025 at 01:06 PM", dipirona pra dor e lavagem nasal com soro se não melhorar médico pra pegar receita de antibiótico,pt,dipironar dor lavagem nasal soro melhorar médico receita antibiótico
1.925176125799494e+18,@madeinbajor Lavagem com soro fisiológico 4 vezes ao dia. Busonid (2 jatos em cada narina) antes de deitar por 7 dias). Se nada resolver...antibiótico e seguir nas lavagens.,"May 21, 2025 at 01:05 PM", lavagem com soro fisiológico  vezes ao dia busonid  jatos em cada narina antes de deitar por  dias se nada resolver antibiótico e seguir nas lavagens ,pt,lavagem soro fisiológico busonid jato narina deitar dia resolver antibiótico seguir lavagem
1.925174033114444e+18,"@Welton_Viegas @lebrancomilgrau Uma amiga tá igual, ela acha que começou por causa da sinusite, mas vendo vocês, percebo que na realidade é essa gripe estranha que tá rolando. Ela está há duas semanas com antibiótico, fora Benzetacil e outro antibiótico injetável. A audição não tá voltando.","May 21, 2025 at 12:57 PM", uma amiga tá igual ela acha que começou por causa da sinusite mas vendo vocês percebo que na realidade é essa gripe estranha que tá rolando ela está há duas semanas com antibiótico fora benzetacil e outro antibiótico injetável a audição não tá voltando ,pt,amiga igual achar começar causa sinusite ver percebo realidade gripe estranho rolar semana antibiótico benzetacil outro antibiótico injetável audição voltar
1.9251729986270208e+18,"tô morrendo de vontade de beber um vinho nesse friozinho, mas tô tomando antibiótico, ooo desgraça","May 21, 2025 at 12:53 PM",tô morrendo de vontade de beber um vinho nesse friozinho mas tô tomando antibiótico ooo desgraça,pt,morrer vontade beber vinho friozinho tomar antibiótico ooo desgraçar
1.9251665539447117e+18,"Nyx è tornato il solito scemo e non grufola più come ieri 🥹 santo antibiotico sta facendo effetto ✨
Le mie caviglie ringraziano per questi due giorni di pace perché ha già ricominciato a ucciderle con le unghiette","May 21, 2025 at 12:27 PM",nyx è tornato il solito scemo e non grufola più come ieri santo antibiotico sta facendo effetto le mie caviglie ringraziano per questi due giorni di pace perché ha già ricominciato a ucciderle con le unghiette,it,nyx tornato solito scemo non grufola più comer ieri santo antibiotico sta facer effetto mie caviglie ringrazianar per questi de ue giorni pace perché già ricominciato ucciderle con unghiette
1.9251640036024118e+18,"@lebrancomilgrau Eu sempre gripo por causa do pessoal do trabalho, é um pessoal que vive tomando antibiótico e etc... Eu não sou fã de me encher de remédio, então quando eles gripam é só gripe fodida","May 21, 2025 at 12:17 PM", eu sempre gripo por causa do pessoal do trabalho é um pessoal que vive tomando antibiótico e etc eu não sou fã de me encher de remédio então quando eles gripam é só gripe fodida,pt,gripo causa pessoal trabalho pessoal viver tomar antibiótico etc encher remédio gripar gripe foder
1.9251638993109975e+18,"as vezes a gente precisa ser igual aqueles idosos que teimam com médico porque eu fui diagnosticada com resfriado e me mandaram tomar antibiótico porque tive febre alta

E EU ESTOU TOMANDO","May 21, 2025 at 12:16 PM",as vezes a gente precisa ser igual aqueles idosos que teimam com médico porque eu fui diagnosticada com resfriado e me mandaram tomar antibiótico porque tive febre alta e eu estou tomando,pt,gente precisar igual idoso teimar médico diagnosticar resfriar mandar tomar antibiótico febre alto tomar
1.9251625313135534e+18,"@bielconn Amigo nunca tome  remédio pra febre, pessoas bem informadas vão direto tratar a causa da febre, se for bacteriana é preciso tomar antibiótico o mais rápido possível","May 21, 2025 at 12:11 PM", amigo nunca tome remédio pra febre pessoas bem informadas vão direto tratar a causa da febre se for bacteriana é preciso tomar antibiótico o mais rápido possíve,pt,amigo tome remédio febre pessoa informar direto tratar causa febre bacteriano preciso tomar antibiótico rápido possíve
1.9251619384487242e+18,"@Luciadeluca75 @AngeloSab82 @Cartabellotta Anzi direi che già da ora dovrebbero chiudertelo...quando corri per un antibiotico o un antivirale,o hai una malattia infettiva a te e famiglia  e ora vattene aff...u.. e scendi dall' albero!","May 21, 2025 at 12:09 PM", anzi direi che già da ora dovrebbero chiudertelo quando corri per un antibiotico o un antivirale o hai una malattia infettiva a te e famiglia e ora vattene aff u e scendi dall' albero ,it,anzi direi che già dovrebbero chiudertelo corri per antibiotico antiviralar hai una malattio infettivo famiglia vattene aff scendi dall albero
1.9251572816975055e+18,"Mlk eu tô com uma dor do caralho, vai toma no cu antibiótico fudido","May 21, 2025 at 11:50 AM",mlk eu tô com uma dor do caralho vai toma no cu antibiótico fudido,pt,mlk dor caralho toma antibiótico fudir
